#漢字	音標	解釋
間	kan44	间：房～，中～
簡	kan31	简：～单
揀	kan31	拣：挑选
間	kan44	间：～断，离～[文]
間	kan51	间：隔开[白]
眼	ŋan31	眼：双～皮
閑	han24	闲：～事，空～
限	han51	限：期～，～制
莧	han51	苋：～菜
軋	ʦat3	轧：～钢厂
班	pan44	班：上～
斑	pan44	斑：～马
頒	pan44	颁：～布，～奖
扳	pan31	扳：～手，～开
板	pan31	板：黑～，石～
版	pan31	版：出～
攀	p'an44	攀：～登，高～
襻	p'an31	襻：扣住扣子的套，纽～
蠻	man24	蛮：不听话；野～
慢	man51	慢：～车
棧	ʦ'an51	栈：客～；碗橱，碗～
鍘	ʦat3	铡：～刀
刪	san44	删：～除
疝	san44	疝：～气（小肠气）
奸	kan44	奸：～诈，～臣
鐧	kan31	锏：杀手～
顏	ŋan24	颜：姓；～色
雁	ŋan51	雁：大～
瞎	hat3	瞎：～目
轄	hap5	辖：管～，直～市
晏	an51	晏：晚、迟；～子使楚
鞭	pian44	鞭：皮～，～策
編	p'ian44	编：主～，～辑[文]
編	p'ian44	编：毛～，～毛编[白]
變	pian51	变：～化，改～
別	p'iɛt5	别：区～
篇	p'ian44	篇：一～文章
偏	p'ian44	偏：～～，～僻
騙	p'ian51	骗：欺～
便	p'ian24	便：～宜
辨	p'ian51	辨：分～，～别
辯	p'ian51	辩：～论
汴	p'ian51	汴：～京（北宋都城）
便	p'ian51	便：方～
別	p'iɛt5	别：离～，分～
綿	mian24	绵：海～，～羊
彼	p'i24	彼：～此
臂	pi31	臂：手～，～力
披	p'i44	披：～肩，～露
譬	p'i51	譬：～喻，～如
皮	p'i24	皮：调～，～肤
疲	p'i44	疲：～劳
脾	p'i24	脾：～胃，～气
被	p'i44	被：被子，毛巾～
婢	p'i44	婢：奴～，～女
被	p'i44	被：～动，～迫
避	p'it3	避：逃～
糜	mi24	糜：～烂；粥
彌	mi24	弥：～补，阿～陀佛
離	li24	离：～別，～开
籬	li24	篱：～笆
璃	li24	璃：玻～
荔	lei51	荔：～枝
紫	ʦu31	紫：～色
雌	ʦ'u24	雌：～雄
此	ʦ'u31	此：到～为止
刺	ʦ'uk3	刺：～激，穿～
疵	ʦ'u31	疵：瑕～，吹毛求～
斯	su31	斯：～大林
撕	sɿ44	撕：～烂
璽	sɿ31	玺：玉～
徙	sai31	徙：移居，～屋，迁～
賜	ʦ'ɿ51	赐：赏～
知	ti44	知：通～，～道，无～[文]
知	ʦɿ51	知：～识[文]
知	ti44	知：知道，唔～[白]
蜘	ʦɿ44	蜘：～蛛
智	ʦɿ51	智：～慧
池	ʦ'ɿ24	池：水～
馳	ʦ'ɿ24	驰：奔～
差	ʦ'a44	差：参～不齐
篩	sɿ44	筛：谷～，米～
支	ʦɿ44	支：两～笔[白，量]
支	ʦɿ44	支：～持，天干地～[文]
枝	ʦɿ44	枝：树～
肢	ʦɿ44	肢：四～，～体
梔	ʦɿ44	栀：黄～（水横枝、黄果）
紙	ʦɿ31	纸：白～
只	ʦit3	只：～有
侈	ʦ'ɿ31	侈：奢～
舐	t'ian44	舐：舔
施	sɿ44	施：措～；姓
翅	ʦ'ɿ51	翅：鱼～
匙	ʦ'ɿ24	匙：锁～，汤～
是	sɿ51	是：～否，～非
氏	sɿ51	氏：姓～
豉	sɿ51	豉：豆～
兒	e24	儿：～童
爾	ni24	尔：～虞我诈；保～（人名）
寄	ki51	寄：～信，～托
羈	ʦit3	羁：～押，放荡不～
企	k'i44	企：～业，～鹅
奇	k'i24	奇：～怪
騎	k'i24	骑：～马
騎	k'i24	骑：～楼
岐	k'i24	岐：～山
徛	k'i44	徛：站立；（山）斜度高
技	k'i44	技：～术[文]
技	k'i44	技：杂～[白]
妓	k'i44	妓：～女
宜	ni24	宜：适～，～昌
儀	ni24	仪：礼～，～式
蟻	ŋai31	蚁：蚂蚁，白～
誼	ni24	谊：友～
義	ni51	义：情～，～气
議	ni51	议：～论，会～
犧	sɿ44	牺：～牲
戲	sɿ51	戏：做～
倚	jɿ44	倚：～靠，～老卖老
椅	jɿ31	椅：椅子，藤～
移	jɿ24	移：～动
易	jɿ51	易：容～
悲	pui44	悲：～伤
鄙	p'i31	鄙：卑～，～视[文]
鄙	pei31	鄙：差劲[白]
比	pi31	比：～较，对～
祕	mi51	秘：～书，～密
泌	pi51	泌：分～；滤出汤汁
庇	pi51	庇：包～，～护
痹	pi51	痹：麻～
丕	p'i31	丕：人名用字，曹～
屁	p'i51	屁：放～
琵	p'i31	琵：～琶
枇	p'i31	枇：～杷
備	p'i51	备：准～，～用
鼻	p'i51	鼻：鼻子；鼻涕
篦	pi51	篦：篦子（很密的梳子）
眉	ni24	眉：眉毛，画～
楣	mi24	楣：门～
黴	mɔi24	霉：发～，倒～
美	mui44	美：～丽，～化
媚	mi24	媚：～眼，妩～；人名用字
寐	mui51	寐：梦～以求，假～
地	t'i51	地：土～
尼	ni24	尼：～姑
膩	ni51	腻：油～，细～
梨	li24	梨
履	li51	履：～行，～历
利	li51	利：～润，有～
痢	li51	痢：～疾
痢	li24	痢：癞～（头屑）
資	ʦu44	资：～本
姿	ʦu44	姿：～势
咨	ʦu44	咨：～询
姊	ʦɿ31	姊：～妹
次	ʦ'u51	次：名～，～品
瓷	ʦ'u24	瓷：～砖，陶～
餈	ʦ'ɿ24	糍：糍粑，糯米～
自	ʦ'u51	自：～私
私	su44	私：自～
死	sɿ31	死：～人
四	sɿ51	四：数字
肆	sɿ51	肆：放～
致	ʦɿ51	致：导～
遲	ʦ'ɿ24	迟：～到，推～
稚	ʦɿ51	稚：幼～
師	sɿ44	师：老～，～父
獅	sɿ44	狮：狮子
脂	ʦɿ31	脂：～肪，胭～
旨	ʦɿ31	旨：圣～
指	ʦɿ31	指：手～，～甲
至	ʦɿ51	至：～少
示	sɿ51	示：表～
屍	sɿ44	尸：～体，死～
矢	sɿ31	矢：有的放～
屎	sɿ31	屎：狗～
視	sɿ51	视：近～
嗜	sɿ51	嗜：～好
二	ni51	二：数字
貳	ni51	贰：～心
飢	ki44	饥：～饿
肌	ki44	肌：～肉
几	ki44	几：茶～
冀	ʦɿ51	冀：河北简称，晋察～
器	sɿ51	器：武～，机～，～重
棄	sɿ51	弃：放～，抛～
祁	k'i24	祁：～连山
伊	jɿ44	伊：～犁；姓
懿	jɿ51	懿：人名用字，司马～
夷	jɿ24	夷：化险为～，蛮～
姨	jɿ24	姨：大～，～丈
肄	jɿ51	肄：～业
你	ni24	你：～们，第二人称[文]
你	ni24	你：第二人称[白]
釐	li24	厘：～米
狸	li24	狸：狐～
李	li31	李：姓；水果
里	li44	里：公～
裏	li31	里：～外，～背（里面）
理	li44	理：道～，～由
鯉	li44	鲤：～鱼
吏	li51	吏：官～
滋	ʦu44	滋：～味
子	ʦu31	子：～孙；孔～
梓	ʦ'u24	梓：桑～；曾宪～
慈	ʦ'u24	慈：～悲，～禧太后
磁	ʦ'u24	磁：～铁，～场
字	su51	字：～典，文～
箕	ki44	箕：畚～
己	ki31	己：自～
紀	ki51	纪：～律
記	ki51	记：笔～，～号
欺	k'i44	欺：～负
起	k'i31	起
杞	ki31	杞：枸～
其	k'i24	其：～他，～实
棋	k'i24	棋：围～，捉～（下棋）
期	k'i24	期：日～
旗	k'i24	旗：红～
忌	ʦɿ51	忌：禁～，～讳，～日[文]
忌	ʦɿ51	忌：做～（做法事）[白]
疑	ni24	疑：怀～
擬	ni31	拟：模～，～人
嬉	sɿ44	嬉：玩，～戏
煕	sɿ44	熙：康～
喜	sɿ31	喜：～欢
嘻	sɿ44	嘻：～皮笑脸
醫	jɿ44	医：～生
意	jɿ51	意：～思
怡	jɿ24	怡：心旷神～；人名用字
已	jɿ31	已：～经
以	jɿ44	以：可～，～为
異	jɿ51	异：～同
幾	ki31	几：～乎
機	ki44	机：～会，飞～
譏	ki44	讥：～笑
饑	ki44	饥：～荒
幾	ki31	几：～只
幾	ki44	几：～何
旣	ki51	既：～然
豈	k'i31	岂：～有此理
氣	sɿ51	气：～人，空～
汽	sɿ51	汽：～水，～车
祈	k'i31	祈：～祷
毅	ŋei51	毅：～力
希	sɿ44	希：～望
稀	sɿ44	稀：～少
衣	jɿ44	衣：外～；花生皮
依	jɿ44	依：～靠
累	lui44	累：积～
累	lui51	累：连～
嘴	ʦui31	嘴：嘴巴[文]
嘴	ʦɔi51	嘴：嘴巴[白，训]
髓	sui24	髓：骨～
隨	ʦ'ui24	随：～时，～便
吹	ʦ'ui44	吹：～牛皮，～喇叭
炊	ʦ'ui44	炊：野～
垂	ʦ'ui24	垂：下～，～头丧气
睡	sɔi51	睡：睡觉
瑞	iui51	瑞：～金；董存～
蕊	lui24	蕊：花～
匪	fui44	匪：土～
痱	mui51	痱：痱子，热～
妃	fui44	妃：贵～
費	fui51	费：～用，浪～
肥	p'ui24	肥：化～，～肉
翡	fui44	翡：～翠
微	mi24	微：稍～
尾	mui44	尾：尾巴
未	vui51	未：～来；地支
味	mui51	味：～道，～精
歸	kui44	归：回～，～类
鬼	kui31	鬼：鬼神
貴	kui51	贵：～重
魏	ŋui51	魏：～国；姓
揮	fui44	挥：指～
輝	fui44	辉：光～，～煌
徽	fui44	徽：国～，～章
諱	fui51	讳：忌～
威	vui44	威：～风，～胁
畏	vui51	畏：不喜欢；怕，～热
慰	vui31	慰：安～，～问
違	vui24	违：～反
圍	vui24	围：包～，～墙
偉	vui31	伟：～大
葦	vui31	苇：芦～
緯	vui31	纬：经～
胃	vui51	胃：肠～
謂	vui51	谓：称～，所～
彙	fui51	汇：词～
褒	pau44	褒：～奖，～义词
保	pau31	保：～护
堡	pau31	堡：碉～
寶	pau31	宝：～贝
報	pau51	报：～告，日～
袍	p'au24	袍：长～，袄～
抱	p'au51	抱：拥抱
暴	p'au51	暴：～雨，残～
毛	mau44	毛：～病，鸡～
冒	mau51	冒：～充，感～
帽	mau51	帽：草～
刀	tau44	刀：菜～
叨	tau44	叨：唠～
禱	t'au31	祷：祈～，～告
島	tau31	岛：海南～
倒	tau31	倒：颠～
到	tau51	到：～站
倒	tau31	倒：～水，～退
滔	t'au44	滔：～～不绝，波浪～天
討	t'au31	讨：～老婆，～厌
套	t'au51	套：配～，～房
桃	t'au24	桃：杨～，～花
逃	t'au24	逃：～走
淘	t'au24	淘：～米，～沙
鏟	ʦ'an31	铲：～草
察	ʦ'at3	察：观～
丞	ʦ'in24	丞：～相
殖	ʦ'it5	殖：繁～
植	ʦ'it5	植：～物
仍	jin24	仍：～然
極	k'it5	极：南～
凝	nin24	凝：～聚，～结
凝	k'en24	凝：凝固，～油[训]
凝	k'en51	凝：冰霜，霜～[训]
興	sin51	兴：～旺；绍～（地名）
興	sin51	兴：高～，～趣[文]
興	sin31	兴：高兴[白]
應	jin44	应：～当，～该
應	jin51	应：～用，响～
鷹	jin44	鹰：老～
憶	jii51	忆：回～
億	ji51	亿：十～
抑	jit5	抑：～制，压～
蠅	jin24	蝇：乌～（苍蝇）
孕	jin31	孕：怀～，～妇
翼	jit5	翼：鸡～，机～
國	kut3	国：～家，中～
弘	huŋ24	弘：～扬
或	fet5	或：～者
惑	fet5	惑：迷～
域	vet3	域：领～，地～
百	pak3	百：～姓
柏	pak3	柏：松～，～树；～林（地名）
伯	pak3	伯：大～
迫	p'et3	迫：压～，～害[训]
烹	p'uŋ44	烹：～调
拍	p'ak3	拍：～片，～球
珀	p'ak3	珀：琥～
魄	p'ak3	魄：魂～，气～
彭	p'aŋ24	彭：姓，～德怀
膨	p'aŋ24	膨：～胀
白	p'ak5	白：～色
盲	maŋ24	盲：文～，～目
虻	maŋ24	虻：牛～
猛	maŋ44	猛：～烈，凶～
孟	men44	孟：姓，～姜女
?	p'ɔk3	?：大力打
陌	mɔk5	陌：～生人
打	ta31	打：～针
冷	laŋ44	冷：～热，～清
撐	ʦ'aŋ51	撑：支～，～开
拆	ʦ'ak3	拆：～开
澤	ʦ'et5	泽：毛～东（人名）
擇	ʦ'ak5	择：选～[文]
擇	t'ɔk5	择：～菜[白]
宅	ʦ'ak5	宅：住～
窄	ʦai31	窄：狭～
生	saŋ44	生：学～，～活[文]
生	saŋ44	生：与“死”相对[白]
牲	saŋ44	牲：牺～[文]
牲	siaŋ44	牲：头～[白]
甥	saŋ44	甥：外～
省	sin31	省：～长，节～[文]
省	sin31	省：节省，～钱[白]
更	kaŋ44	更：～换，～衣
更	kaŋ44	更：五～
庚	kaŋ44	庚：天干，庚辛壬癸
羹	kaŋ44	羹：调～；米糊
哽	k'aŋ31	哽：哽住，骨头～到
梗	kaŋ31	梗：心肌～塞[文]
梗	kaŋ31	梗：茎，菜～[白]
更	ken44	更：～加
格	kak3	格：～式；还珠～～[文]
格	kak3	格：空～，三～[白]
坑	haŋ44	坑：水～，～沟
客	k'ak3	客：请～
硬	ŋaŋ51	硬：软～
額	niak3	额：名～
亨	hin44	亨：～通；～特（人名）
赫	hɔk3	赫：～～有名，显～
嚇	hak3	吓：～一跳
行	haŋ24	行：～为；行走
衡	hen24	衡：～量，平～
杏	hen51	杏：～仁
行	haŋ24	行：品～
浜	pɔŋ44	浜：沙家～
擘	p'ɔk3	擘：用手分开，～开
棚	p'aŋ24	棚：楼～，瓜～
萌	muŋ24	萌：～芽
氓	maŋ24	氓：流～
麥	mak5	麦：小～，～芽糖
脈	mak3	脉：～搏，把～
摘	ʦak3	摘：～菜
爭	ʦaŋ44	争：～取，斗～[文]
爭	ʦaŋ44	争：相～，～唔多（差不多）[白]
箏	ʦaŋ44	筝：风～
睜	ʦaŋ44	睁：～眼
責	ʦit3	责：～任，负～
策	ʦ'et3	策：～划，政～
冊	ʦ'ak3	册：两～，～封
耕	kaŋ44	耕：～田
耿	ken31	耿：忠心～～；姓，～精忠
革	kiɛt3	革：～命，改～
隔	kak3	隔：～壁
莖	kin44	茎：根；莲～
幸	hen51	幸：荣～，～福
鶯	jin44	莺：黄～，夜～
鸚	jin44	鹦：～鹉
櫻	jin44	樱：～桃
扼	ap3	扼：～杀，～制
司	su44	司：公～，～令
絲	su44	丝：～绸
思	su44	思：～想
伺	su51	伺：～候，～机而动
思	su44	思：意～
辭	ʦ'u24	辞：～职，告～
詞	ʦ'u24	词：歌～
祠	ʦ'u24	祠：～堂
似	su51	似：相～，～乎[文]
似	su51	似：好～（好像）[白]
祀	sɿ51	祀：祭～
巳	su51	巳：地支，～时
寺	sɿ51	寺：～庙，灵光～
嗣	su51	嗣：后～；谭～同
飼	su24	饲：～料，～养[文]
飼	ʦ'ɿ51	饲：喂饭[白]
置	ʦɿ51	置：布～
癡	ʦ'ɿ44	痴：白～，～呆
恥	ʦ'ɿ31	耻：～辱
持	ʦ'ɿ24	持：支～
痔	ʦ'ɿ51	痔：～疮
治	ʦ'ɿ51	治：～安，统～[文]
治	ʦ'ɿ24	治：～鸡，～猪[白]
廁	ʦ'et3	厕：～所，公～
士	su51	士：～兵
仕	su51	仕：～途
柿	su51	柿：柿子，～饼
事	su51	事：～实，～情[文]
事	sei51	事：做～[白]
使	su31	使：～用，假～，大～馆
史	su31	史：历～
駛	su31	驶：驾～
之	ʦɿ44	之：～前
芝	ʦɿ44	芝：灵～，～麻
止	ʦɿ31	止：停～，～血
趾	ʦɿ31	趾：脚～
址	ʦɿ31	址：地～
志	ʦɿ51	志：～气，～愿
誌	ʦɿ51	志：县～，标～
痣	ʦɿ51	痣：乌～
齒	ʦ'ɿ31	齿：牙～
詩	sɿ44	诗：～人
始	ʦ'ɿ31	始：开～，～终
試	sɿ51	试：考～[文]
試	sɿ51	试：试试[白]
時	sɿ24	时：～间，当～
巿	sɿ44	巿：～场，城～
恃	sɿ51	恃：～才傲物，有～无恐
侍	su51	侍：服～，～卫
而	ɔ24	而：～且，反～
耳	ni31	耳：耳朵，中～炎
基	ki44	基：～本，地～
規	kui44	规：～定，圆～
詭	kui31	诡：～计多端
虧	k'ui44	亏：食～（吃亏）
窺	k'ui31	窥：偷～
跪	k'ui31	跪：下～
危	ŋui24	危：～险，安～
僞	ŋui31	伪：虚～
毀	k'ui31	毁：～灭
萎	vui31	萎：枯～
委	vui44	委：～托，常～
爲	vui24	为：作～，行～，～人
爲	vui24	为：～什么
壘	lui31	垒：堡～，～球
類	lui51	类：分～
淚	lui51	泪：眼～
醉	ʦui51	醉：～酒
翠	ʦ'ui51	翠：翡～
悴	ʦ'ui51	悴：憔～
雖	sui44	虽：～然
粹	sui51	粹：纯～
遂	sui51	遂：杀人未～
隧	sui51	隧：～道
穗	sui51	穗：谷～
追	ʦui44	追：～求[文]
追	ʦui44	追：追赶，赶走[白]
槌	ʦ'ui24	槌：木～[名]；[动]
錘	ʦ'ui24	锤：铁～[名]；[动]
墜	ʦui51	坠：下～，玉～[文]
墜	ʦui51	坠：目～～[白]
衰	sɔi44	衰：～弱，～老[文]
衰	sɔi44	衰：运气不好[白]
摔	sɔi44	摔：～跤
帥	sai51	帅：元～
錐	ʦui44	锥：圆～
水	sui31	水：～果，～平
誰	sui24	谁：疑问代词
龜	kui44	龟：乌～
軌	k'ui31	轨：铁～
癸	k'ui24	癸：天干
愧	k'ui31	愧：惭～
季	kui51	季：四～，～节
逵	k'ui24	逵：人名用字，李～
葵	k'ui24	葵：向日～，～花籽
櫃	k'ui51	柜：～台
位	vui51	位：座～，～置
維	vui24	维：～生素，～持，纤～
惟	vui24	惟：～一
遺	vui24	遗：～失，～憾
唯	vui24	唯：～物主义
非	fui44	非：是～，～常
飛	fui44	飞：～机；人名，张～[文]
飛	fui44	飞：飞行[白]
陶	t'au24	陶：～瓷；姓
萄	t'au24	萄：葡～
恆	hen24	恒：～心，永～
冰	pen44	冰：结～，～箱
憑	p'uŋ24	凭：文～，～借[文]
憑	p'en51	凭：倚靠，～墙[白]
匿	niɔk3	匿：～名信
陵	lin24	陵：中山～
淩	lin24	凌：冰淇～，壮志～云
菱	lin24	菱：～角
力	lik5	力：大～，～量
卽	ʦit3	即：～时，立～
鯽	ʦet3	鲫：～鱼
息	sit3	息：休～[文]
息	sit3	息：子息，孙～[白]
熄	sit3	熄：～火
媳	sit3	媳：～妇，婆～
徵	ʦin44	征：～求
澄	ʦ'in24	澄：～清[文]
澄	ʦ'in24	澄：水浑，澄一澄[白]
澄	ʦ'in24	澄：～海（地名）[白]
懲	ʦ'in24	惩：～罚，严～
橙	ʦ'aŋ24	橙：橙子
瞪	tam44	瞪：瞪眼，目～口呆[文]
瞪	tam44	瞪：瞪眼[白]
直	ʦ'it5	直：～接
値	ʦ'it5	值：价～，～日
側	ʦet3	侧：～面
測	ʦ'et3	测：～量，观～
色	set3	色：颜～，～彩
嗇	siɛt3	啬：吝啬
蒸	ʦin44	蒸：清～，～发
拯	ʦin31	拯：～救；包～（人名）
證	ʦin51	证：～明
症	ʦin51	症：～状
織	ʦit3	织：纺～，～布
職	ʦit3	职：～位，称～
稱	ʦ'in51	称：～心如意，对～
稱	ʦ'in44	称：～呼
秤	ʦ'in51	秤：用以称物，～砣
乘	sin51	乘：～机，～车
乘	sin51	乘：加减乘除
繩	sin24	绳：～之以法
塍	sun24	塍：田～
剩	sin51	剩：～下，～余
食	sip5	食：粮～；吃
蝕	sip5	蚀：腐～
升	sin44	升：～级
勝	sin51	胜：～任
勝	sin51	胜：～利，战～
識	sip3	识：相～，～字
式	sip3	式：～样，公～
飾	sip3	饰：装～
承	sin24	承：～担，继～
濤	t'au44	涛：波～
道	t'au44	道：～理
稻	t'au51	稻：水～
盜	t'au51	盗：强～，～窃
導	t'au31	导：领～，～师
腦	nau31	脑：猪～，～屎（脑子）
惱	nau31	恼：烦～[文]
惱	nau44	恼：讨厌，不喜欢[白]
勞	lau24	劳：～动
撈	lau24	捞：打～局[文]
撈	lau44	捞：～起来[白]
牢	lau24	牢：～房，坐～
嘮	lau24	唠：～叨
老	lau31	老：～爷，～实
澇	lau51	涝：洪～，旱～
遭	ʦau44	遭：～遇，～殃
糟	ʦau44	糟：酒～，～糕
早	ʦau31	早：还～
棗	ʦau31	枣：红～
蚤	ʦau31	蚤：跳～
躁	ʦ'au51	躁：烦～，暴～
竈	ʦau51	灶：～头，～神
操	ʦ'au44	操：做～，～作
草	ʦ'au31	草：青～，～稿
糙	ʦ'au51	糙：～米，粗～
豪	hau24	豪：～华，～猪
壕	hau24	壕：战～
毫	hau24	毫：～米
號	hau24	号：～叫，呼～[动]
浩	hau51	浩：～～荡荡；人名用字
號	hau51	号：～码，口～[名]
襖	au31	袄：棉～，～袍
懊	au51	懊：～恼
奧	au51	奥：～妙，～运会
懊	au51	懊：～悔
澳	au51	澳：～门
包	pau44	包：钱～，～围
胞	pau44	胞：同～
飽	pau31	饱：食～（吃饱）
豹	pau51	豹：动物，～虎
爆	p'au51	爆：～炸
泡	p'au51	泡：灯～；泡沫（多～）
泡	p'au44	泡：起～[训，瘭]
拋	p'au44	抛：～弃
炮	p'au51	炮：枪～
泡	p'au51	泡：～茶
跑	p'au44	跑：～步
刨	p'au24	刨：～地，～花板
鮑	pau44	鲍：姓；～鱼
茅	mau24	茅：～庐
貓	miau51	猫：大～
錨	mau24	锚：抛～
卯	mau44	卯：地支，子丑寅卯
貌	mau51	貌：礼～
鬧	nau51	闹：～热，～事
罩	ʦau51	罩：灯～，床～
抓	ʦa44	抓：～紧
爪	ʦau31	爪：鸡～
找	ʦau31	找：～钱，查～
笊	ʦau31	笊：～捞（笊篱）
抄	ʦ'au44	抄：～书
鈔	ʦ'au44	钞：～票
炒	ʦ'au31	炒：～股，～菜
吵	ʦ'au24	吵：～人，争～
巢	ʦ'au24	巢：雀～
梢	sau44	梢：树～
捎	sau44	捎：～带，～口信
稍	sau44	稍：～等；～息
哨	sau51	哨：口～
交	kau44	交：～通，～钱[文]
交	k'au44	交：交叉，～脚（翘二郎腿）[白]
郊	kau44	郊：～区
膠	kau44	胶：～水，橡～
敎	kau44	教：～书
絞	kau31	绞：～刑，～肉机
狡	kau31	狡：～猾
鉸	kau44	铰：～剪
攪	kau31	搅：搅拌
搞	kau31	搞：～活动
敎	kau51	教：～育，～师
校	kau31	校：～对
校	kau51	校：调校
較	kau31	较：比～[文]
較	kau51	较：交换[白]
酵	hau51	酵：发～，～母片
窖	kau51	窖：地～，番薯～
覺	kau51	觉：睡～
敲	k'au51	敲：～锣打鼓
巧	k'au31	巧：～合
咬	ŋau31	咬：～人
孝	hau51	孝：～顺
哮	hau51	哮：～喘
肴	iau24	肴：美味佳～
淆	ŋau24	淆：混～
效	hau51	效：～果
校	kau31	校：学～，～长，上～
凹	au44	凹：～面镜
坳	au51	坳：山～，～背
臕	piau44	膘：肥～
標	piau44	标：～准，～志，招～
表	piau31	表：图～，～扬
錶	piau44	表：手～
飄	p'iau44	飘：～扬
漂	p'iau44	漂：～流
漂	p'iau44	漂：～白，～亮
票	p'iau51	票：车～
瓢	p'iau24	瓢：勺子
嫖	p'iau24	嫖：～娼
鰾	p'iau51	鳔：鱼～
苗	miau24	苗：鱼～，～族
描	miau24	描：～写
藐	miau31	藐：～视
渺	miau31	渺：～小，～茫
秒	miau31	秒：～针
廟	miau51	庙：和尚～
妙	miau51	妙：～计
燎	liau24	燎：星星之火，可以～原
療	liau24	疗：治～，～养
焦	ʦiau24	焦：姓
蕉	ʦiau44	蕉：米～；～岭（地名）
椒	ʦiau44	椒：胡～
剿	ʦ'iau24	剿：围～，～匪
醮	ʦ'iau24	醮：打～,做法事
悄	sau44	悄：静～～
俏	ʦ'iau51	俏：俊～
樵	ʦ'iau24	樵：柴
消	siau44	消：～化
宵	siau44	宵：元～，夜～
硝	siau44	硝：～烟，～酸
銷	siau44	销：供～社，～售
小	siau31	小：～姐，～人
笑	siau51	笑：～话，玩～
肖	siau44	肖：姓
肖	siau51	肖：生～
鞘	ʦ'iau51	鞘：刀～
朝	ʦau44	朝：～晨，三～
超	ʦ'au44	超：～过
朝	ʦ'au24	朝：～代
潮	ʦ'au24	潮：～湿，涨～
趙	ʦ'au51	赵：姓
兆	ʦ'au51	兆：预～；人名用字
召	ʦau44	召：号～，～集
昭	ʦau44	昭：王～君
招	ʦau44	招：～生
沼	ʦau44	沼：～气
照	ʦau51	照：～明，～顾
詔	ʦau44	诏：～书；～安（地名）
燒	sau44	烧：～水，发～
少	sau31	少：～数，多～
少	sau51	少：～年，～爷
韶	sau24	韶：～关（地名）
紹	sau51	绍：介～；～兴（地名）
邵	sau51	邵：姓
饒	niau24	饶：～命，求～
擾	kau31	扰：打～，～乱
繞	niau24	绕：围～，～线
驕	kiau44	骄：～傲
嬌	kiau44	娇：～气，做～（撒娇）
矯	kiau31	矫：～正
喬	k'iau24	乔：姓
僑	k'iau24	侨：华～
橋	k'iau24	桥：大～
蕎	k'iau24	荞：～麦
轎	k'iau51	轿：坐～，扛～
翹	k'iau24	翘：银～片
翹	k'iau51	翘：～起来
囂	sau44	嚣：～张
夭	jiau44	夭：～折
妖	jiau44	妖：～怪
邀	jiau44	邀：～请
腰	jiau44	腰：猪～
要	jiau44	要：～求
要	jiau51	要：重～
搖	jiau24	摇：动～，～篮
謠	jiau24	谣：歌～，民～
遙	jiau24	遥：逍～
窯	jiau24	窑：～洞，烧～
姚	jiau24	姚：姓，～明
舀	jiau31	舀：～水
耀	jiau51	耀：～眼，荣～
鷂	jiau51	鹞：纸～（风筝）；～婆（老鹰）
刁	tiau44	刁：～钻，嘴～
貂	tiau44	貂：～婵，～皮
雕	tiau44	雕：木～，～刻
鳥	niau31	鸟：花～市场[文]
鳥	tiau44	鸟：～笼[白]
鳥	tiau31	鸟：骂人话，交合[白]
釣	tiau51	钓：～鱼
吊	tiau51	吊：上～，～车
挑	t'iau44	挑：～剔，～担
跳	t'iau51	跳：～高，起～
糶	t'iau51	粜：～米（卖米）
條	t'iau24	条：～件，字～
調	t'iau24	调：～和，～整
跳	piau44	跳：～上跌落（阳平）
掉	t'iau51	掉：～头，～队
調	t'iau51	调：音～
調	t'iau51	调：～动，～走
尿	niau51	尿：屙～
聊	liau24	聊：无～，～天
遼	liau24	辽：～宁，～国
撩	liau24	撩：～起来
撩	liau24	撩：～人
寥	liau24	寥：～～无几
了	liau31	了：～结；明～，～解
瞭	liau51	瞭：～望台
料	liau51	料：肥～，材～
蕭	siau44	萧：姓；～山（地名）
簫	siau44	箫：吹～
澆	ʦiau44	浇：～水
繳	kiau31	缴：～枪，～费
僥	kiau31	侥：～幸
叫	kiau51	叫：大～；小孩哭
竅	k'iau51	窍：～门
堯	jiau24	尧：～舜禹
曉	sau31	晓：春～，～得
么	jiau44	么：～二三
吆	jiau44	吆：～喝
杳	jiau24	杳：～无音讯
剖	p'eu31	剖：解～
某	meu44	某：～人
畝	meu31	亩：一～田
牡	meu51	牡：～丹
母	mu44	母：父～
拇	mu44	拇：～指
戊	vu51	戊：～戌变法
茂	meu51	茂：～盛；～名（地名）
貿	meu51	贸：外～，～易
兜	teu44	兜：～风
斗	teu31	斗：十升为一斗
抖	teu31	抖：发～
陡	teu31	陡：斜度大，～峭
鬥	teu51	斗：～争，批～
偸	t'eu44	偷：小～
㪗	t'eu31	敨：～气（呼吸）
透	t'eu51	透：～明
頭	t'eu24	头：开～
投	t'eu24	投：～降
豆	t'eu51	豆：黄～
逗	teu51	逗：～留，～号
逗	t'eu51	痘：水～
樓	leu24	楼：～下
簍	leu31	篓：竹～，字纸～
摟	leu24	搂：搂抱
漏	leu51	漏：～水，～斗
陋	leu51	陋：简～
走	ʦeu31	走：行走
奏	ʦeu51	奏：节～
湊	ʦ'eu51	凑：～数，～热闹
嗽	ʦ'uk5	嗽：咳～
勾	keu44	勾：～心斗角，～引
鉤	keu44	钩：鱼～
溝	keu44	沟：～通
狗	keu31	狗
苟	keu31	苟：～且偷生
夠	keu51	够：足～
垢	keu51	垢：水～
構	keu51	构：结～，～造
購	keu51	购：采～，收～
勾	keu44	勾：～当
