#漢字	音標	解釋
訣	jiɛt5	诀：口～
曰	jiɛt3	曰：子～
粵	jiɛt3	粤：～东
越	jiɛt3	越：～来～好
遠	iɔn24	远：永～
援	iɔn24	援：～助，支～
園	yɔn51	园：菜～，花～
秤	ts'in31	秤：用以称物，～砣
轅	yɔn51	辕：轩～
袁	yɔn51	袁：姓，～世凯
怨	iɔn31	怨：～人，埋～
冤	yɔn44	冤：～枉
喧	syɔn44	喧：～哗，～闹
月	niɛt3	月：三～
願	nian44	愿：～望
阮	nian31	阮：姓，～玲玉
源	nian51	源：～头，来～
原	nian51	原：～来，平～
元	yɔn51	元：一～钱[白]
元	nian51	元：～旦[文]
掘	k'ut5	掘：挖～
券	k'ian31	券：国库～，证～
勸	hian31	劝：规～
蕨	k'iɛt5	蕨：植物
襪	mat3	袜：鞋～
蔓	man44	蔓：～延，瓜～
萬	man44	万：～一
挽	van24	挽：～留，手～手
晚	man31	晚：～会
罰	fat3	罚：～款，惩～
筏	fat3	筏：竹～（竹排）
伐	fat3	伐：讨～，～木工人
飯	fan44	饭：食～（吃饭）[白]
飯	fan44	饭：～店[文]
繁	fan51	繁：～华
礬	fan51	矾：明～
煩	fan51	烦：麻～
番	p'ɔn44	番：～禺（地名）
番	fan44	番：一～被（一床被子）
番	fan44	番：三～两次，～薯
翻	fan44	翻：翻转；呕吐[白]
翻	fan44	翻：～书[文]
發	fat5	发：～虫（长虫）[白]
發	fat5	发：～展，～财[文]
髮	fat5	发：头～
販	fan31	贩：～毒，小～，～卖
反	fan24	反：～对，造～
藩	fan44	藩：曾国～
閱	yɛt3	阅：～读
悅	yɛt3	悦：愉～
捐	kiɔn44	捐：～钱
鉛	iɔn51	铅：～笔，～球
沿	iɔn5	沿：边～，～江路
緣	iɔn51	缘：～分
院	iɔn24	院：医～，～长
員	iɔn51	员：人～，～工
圓	iɔn51	圆：团～
倦	k'yɔi44	倦：疲～
權	k'iɔn51	权：～利
拳	k'iɔn51	拳：～头
圈	k'iɔn44	圈：圆～，～套
絹	kiɔn44	绢
卷	kian24	卷：试～[名]
眷	k'yɔn31	眷：～属
捲	kyɔn24	卷：～起来[动]
軟	nian31	软：～弱
說	sɔt5	说：小～
船	sɔn51	船：轮～
串	ts'ɔn31	串：一～，～通
喘	ts'ɔn24	喘：哮～
穿	ts'ɔn44	穿：～堂风，揭～
川	ts'ɔn44	川：四～
拙	tsyɔt5	拙：勤能补～
磚	tsɔn44	砖：～头
專	tsɔn44	专：～门，大～
傳	ts'ɔn51	传：～记，自～
傳	ts'ɔn51	传：～达，流～
篆	ts'ɔn24	篆：～体，～书，～刻
轉	tsɔn24	转：～圈
轉	tsɔn24	转：～学，～移，翻～
旋	syɔn51	旋：～转
雪	syɛt5	雪：落～（下雪），～白
選	sian24	选：～择，挑～
宣	sian44	宣：～布，～传
絕	ts'yɛt3	绝：～对
泉	ts'an51	泉：～水，喷～
全	ts'ian51	全：～部，安～
劣	liɛt5	劣：～质，恶～
戀	lian44	恋：～爱
灣	van44	湾：台～，海～
彎	van44	弯：转～
宦	fɔn44	宦：～官
患	fan44	患：～病，忧～
環	van51	环：～境
還	van51	还：～有[白]
還	van51	还：～钱[白]
還	van51	还：～原[文]
刮	kat5	刮：～毛，搜～
慣	kan31	惯：习～
關	kan44	关：～门，海～
刷	ts'at5	刷：～牙，牙～
拴	t'au51	拴：拴住（捆绑）
閂	ts'ɔn44	闩：～门，门～
篡	ts'ɔn24	篡：～位，～改
挖	vat5	挖：穵[白]
挖	vat5	挖：～掘[文]
猾	vat3	猾：狡～
滑	vat3	滑：地～，～稽
幻	fan31	幻：科～，～想
頑	ŋan51	顽：～固，～皮
鰥	kɔn51	鳏：～寡，～夫
腕	vɔn24	腕：手～
碗	vɔn24	碗：饭～
豌	vɔn24	豌：～豆
活	vɔt5	活：生～
換	vɔn44	换：金不换[白]
換	vɔn44	换：～水[白]
換	vɔn44	换：交～[文]
皖	van24	皖：安徽简称，～南事变
緩	fɔn44	缓：～慢，迟～
丸	jian51	丸：肉～，药～
完	moi51	完：用～，食～[白]
完	vɔn51	完：～全[文]
桓	han51	桓：齐～公
豁	vɔk5	豁：～免，～然开朗
煥	vɔn24	焕：～然一新
喚	vɔn44	唤：呼～
歡	fɔn44	欢：喜～，～喜
玩	ʔɔn24	玩：～具，游～
闊	fɔt5	阔：开～
款	hɔn24	款：汇～，拨～
寬	k'ɔn44	宽：～松
括	kat5	括：包～
冠	kɔn31	冠：～军
觀	kɔn44	观：道～
罐	kɔn31	罐：～头
灌	kɔn31	灌：～溉
貫	kɔn31	贯：一～，～彻
館	kɔn24	馆：图书～
管	kɔn24	管：～理，气～
冠	kɔn31	冠：衣～，鸡～花
觀	kɔn44	观：参～，～音
棺	kɔn44	棺：～材
官	kɔn44	官：～司，当～
蒜	sɔn31	蒜：大蒜，蒜头
算	sɔn31	算：计～
酸	sɔn44	酸：～甜
撮	ts'ɔt5	撮：～人（骗人），～把戏（变魔术）
撮	tsiap5	撮：一～毛
鑽	tsɔn31	钻：电～[名]，～石
攢	tsan31	攒：积～
纂	ts'ɔn24	纂：编～
鑽	tsɔn31	钻：～孔，～山洞[动]
捋	liɛt5	捋：～骨头（啃骨头）
捋	lɔt3	捋：捋袖子
亂	lɔn44	乱：混～
卵	lɔn24	卵：鸡～（鸡蛋），～生
鸞	lɔn51	鸾：～凤
暖	nɔn31	暖：冷～
奪	t'ɔt5	夺：～取
緞	t'ɔn44	缎：绸～
段	t'ɔn44	段：姓；阶～
斷	t'ɔn31	断：线断了[白]
斷	t'ɔn31	断：～绝[文]
糰	t'un51	团：饭～，面～
團	t'ɔn51	团：～结，～长
脫	t'ɔt5	脱：～鞋，摆～
掇	tɔt5	掇：端东西，～菜
鍛	t'ɔn44	锻：～炼
斷	t'ɔn31	断：判～，～案
短	tɔn24	短：长～
端	tɔn44	端：～正
抹	mɔt5	抹：～桌，～布
沫	mɔt3	沫：泡～
末	mɔt3	末：～尾
漫	man44	漫：～画，～长
滿	mɔn31	满：～意
鰻	man24	鳗：～鱼
饅	man24	馒：～头
瞞	mɔn31	瞒：隐～
叛	p'an24	叛：～徒，背～
拌	p'ɔn24	拌：凉～，搅～
伴	ts'in44	伴：做～，冇～[白]
伴	p'ɔn24	伴：～随，伙～[文]
盤	p'ɔn51	盘：算～
潑	p'ɔt5	泼：～水；泼辣
判	p'ɔn31	判：～断，审～
拚	p'in44	拼：～命
潘	p'ɔn44	潘：姓
撥	pɔt5	拨：～款
鉢	pɔt5	钵：花～（花盆），衣～
絆	p'ɔn24	绊：～脚石，～马索
半	pɔn31	半：一～，～日
搬	pɔn44	搬：～运
般	pɔn44	般：～配，一～
宴	jian31	宴：～会
嚥	ŋian44	咽：～喉
燕	ŋian31	燕：燕子，～窝
燕	ŋian31	燕：姓；～京，～山（地名）
煙	ŋian44	烟：冒～
現	hian44	现：～在，出～
弦	hian51	弦：琴～
賢	hian51	贤：～惠，圣～
顯	hian24	显：明～
硯	ŋan44	砚：～台
硏	ŋan44	研：～究
牽	hian44	牵：～牛花
潔	kiɛt5	洁：～白，清～
結	kiɛt5	结：打～[白]
結	kiɛt5	结：～婚，～疕[文，动]
見	kian31	见：～人，～识
繭	kan24	茧：蚕～
堅	kan44	坚：～强
肩	kan44	肩：～头
楔	siap5	楔：～入去（塞进去）[训]
屑	siap5	屑：不～一顾[文，动]
屑	siap5	屑：锯～[白，名]
先	sian44	先：祖～，～进，～生
截	ts'iɛt3	截：～断
前	ts'ian31	前：从～，～后
切	ts'iɛt5	切：～菜
千	ts'ian55	千：～万
節	tsiɛt5	节：～约，竹～
薦	tsian31	荐：推～
箋	tsian44	笺：便～，信～
楝	lian44	楝：苦～树
链	lian44	链：项～，～条
鍊	lian44	炼：～丹，锻～
練	lian44	练：～习，熟～
蓮	lian51	莲：～花，睡～
憐	lin51	怜：可～[白]
憐	lin51	怜：可～[文]
捏	niam44	捏：以指尖捏取小面积
撚	niam44	捻：以指捻碎
年	nian51	年：过～
墊	tian31	垫：～钱，座～
奠	tian24	奠：～基
殿	tian24	殿：宫～
電	t'ian24	电：触～，～灯
塡	t'ian51	填：～空
田	t'ian51	田：种～
鐵	t'iɛt5	铁：～皮
腆	tian24	腆：腼～
天	t'ian44	天：～才
典	tian24	典：～型，词～
顚	tian44	颠：～倒，～簸
蔑	miɛt3	蔑：～视
麵	mian44	面：～粉
眠	min51	眠：～床（床），安～
蹩	piɛ44	蹩：跛，～脚
撇	p'iɛt5	撇：～捺，～开
片	p'ian31	片：一～，～面
遍	p'ian31	遍：三～，～地，普～
匾	p'ian24	匾：牌～
扁	pian24	扁：圆扁
蝙	p'ian44	蝙：～蝠
邊	pian44	边：～疆，旁～
堰	jian31	堰：坝，都江～
蠍	k'iɛt5	蝎：蝎子，蛇～心肠
歇	t'ɛi24	歇：～夜（过夜）
獻	hian31	献：贡～
憲	hian31	宪：～法
掀	jian44	掀：～被[白]
掀	jian44	掀：～起[文]
軒	sian44	轩：人名用字
言	nian51	言：语～
腱	k'ian44	腱：肌～
鍵	k'ian44	键：关～，～盘
揭	k'iɛt5	揭：～阳（地名）
揭	k'iɛt5	揭：～发，～露
建	k'ian31	建：～设
演	jian31	演：～员，表～
延	jian51	延：～长，～安
孽	niɛt5	孽：造～
諺	ŋan51	谚：农～，～语
傑	k'iɛt3	杰：～出
件	k'ian44	件：事～
虔	ts'ian51	虔：～诚
乾	k'ian51	乾：～坤，～隆
遣	k'ian24	遣：派～
熱	niɛt3	热：冷～，～情
燃	jian51	燃：～烧
然	jian51	然：～后，居～
折	siɛt3	折：～本（赔本）
禪	siam51	禅：～让，封～
單	sian31	单：姓
膳	sian44	膳：～食，用～
善	sian44	善：～良，心～
禪	siam51	禅：～宗，～师
蟬	siam51	蝉
設	siɛt5	设：～计，建～
扇	sian31	扇：扇子[名]
搧	sian31	扇：扇扇子，扇耳光[动]
舌	siɛt3	舌：舌头
浙	tsiɛt5	浙：～江（地名）
折	tsiɛt5	折：～断，打～
顫	ts'an24	颤：～抖
戰	tsian31	战：～斗
氈	tsian44	毡：羊毛～
轍	ts'iɛt5	辙：南辕北～；苏～（人名）
纏	ts'ian51	缠：纠～，～线
撤	ts'iɛt5	撤：～退
徹	ts'iɛt5	彻：～底
哲	tsiɛt5	哲：～学
展	tsian24	展：开～，发～
羨	sian44	羡：～慕
泄	siɛt5	泄：～漏，排～
薛	siɛt5	薛：姓，～宝钗
線	sian31	线：～索
癬	sian24	癣：发～（生癣）
鮮	sian24	鲜：朝～（国名）
鮮	sian44	鲜：新～
仙	sian44	仙：神～
賤	ts'ian44	贱：下～，～人
踐	tsian31	践：实～
錢	ts'ian51	钱：～财
淺	ts'ian24	浅：深～
遷	ts'ian44	迁：升～，～怒
濺	tsian44	溅：～一身水
箭	tsian31	箭：射～
剪	tsian24	剪：～刀
煎	tsian44	煎：～药，～鱼
裂	liɛt5	裂：～开，分～
烈	liɛt3	烈：～士，热～
列	liɛt3	列：两～（两排）[白，量]
列	liɛt3	列：排～；～宁（人名）
聯	lian51	联：～系；对～
連	lian51	连：～长；大～（地名）
碾	tsian24	碾：～米
滅	miɛt3	灭：消～，～亡
面	mian44	面：～子
緬	mian31	缅：～怀；～甸（地名）
娩	mian31	娩：分～
勉	mian31	勉：～强，～励
免	mian31	免：难～，～除
棉	mian41	棉：～花
綿	mian51	绵：海～，～羊
別	p'iɛt5	别：离～，分～
便	p'ian44	便：方～
汴	p'ian44	汴：～京（北宋都城）
辯	p'ian44	辩：～论
辨	p'ian44	辨：分～，～别
便	p'ian51	便：～宜
騙	p'ian31	骗：欺～
偏	pian24	偏：～～，～僻
篇	p'ian44	篇：一～文章
鼈	piɛt5	鳖：甲鱼
別	p'iɛt5	别：区～
變	pian31	变：～化，改～
編	pian44	编：毛～，～毛编[白]
編	pian44	编：主～，～辑[文]
鞭	pian44	鞭：皮～，～策
晏	ŋan44	晏：晚、迟；～子使楚
轄	hat3	辖：管～，直～市
瞎	hat3	瞎：～目
雁	ŋan44	雁：大～
顏	ŋan51	颜：姓；～色
鐧	kan24	锏：杀手～
奸	kan44	奸：～诈，～臣
疝	san44	疝：～气（小肠气）
刪	san44	删：～除
鍘	tsat5	铡：～刀
棧	ts'an44	栈：客～；碗橱，碗～
慢	man44	慢：～车
蠻	man51	蛮：不听话；野～
襻	pan31	襻：扣住扣子的套，纽～
攀	p'an44	攀：～登，高～
版	pan24	版：出～
板	pan24	板：黑～，石～
扳	pan24	扳：～手，～开
頒	pan44	颁：～布，～奖
斑	pan44	斑：～马
班	pan44	班：上～
軋	tsat5	轧：～钢厂
莧	hian44	苋：～菜
限	han44	限：期～，～制
閑	han51	闲：～事，空～
眼	ŋan24	眼：双～皮
間	kan44	间：隔开[白]
間	kan44	间：～断，离～[文]
揀	kan24	拣：挑选
簡	kan24	简：～单
間	kan44	间：房～，中～
艱	kan44	艰：～苦
殺	sat5	杀：～人，自～
產	ts'an24	产：生～
山	san44	山
察	ts'at5	察：观～
鏟	ts'an24	铲：～草
紮	tsat5	扎：～紧，驻～
盞	tsan24	盏：灯～（灯）
綻	ts'an31	绽：长出，～笋，～芽[白]
綻	tsan31	绽：破～[文]
拔	p'at5	拔：～河，选～
辦	p'an44	办：～事
瓣	p'an44	瓣：花～
盼	p'an44	盼：～望
八	pat5	八：数字
扮	pan31	扮：打～
案	on31	案：～件，档～
按	on31	按：～照
鞍	on44	鞍：马～，～山
安	on44	安：公～，～全
翰	hon51	翰：～林院；人名用字
銲	hon44	焊：电～，～接
汗	hon44	汗：出～，～马功劳
旱	hon31	旱：干旱
韓	hon51	韩：～国；姓
寒	hon51	寒：大～，～流
喝	hɔt5	喝：吆～，～彩
漢	hon31	汉：～人
罕	hon24	罕：稀～，～见
鼾	hon44	鼾：～睡
岸	ŋon44	岸：口～，两～
渴	hɔt4	渴：口渴；～望
看	k'on31	看：看见
刊	k'an44	刊：报～
看	k'on31	看：～守所
葛	kɔt5	葛：诸～亮；生～，～薯
割	kɔt5	割：～禾（割稻）
幹	kon31	干：～部，才～
趕	kon24	赶：追～
稈	kon24	秆：禾～（稻秆）
桿	kon44	杆：旗～，杠～
竿	kon44	竿：竹～
肝	kon44	肝：猪～
亁	kon44	干：烘～，饼～
干	kon31	干：天～地支；～扰
薩	sat5	萨：菩～
撒	sa24	撒：～手，～种
散	san24	散：分～，解～
散	san24	散：药～
珊	san44	珊：～瑚
殘	ts'an24	残：～废
擦	ts'at5	擦：～车
燦	ts'an24	灿：～烂
餐	ts'an44	餐：～车，快～
贊	tsan31	赞：称～，～助
瘌	lat5	瘌：结～（结痂），～痢（头屑）
辣	lat3	辣：～椒
爛	lan44	烂：灿～，腐～
懶	lan31	懒：懒惰，～尸
攔	lan51	拦：～路
欄	lan51	栏：～杆
蘭	lan51	兰：～花
捺	nai44	捺：撇～
難	nan51	难：逃～，患～
難	nan51	难：困～
達	t'at5	达：发～，～到
蛋	t'an44	蛋：皮～
彈	t'an51	弹：子～
但	t'an24	但：～係（但是），不～
誕	tan31	诞：圣～，～生
彈	t'an51	弹：～琴
壇	t'an51	坛：天～，文～
檀	t'an51	檀：～香
獺	ts'at5	獭：水～
嘆	t'an31	叹：～气
炭	t'an31	炭：烧～
坦	t'an24	坦：～白，～克
癱	t'an44	瘫：～痪
攤	t'an44	摊：分～，～开，摆～
灘	t'an44	滩：沙～
疸	t'an24	疸：黄～
旦	tan31	旦：元～，花～
單	tan44	单：～独
丹	tan44	丹：牡～，仙～
淫	jim51	淫：～荡
揖	ts'ip5	揖：作～
飮	ʔim24	饮：～田
蔭	ʔim44	荫：福～，树～
飮	ʔim24	饮：～料
陰	ʔim44	阴：～天
音	ʔim44	音：～乐，声～
吸	k'ip5	吸：呼～，～引
吟	nim51	吟：～诗
及	k'ip3	及：～时
擒	k'im51	擒：～拿
禽	k'im51	禽：家～
琴	k'im51	琴：弹～
泣	lip5	泣：～血，哭～
欽	him44	钦：～差，～佩
給	kip5	给：供～，～予
級	kip5	级：三年～
級	kip5	级：～别，年～
急	kip5	急：心～
禁	kim31	禁：～止
錦	kim24	锦：～绣，～旗
襟	k'im44	襟：衣的前幅、交领，连～
禁	kim31	禁：不～
金	kim44	金：～银
今	kim44	今：～日，～年[白]
今	kim44	今：～日，～年，现～[文]
入	jip3	入：～门，进～
紝	nin44	纫：缝～
任	nim44	任：姓；责～，～何
壬	nim44	壬：天干，庚辛壬癸
拾	sip3	拾：收～
十	sip3	十：数字
甚	sim24	甚：～至
濕	sip5	湿：潮～
嬸	sim24	婶：叔母，大～
審	sim24	审：～问
沈	sim24	沈：姓；地名，～阳
深	ts'im44	深：～浅，～入
汁	tsip5	汁：菜～，果～
執	tsip5	执：～行，～法
枕	tsim24	枕：～头[名]；～枕头[动]
斟	tsim44	斟：～酒，～酌
針	tsim44	针：～线，～对
澀	kiap5	涩：柿子～[训]
澀	kiap5	涩：青～
滲	tsam31	渗：～水
參	siam44	参：人～
森	siam44	森：～林
岑	ts'am51	岑：姓，～参；～村
參	ts'am44	参：～差不齐
蟄	ts'it5	蛰：惊～
沉	ts'im51	沉：～底
襲	ts'ip5	袭：～击，偷～
習	ts'ip3	习：学～，练～
尋	ts'im51	寻：～人
心	sim44	心：～肝，内～
輯	ts'ip5	辑：编～
集	ts'ip3	集：～合，～体
緝	ts'ip5	缉：～私，通～
寢	tsim24	寝：就～，～室，废～忘食
侵	ts'im44	侵：～略
浸	tsim31	浸：～水
凜	lin24	凛：威风～～
粒	lip5	粒：三～，颗～
笠	lip5	笠：～嫲，斗～
立	lip3	立：～足
臨	lim51	临：～时，面～
淋	lim51	淋：～湿，～菜
林	lim51	林：树～；姓
賃	nim44	赁：租～
品	p'in24	品：～德
稟	pin24	禀：～报
乏	fat5	乏：缺～
犯	fan44	犯：触犯[白]
犯	fan44	犯：～法[文]
範	fan31	范：模～，～围
范	fan44	范：姓
帆	fan51	帆：～船
凡	fan51	凡：平～
泛	p'aŋ31	泛：中空，～谷[白]
泛	fan31	泛：广～，～滥[文]
法	fat5	法：方～
俠	k'iap3	侠：武～
協	hiap3	协：～会，～作
嫌	hiam51	嫌：～弃，～人
歉	hiap5	歉：道～，～意
謙	hiam44	谦：～虚
挾	kap5	挟：～菜
兼	kiam44	兼：～职
念	niam44	念：～经，怀～
拈	niam44	拈：用指头捏取物，～起来
鮎	niam51	鲇：～鱼
諜	t'iap3	谍：间～
蝶	t'iap3	蝶：蝴～
牒	t'iap3	牒：通～，文～
碟	t'iap3	碟：盛具，碟子
疊	t'iap3	叠：～起来，折～
簟	tat5	簟：竹制品，用以储存粮食
甜	tiam51	甜
貼	tiap5	贴：～纸，～对联[动]
貼	t'iap5	贴：补～
帖	t'iap5	帖：请～
添	t'iam44	添：～加，～丁
跌	tiɛt5	跌：～打
店	tiam31	店：开～
點	tiam24	点：～心，～头
掂	tiam31	掂：～量
醃	jiap5	腌：腌制
脅	hiap3	胁：威～
業	niap3	业：事～，～余
釅	niam51	酽：～茶
嚴	niam51	严：～格；姓
怯	kiap5	怯：胆～
欠	hiam31	欠：～钱，拖～
劫	kiap5	劫：抢～
劍	kiam31	剑：宝～
頁	jiɛt3	页：～数
葉	jiap3	叶：树～；姓
焰	jiam44	焰：火～
豔	jiam44	艳：鲜～，～丽
簷	jiam51	檐：屋～下
閻	niam51	阎：～罗王；姓
鹽	jiam51	盐
炎	jiam51	炎：消～，～热
厭	jiam31	厌：讨～
掩	jiam24	掩：～护
閹	jiam44	阉：～鸡，～猪
淹	jiam24	淹：～没
險	hiam24	险：危～，保～
驗	niam44	验：～收，试～
儉	k'iam44	俭：勤～
鉗	k'iam51	钳：～工，火～
臉	mian44	脸：红～白～[文]
檢	kiam24	检：～查，体～
染	niam31	染：～色
染	niam31	染：污～
涉	siap3	涉：～及
蟾	k'iam51	蟾：～蜍
攝	niap5	摄：～影
閃	siam24	闪：～开
陝	siam24	陕：～西
褶	tsiap5	褶：衣裙或皮肤上的皱纹，打～
摺	tsiɛt5	折：～被，～叠
佔	tsiam31	占：～领，～地方
占	tsiam44	占：～卜
粘	niam51	粘：～贴
沾	niam31	沾：～光
捷	ts'iap3	捷：～报，大～，敏～
漸	ts'iam44	渐：逐～
潛	ts'iam51	潜：～力
妾	ts'iap5	妾：小老婆
簽	ts'iam44	签：～字，～名
籤	ts'iam44	签：竹～，求～
接	tsiap5	接：迎～，～待
殲	ts'ian44	歼：～灭
尖	tsiam44	尖：～刀
獵	liap3	猎：打～，～人
殮	liam44	殓：给死者穿衣入棺，～尸
斂	liam44	敛：收～
簾	liam51	帘：窗～
鐮	liam51	镰：镰刀，禾～
廉	liam51	廉：清～，～洁
聶	niap5	聂：姓，～耳
黏	niam24	黏：～合剂，～起来
貶	pian24	贬：～值
壓	at5	压：～力
押	ap5	押：抵～，～送
鴨	ap5	鸭：鸭子
匣	hiap3	匣：匣子
艦	kam31	舰：军～
銜	ham51	衔：军～；叼在嘴里
巖	ŋam51	岩：～石，石灰～
胛	kap5	胛：肩～
甲	kap5	甲：天干，甲乙丙丁
監	kam31	监：太～
鑑	kam31	鉴：～定
監	kam44	监：～狱，～视，～督
衫	sam44	衫：衬～，～裤（衣服）
攙	ts'an44	搀：～扶，～腰
洽	k'ap5	洽：～谈会，融～
峽	k'iap3	峡：三～（地名）
狹	k'iap3	狭：空间小[白]
狹	k'iap3	狭：～窄[文]
餡	ham44	馅：～饼
掐	k'ap5	掐：～颈（掐脖子）
陷	ham44	陷：～害，～井
鹹	ham51	咸：～淡
咸	ham51	咸：～丰皇帝
恰	k'ap5	恰：～切，～当
裌	k'iap3	夹：～袄，～衣
夾	k'iap3	夹：夹子；～心饼干
鹻	kiam31	碱：纯～
鹻	kiam31	碱：酸～，～性
減	kam24	减：加～
尷	kam44	尴：～尬
杉	ts'am31	杉：～树
煠	tsa31	炸：～番薯（水煮地瓜）
閘	ts'ap3	闸：铁～，跳～
插	ts'ap5	插：～花
蘸	tsiam24	蘸：～豉油
斬	tsam24	斩：白～鸡
站	ts'am44	站：车～
賺	ts'an44	赚：～钱
站	ts'am44	站：站立
喊	ham31	喊：叫[白]
喊	ham31	喊：叫[文]
憨	han44	憨：～厚
蚶	kam44	蚶：软体动物，血～
磕	k'ap5	磕：～头
橄	kam44	橄：～榄
敢	kam24	敢：勇～
柑	kam44	柑
甘	kam44	甘：甜；～心
三	sam44	三：～国
暫	ts'iam44	暂：～时
慚	ts'am51	惭：～愧
蠟	lap5	蜡：～烛
臘	lap5	腊：～肉，～肠
纜	lam31	缆：～车
濫	lam44	滥：泛～
欖	lam24	榄：橄～，乌～
攬	lam24	揽：抱[白]
攬	lam24	揽：包～[文]
覽	lam31	览：展～，阅～室
籃	lam51	篮：菜～
藍	lam51	蓝：～色；姓
淡	t'am31	淡：咸～；浓～
淡	t'am31	淡：～水（地名）
痰	t'am51	痰：吐～
談	t'am51	谈：会～，～论
塌	t'ap5	塌：倒～
塔	t'ap5	塔：宝～
毯	t'an24	毯：毛～
坍	t'an44	坍：～塌
擔	tam31	担：挑～[名]；一～水[量]
膽	tam24	胆：大～
擔	tam44	担：～竿[名]
擔	tam44	担：～任[动]
暗	ʔiam31	暗：不亮
揞	ŋiam44	揞：把粉末撒在表面
揞	ʔiam44	揞：手覆，揞住
庵	ʔiam44	庵：尼姑～
盒	hiap3	盒：铁～
合	kiap5	合：～本，～伙[白]
合	hap3	合：～作，～适[文]
憾	ham44	憾：遗～
撼	ham44	撼：震～
函	ham51	函：～授，信～
含	hiam51	含：～糖[白]
含	hiam51	含：包～[文]
勘	k'am44	勘：～误，～探
砍	k'am24	砍：～伤
坎	k'iam31	坎：～坷
龕	hiap5	龛：神～
堪	k'am44	堪：难～，不～
鴿	kiap5	鸽：白～
蛤	kiap5	蛤：花～；～蚧
感	kam24	感：～谢，～动
雜	ts'ap3	杂：复～
蠶	ts'am31	蚕：～丝
慘	ts'am24	惨：悲～
參	ts'am44	参：～军，～加
簪	tsam44	簪：绾住发髻的条状物
拉	la44	拉：拖～
納	nap2	纳：归～
男	nam51	男：男女
南	nam51	南：东南西北
沓	t'iap2	沓：一～纸
譚	t'iam51	谭：姓，～嗣同
潭	t'iam51	潭：深～
踏	t'ap31	踏：脚～
探	t'am31	探：试～
貪	t'am44	贪：～心
搭	tap5	搭：～车；衣服搭在肩上
答	tap5	答：回～
耽	tam44	耽：～误
幼	jiu44	幼：细小，～稚
幽	jiu44	幽：～默
糾	kiu44	纠：～正
狗	kɛi24	狗
溝	kɛi44	沟：～通
鉤	kɛi44	钩：鱼～
勾	kɛi44	勾：～心斗角，～引
嗽	sɛi31	嗽：咳～
湊	ts'ɛi31	凑：～数，～热闹
奏	tsɛi31	奏：节～
走	tsɛi24	走：行走
陋	lɛi44	陋：简～
漏	lɛi24	漏：～水，～斗
摟	lam24	搂：搂抱
簍	lɛi24	篓：竹～，字纸～
樓	lɛi51	楼：～下
逗	t'ɛi44	痘：水～
逗	t'ɛi44	逗：～留，～号
豆	t'ɛi44	豆：黄～
投	t'ɛi51	投：～降
頭	t'ɛi51	头：开～
透	t'ɛi31	透：～明
㪗	t'ɛi24	敨：～气（呼吸）
偸	t'ɛi44	偷：小～
鬥	tɛi31	斗：～争，批～
陡	tɛi24	陡：斜度大，～峭
抖	tɛi24	抖：发～
斗	tɛi24	斗：十升为一斗
兜	tɛi44	兜：～风
貿	mɛi44	贸：外～，～易
茂	mau44	茂：～盛；～名（地名）
戊	mu44	戊：～戌变法
拇	mu31	拇：～指
母	mu31	母：父～
牡	mɛi44	牡：～丹
畝	mɛi31	亩：一～田
某	mɛi31	某：～人
剖	p'ɛi24	剖：解～
杳	jiau51	杳：～无音讯
吆	jiau44	吆：～喝
么	jiau44	么：～二三
曉	hiau24	晓：春～，～得
堯	ʔiau51	尧：～舜禹
竅	k'iau31	窍：～门
叫	kiau31	叫：大～；小孩哭
僥	hiau44	侥：～幸
繳	kiau24	缴：～枪，～费
澆	tsiau44	浇：～水
簫	siau44	箫：吹～
蕭	siau44	萧：姓；～山（地名）
料	liau44	料：肥～，材～
瞭	liau51	瞭：～望台
了	liau24	了：～结；明～，～解
丟	tiu44	丢：～失
謬	miau24	谬：～论，荒～
彪	piau44	彪：林～
釉	jiu24	釉：上～，～彩
柚	jiu24	柚：沙田～
誘	jiu24	诱：～惑，引～
酉	jiu31	酉：地支，申酉戌亥
悠	jiu44	悠：～闲，历史～久
猶	jiu44	犹：～豫
遊	jiu51	游：～泳，旅～
油	jiu51	油：麻～
由	jiu51	由：～于，理～
祐	jiu44	佑：保～
右	jiu44	右：左～
又	jiu44	又：～来
友	jiu31	友：朋～，～谊
有	jiu31	有：～钱
郵	jiu51	邮：～票，～电局
尤	jiu44	尤：～其
優	ʔiu44	优：～秀
憂	ʔiu44	忧：～虑，担～
嗅	ts'iu31	嗅：～觉
朽	hiu24	朽：腐～，永垂不～
休	hiu44	休：～息，退～
牛	ŋɛi51	牛：～牯
柩	kiu31	柩：灵～
舊	k'iu44	旧：新～
舅	k'iu31	舅：～公
臼	k'ɔ44	臼：石～，脱～
仇	siu51	仇：姓
球	k'iu51	球：足～
求	k'iu51	求：要～
丘	hiu44	丘：姓
丘	hiu44	丘：一～田
究	kiu31	究：～竟，研～
救	kiu31	救：～命
灸	kiu31	灸：针～
韭	kiu24	韭：～菜
久	kiu24	久：长～
九	kiu24	九：数字，～龙
糾	kiu44	纠：～缠
鬮	kɛi44	阄：拈～（抓阄）
鳩	kiu44	鸠：斑～
揉	jiu44	揉：～烂
柔	jiu44	柔：温～，～和
售	ts'iu51	售：～货，出～
授	siu44	授：教～
壽	siu44	寿：长～
受	siu44	受：接～
酬	ts'iu51	酬：应～，～谢
仇	siu51	仇：～人，报～
獸	ts'iu31	兽：野～
守	siu24	守：看～所，保～
首	siu24	首：～先
