#漢字	音標	解釋
陳	tshin55	陈：姓；～列，～皮
陣	tshin35	阵：～雨
姪	tshit51	侄：～子
蝨	set21	虱：虱子，～嫲
眞	tsin21	真：认～，～假
振	tsin53	振：～动
質	tsit21	质：～量，品～
神	ʃin55	神：～仙，精～
實	ʃit51	实：老～，～在
身	ʃin21	身：～体，上～
失	ʃit21	失：～去，丧～
晨	tshin55	晨：朝～
腎	ʃin35	肾：～病
人	nin55	人：老～，～民
仁	jin55	仁：～义
忍	non21	忍：～耐，～受
認	ŋin35	认：承～，～真
靭	ŋon35	韧：不易断，坚～[文]
日	ŋit21	日：十～，～期
緊	kin53	紧：～张
吉	kit21	吉：～利
銀	ŋɯŋ55	银：金～，～行
因	jin21	因：原～
印	jin53	印：手～
乙	jit21	乙：天干，甲乙丙丁
一	jit21	一：数字
引	jim53	引：吸～
斤	kon21	斤：～两
謹	kim53	谨：～慎，严～
勤	khim35	勤：～劳
近	khon35	近：最～，～来[文]
近	khon35	近：远近[白]
欣	khin21	欣：～赏
隱	jim53	隐：～形，～身
本	pun53	本：～来，书～
不	put21	不：～过
盆	khun55	盆：面～（脸盆），～地
笨	pun35	笨：～蛋[文]
門	mun55	门：关～
墩	tun21	墩：桥～
頓	tun53	顿：停～，～脚
盾	tun53	盾：矛～
突	thut51	突：～然
嫩	nun35	嫩：不老
論	lun35	论：议～，～文
尊	tsun31	尊：～重
村	tsʰun31	村：～长
寸	tsʰun51	寸：尺～
存	tsʰun55	存：～在，～折，储～
孫	sun31	孙：姓；子～
損	sun51	损：～坏
滾	kun51	滚：～动；水开
棍	kun51	棍：长～
骨	kut031	骨：～头
坤	kʰun31	坤：乾～
困	kʰun51	困：～难
婚	fun31	婚：结～
忽	hut031	忽：～然
溫	vun31	温：～度，～和
穩	vun51	稳：～定，求～
輪	lun55	轮：车～，～流
律	lut055	律：法～，～师
俊	tsun51	俊：英～
迅	ʃyn51	迅：～速
循	sun55	循：遵～，～环
準	tʃun51	准：瞄～，～则
春	tʃʰun31	春：立～
蠢	tsʰun51	蠢：～才
出	tʃʰut031	出：～入，～发
術	sut055	术：技～
純	tsʰun55	纯：单～，～粹
潤	ʒun35	润：利～，～色
均	kɯn31	均：平～，～匀
菌	kɯn31	菌：细～
允	ʒun51	允：～许
分	fun31	分：～数，区～[文]
分	pun31	分：给[白]
粉	fun51	粉：～笔，面～[文]
糞	fun51	粪：粪便
墳	fun55	坟：～墓，上～
份	fun35	份：～量
佛	fut055	佛：拜～
文	vun55	文：～章，论～
蚊	mun31	蚊：～香
問	mun51	问：～题
物	vut055	物：～理[文]
軍	kɯn31	军：～队，参～
屈	kʰut031	屈：委～，～服[文]
屈	kʰut031	屈：委屈，～气[白]
裙	kʰɯn55	裙：裙子
熏	hiam31	熏：～陶，烟～人[文]
訓	fun51	训：教～，～人
雲	vun55	云：乌～
運	vin35	运：～气，好～
幫	pɔŋ31	帮：～忙
博	pʰɔk055	博：～士，广～
旁	pʰɔŋ55	旁：～边
薄	pʰɔk055	薄：不厚，～弱
忙	mɔŋ55	忙：农～，～碌
莫	mɔk055	莫：不要，～非
膜	mɔk055	膜：薄～
摸	mɔ31	摸：偷偷～～[文]
摸	mia31	摸：～来～去[白]
當	tɔŋ31	当：～时，应～，～官
擋	tɔŋ51	挡：阻～，～风
當	tɔŋ51	当：～铺，恰～；唔～（不如）
湯	tʰɔŋ31	汤：煮～；姓
托	tʰɔk031	托：手承物，～盘
塘	tʰɔŋ55	塘：鱼～
諾	nɔk055	诺：承～，～言
郞	lɔŋ55	郎：新～；姓，～平
浪	lɔŋ35	浪：风～，～费
落	lɔk055	落：下落
葬	tsɔŋ51	葬：埋～，落～
作	tsɔk031	作：工～，种～
倉	tsʰɔŋ31	仓：～库
桑	sɔŋ31	桑：～叶
索	sɔk031	索：绳子，线～
鋼	kɔŋ33	钢：炼～，～笔
缸	kɔŋ31	缸：水～
各	kɔk031	各：～人
康	kʰɔŋ31	康：健～
糠	kʰɔŋ33	糠：谷～
抗	kʰaŋ51	抗：反～，～战
行	kʰɔŋ55	行：银～
惡	ɔk031	恶：善～，～霸
娘	ŋiɔŋ55	娘：姑～
凉	liɔŋ55	凉：天～
兩	liɔŋ51	两：～个
兩	liɔŋ31	两：半斤八～
量	liɔŋ35	量：数～
略	liap055	略：省～
漿	tsiɔŋ31	浆：豆～，～糊
獎	tsiɔŋ51	奖：～金，得～
醬	tsiɔŋ51	酱：沙茶～，辣椒～
雀	tsʰiɔk031	雀：麻～，～斑
槍	tsʰiɔŋ31	枪：手～
搶	tsʰiɔŋ51	抢：～劫
牆	tsʰiɔŋ55	墙：～壁
箱	siɔŋ31	箱：皮～
想	siɔŋ35	想：～法，思～
削	siɔk031	削：～皮，剥～
詳	hiɔŋ55	详：～细
象	tsʰiɔŋ35	象：气～
象	tsʰiɔŋ35	象：大～
像	tsʰiɔŋ35	像：好～，相～
張	tʃɔŋ31	张：紧～；姓；装东西
長	tʃɔŋ51	长：生～，省～
脹	tʃɔŋ51	胀：～肚，膨～
着	tʃɔk031	着：～衫（穿衣服）
長	tʃʰɔŋ55	长：～期，～短
丈	tʃɔŋ51	丈：三丈
着	tʃʰɔk055	着：～火
裝	tsɔŋ31	装：假～
壯	tsɔŋ51	壮：强～
牀	sɔŋ55	床：眠～
狀	tsʰɔŋ35	状：告～，～元，～态
霜	sɔŋ31	霜：落～，～降
爽	suaŋ51	爽：～快，直～
章	tʃɔŋ31	章：姓；文～
掌	tʃɔŋ51	掌：巴～，～握
廠	tsʰiɔŋ51	厂：～长
唱	tʃʰɔŋ51	唱：～歌
傷	ʃɔŋ31	伤：受～
賞	ʃɔŋ51	赏：欣～，～金
常	ʃɔŋ55	常：经～，～识；姓
上	ʃɔŋ31	上：～山[动]
上	ʃɔŋ31	上：～背[方位]；～海（地名）
勺	ʃɔk055	勺：饭～
讓	ʒɔŋ35	让：～位
弱	ŋiɔk055	弱：～点
薑	kiɔŋ31	姜：～糖
腳	kiɔk031	脚：赤～
強	kʰiɔŋ55	强：～大，坚～
卻	kʰiɔk031	却：退～，～步
仰	ʒɔŋ51	仰：～视
香	hiɔŋ31	香：～味，烧～；～港（地名）
響	hiɔŋ51	响：音～
向	hiɔŋ51	向：～东
秧	ʒɔŋ31	秧：插～，～苗
約	jɔk031	约：大～，～会
羊	jɔŋ55	羊
養	jɔŋ51	养：培～，～猪
樣	jɔŋ35	样：一～
藥	jɔk055	药：中～，～片
躍	jɔk031	跃：跳～，大～进
光	kɔŋ31	光：阳～，～明
廣	kɔŋ51	广：推～；～东（地名）
郭	kɔ33	郭：姓，～靖
擴	kʰɔŋ51	扩：～充，～大
荒	fɔŋ31	荒：开～，～唐
霍	fɔ51	霍：姓；～乱
黃	vɔŋ55	黄：姓；～色
方	fɔŋ31	方：地～，大～
放	fɔŋ51	放：解～，～心[文]
紡	fɔŋ51	纺：～织
房	fɔŋ55	房：～间
防	fɔŋ55	防：～止，国～
亡	vɔŋ55	亡：死～
網	miɔŋ51	网：鱼～，～络
望	mɔŋ35	望：失～
狂	kʰɔŋ55	狂：发～
枉	vɔŋ35	枉：冤～
王	vɔŋ55	王：姓；大～
往	vɔŋ51	往：来～，～日
旺	vɔŋ35	旺：兴～
綁	pak031	绑：捆～
剝	pak031	剥：～削，～皮
桌	tsɔk031	桌：书～
琢	tsɔk031	琢：～磨，雕～
啄	tok031	啄：～木鸟，鸡～米
濁	tsɔk031	浊：浑～
窗	tsʰoŋ31	窗：门～，～帘
雙	soŋ31	双：一～鞋
江	kɔŋ31	江：长～，～湖
講	kɔŋ51	讲：～话
港	kɔŋ51	港：～口；香～（地名）
降	kɔŋ51	降：下～，～低
角	kɔk031	角：牛～，～色
餃	kiau55	饺：饺子，水～
腔	tsʰiɔŋ31	腔：口～
確	kʰɔk031	确：～定，的～
殼	kʰɔk031	壳：贝～
樂	lɔk055	乐：音～
巷	hɔŋ35	巷：巷子，两条～
學	hɔk055	学：数～，～习
握	vɔk031	握：～手，把～
北	pɛt031	北：东南西北
朋	pʰɛn55	朋：～友
墨	mɛt055	墨：～水
燈	tɛn31	灯：～光
等	tɛn51	等：～人，高～
凳	tɛn51	凳：凳子
得	tɛt031	得：获～，～意
藤	tʰɛn55	藤：～椅
鄧	tɛn51	邓：姓，～小平
特	tʰɛt055	特：～别
能	nɛn55	能：才～，～够
曾	tsɛn31	曾：姓
則	tsɛp031	则：否～，规～
層	ʦʰɛn55	层：～次
贈	ʦɛn33	赠：～送
塞	sɛt031	塞：堵～，～车
肯	kʰɯn51	肯：～定，中～[文]
肯	kʰɛn51	肯：愿意，～去[白]
克	kʰiɔk031	克：～服，攻～
黑	hɛt031	黑：～白
冰	pɛn31	冰：结～，～箱
力	lit055	力：大～，～量
息	sit031	息：休～[文]
直	tsʰit055	直：～接
色	sɛt031	色：颜～，～彩
蒸	tsɛn31	蒸：清～，～发
證	tsin51	证：～明
織	tsit031	织：纺～，～布
秤	tsʰin51	秤：用以称物，～砣
食	ʃit055	食：粮～；吃
升	ʃin31	升：～级
勝	ʃin51	胜：～利，战～
識	ʃit031	识：相～，～字
極	kʰit055	极：南～
興	hin31	兴：～旺；绍～（地名）
興	hɛn51	兴：高～，～趣[文]
蠅	ʒin55	蝇：乌～（苍蝇）
翼	ʒit055	翼：鸡～，机～
國	kut031	国：～家，中～
弘	hɔŋ55	弘：～扬
或	fiat055	或：～者
百	pak031	百：～姓
拍	pʰai31	拍：～片，～球
彭	pʰɔŋ55	彭：姓，～德怀
白	pʰak055	白：～色
猛	mɛn51	猛：～烈，凶～
打	ta51	打：～针
冷	lɛn31	冷：～热，～清
撐	tʃʰin31	撑：支～，～开
擇	tʰɔk055	择：选～[文]
擇	tʰɔk055	择：～菜[白]
生	sɛn31	生：学～，～活[文]
生	saŋ31	生：与“死”相对[白]
更	kian35	更：～加
坑	kʰaŋ31	坑：水～，～沟
客	kʰak031	客：请～
硬	ŋaŋ35	硬：软～
額	ŋiak055	额：名～
嚇	hak031	吓：～一跳
行	haŋ55	行：～为；行走
棚	pʰoŋ55	棚：楼～，瓜～
麥	mak055	麦：小～，～芽糖
摘	lak031	摘：～菜
爭	tsɛn31	争：～取，斗～[文]
爭	tsaŋ31	争：相～，～唔多（差不多）[白]
責	tsit031	责：～任，负～
冊	tʃʰak031	册：两～，～封
耿	kɯŋ51	耿：忠心～～；姓，～精忠
革	kɛt031	革：～命，改～
隔	kak031	隔：～壁
幸	hɛn35	幸：荣～，～福
兵	pin31	兵：当～
丙	pin51	丙：天干，甲乙丙丁
柄	piaŋ51	柄：刀～，把～
平	pʰin55	平：和～，～时[文]
平	pʰiaŋ55	平：～头，～地[白]
病	pʰiaŋ35	病：～人
命	mɛn35	命：～令[文]
命	miaŋ35	命：～运，算～[白]
驚	kiaŋ31	惊：害怕；～蛰
景	kin51	景：～色，风～
鏡	kiaŋ51	镜：镜子
慶	kʰin51	庆：～祝
迎	ŋiaŋ55	迎：～接，欢～
逆	nip055	逆：～风
英	ɛn31	英：～雄；～国（国名）
影	ʒiaŋ51	影：电～
名	miaŋ55	名：姓～
領	liaŋ31	领：～导，衫～（衣领）
令	lɛn35	令：命～，口～
精	tsin31	精：～神
井	tsiaŋ51	井：～水，～～有条
跡	tsiak031	迹：～象，痕～[文]
跡	tsiak031	迹：脚～，油～[白]
晴	tsʰiaŋ55	晴：天～
淨	tsʰiaŋ35	净：干～
姓	siaŋ51	姓：～名
惜	siak031	惜：疼爱[白]
席	siak055	席：酒～，主～
蓆	siak055	席：草～
鄭	ʦin51	郑：～重；姓
正	tʃaŋ31	正：～月
正	tʃaŋ51	正：立～，～直[文]
正	tʃaŋ51	正：～好，～来[白]
隻	tʃak031	只：两～
赤	tʃʰak031	赤：～色，～脚
聲	ʃaŋ31	声：～音，笑～
城	ʃaŋ55	城：～市，县～
石	ʃak055	石：～头，～榴
頸	kiaŋ51	颈：脖子
贏	ʒaŋ55	赢：～输
易	ŋi35	易：交～，贸～
壁	piak031	壁：墙～
釘	tɛn31	钉：铁～[名]
頂	tuŋ51	顶：山～[白]
頂	tɛn51	顶：～唔得（顶不住）[文]
滴	tam51	滴：～水，两～
聽	tʰɛn31	听：～话
踢	tʰɛt031	踢：～球
停	tʰɛm35	停：～止
定	tʰɛn35	定：稳～；永～（地名）
笛	tit055	笛：笛子
敵	tʰit055	敌：～人
靈	lɛn55	灵：～活
另	lɛn35	另：～外
曆	lɛt055	历：日～，～书
靑	tsʰiaŋ31	青：～色，～年
醒	tsʰiaŋ51	醒：清～，～过来
激	kip031	激：～动
形	hin55	形：～状，地～
礦	kʰɔŋ51	矿：煤～，～工
橫	vaŋ55	横：～直
兄	hiaŋ31	兄：～弟
榮	jioŋ55	荣：光～，～誉
永	vin51	永：～远
傾	kʰin51	倾：～向，左～
卜	pɔk055	卜：萝～
篷	pʰoŋ55	篷：帐～
蒙	mɔŋ55	蒙：～蔽，天～～，～古（地名）
木	mok055	木：～工
東	toŋ31	东：东南西北
凍	toŋ51	冻：冰～，～伤
通	tʰoŋ31	通：～过，～风，打～
桶	tʰoŋ51	桶：水～
痛	tʰoŋ51	痛：～苦
同	tʰoŋ55	同：相～，～学
洞	tʰoŋ35	洞：山～，～察
讀	tʰok055	读：～书，阅～
聾	loŋ31	聋：耳～
鹿	lok055	鹿：～角，梅花～
總	tsoŋ51	总：～共，汇～
糉	tsoŋ51	粽：粽子
蔥	tsʰoŋ31	葱
族	tsʰok055	族：～长，民～
送	soŋ51	送：～人
速	sɔk031	速：～度
公	koŋ31	公：～安，办～
貢	koŋ51	贡：～献
穀	kok031	谷：五～
空	hoŋ31	空：～虚，天～
控	kʰɔŋ51	控：～制
紅	foŋ55	红：～色
翁	voŋ31	翁：白头～；姓
屋	vok031	屋：老～
農	noŋ55	农：～村
宗	tsoŋ31	宗：祖～，～教
鬆	soŋ31	松：轻～，放～
風	foŋ31	风：大～，～气
福	fok031	福：～气，享～
鳳	foŋ55	凤：～凰
服	fok031	服：～务
夢	mɔŋ35	梦：发～
六	liu35	六：数字
宿	sok031	宿：～舍，住～
竹	ʧok031	竹：～叶
蟲	ʧʰoŋ55	虫：害～
軸	tʰiu55	轴：压～，～承
縮	sok031	缩：压～，～小
終	tʃoŋ31	终：～于，始～
祝	tʃu51	祝：～贺，庆～
充	tsʰoŋ31	充：～分，冒～
叔	ʃok031	叔：二～，～～
熟	ʃok055	熟：煮～，～悉
肉	ŋiu35	肉：猪～
弓	koŋ31	弓：～箭
菊	kʰiu35	菊：～花
窮	kʰioŋ55	穷：～人，无～
蓄	kʰiok031	蓄：储～，～水
熊	hioŋ55	熊：～猫
雄	hioŋ55	雄：英～
育	jiok031	育：教～
濃	noŋ55	浓：～淡；稠密[白]
龍	lioŋ55	龙：～头
綠	liu35	绿：～色
蹤	tsoŋ31	踪：失～，～影
足	tsok031	足：～球，满～
從	tsʰoŋ55	从：跟～，～来
粟	siu35	粟：包～，～米，～子粄
松	soŋ31	松：～树
頌	sɔŋ35	颂：歌～
俗	sok055	俗：风～
鐘	tʃoŋ31	钟：两点～，闹～
種	tʃoŋ51	种：～类，树～[名，量]
種	tʃoŋ51	种：～田[动]
觸	tsʰok031	触：接～，～犯
束	sɔk031	束：结～
屬	sok055	属：～于，家～
鞏	kʰioŋ51	巩：～固
共	kʰioŋ31	共：一～，～同
局	kʰiu55	局：～部，公安～
玉	ŋiu35	玉：白～
容	jioŋ55	容：～易，宽～
勇	jioŋ51	勇：～敢
用	jioŋ35	用：～处
慾	jiou35	欲：～望，贪～
健	kian51	健：～康
