#漢字	音標	解釋
惠	vɐi21	惠：～州，优～
慧	jui21	慧：智～
碑	pei454	碑：石～，～文
卑	pei454	卑：自～，～鄙
彼	pʰei35	彼：～此
臂	pei51	臂：手～，～力
披	pʰei454	披：～肩，～露
譬	pʰi35	譬：～喻，～如
皮	pʰi131	皮：调～，～肤
疲	pʰi131	疲：～劳
脾	pʰi131	脾：～胃，～气
被	pʰi131	被：被子，毛巾～
婢	pʰi131	婢：奴～，～女
被	pi21	被：～动，～迫
避	pi21	避：逃～
糜	mi131	糜：～烂；粥
彌	mi131	弥：～补，阿～陀佛
離	li131	离：～別，～开
籬	li131	篱：～笆
璃	li131	璃：玻～
荔	lei21	荔：～枝
紫	ʧi35	紫：～色
雌	ʧʰi454	雌：～雄
此	tʰi35	此：到～为止
刺	ʧʰi454	刺：～激，穿～
疵	ʧʰi454	疵：瑕～，吹毛求～
斯	ɬei454	斯：～大林
撕	ɬei454	撕：～烂
璽	ɬai35	玺：玉～
徙	ɬɔi35	徙：移居，～屋，迁～
賜	tʰi454	赐：赏～
知	ʧi454	知：通～，～道，无～[文]
知	ʧi454	知：～识[文]
知	ʧi454	知：知道，唔～[白]
蜘	ʧi454	蜘：～蛛
智	ʧi51	智：～慧
池	ʧʰi131	池：水～
馳	ʧʰi131	驰：奔～
差	ʧʰi454	差：参～不齐
篩	ʃɐi454	筛：谷～，米～
支	ʧi454	支：两～笔[白，量]
支	ʧi454	支：～持，天干地～[文]
枝	ʧi454	枝：树～
肢	ʧi454	肢：四～，～体
梔	ʧi454	栀：黄～（水横枝、黄果）
紙	ʧi35	纸：白～
只	ʧi35	只：～有
侈	ʧʰi454	侈：奢～
舐	ʃai131	舐：舔
施	ʃi454	施：措～；姓
翅	ʧʰi454	翅：鱼～
匙	ʃi131	匙：锁～，汤～
是	ʃi131	是：～否，～非
氏	ʃi21	氏：姓～
豉	ʃi21	豉：豆～
兒	ȵi131	儿：～童
爾	ni131	尔：～虞我诈；保～（人名）
寄	ki51	寄：～信，～托
羈	kʰi51	羁：～押，放荡不～
企	kʰi131	企：～业，～鹅
奇	kʰi21	奇：～怪
騎	kʰi131	骑：～马
騎	kʰɛ21	骑：～楼
岐	kʰi131	岐：～山
徛	kʰi35	徛：站立；（山）斜度高
技	ki21	技：～术[文]
技	kɐi21	技：杂～[白]
妓	ki21	妓：～女
宜	ȵi131	宜：适～，～昌
儀	ȵi131	仪：礼～，～式
誼	ȵi131	谊：友～
義	ȵi21	义：情～，～气
議	ȵi131	议：～论，会～
犧	hi454	牺：～牲
戲	hi131	戏：做～
倚	i454	倚：～靠，～老卖老
椅	ŋi35	椅：椅子，藤～
移	ji131	移：～动
易	ji21	易：容～
悲	pei454	悲：～伤
鄙	pʰi131	鄙：卑～，～视[文]
比	pei35	比：～较，对～
祕	pei51	秘：～书，～密
泌	pei51	泌：分～；滤出汤汁
庇	pʰi454	庇：包～，～护
痹	pi454	痹：麻～
丕	pʰi454	丕：人名用字，曹～
屁	pʰi131	屁：放～
琵	pʰi131	琵：～琶
枇	pʰi131	枇：～杷
備	pi21	备：准～，～用
鼻	pi21	鼻：鼻子；鼻涕
篦	pi131	篦：篦子（很密的梳子）
眉	mi131	眉：眉毛，画～
楣	mi131	楣：门～
黴	mui131	霉：发～，倒～
美	mɐi131	美：～丽，～化
媚	mi131	媚：～眼，妩～；人名用字
寐	mi21	寐：梦～以求，假～
地	ti21	地：土～
尼	nɐi131	尼：～姑
膩	nɐi21	腻：油～，细～
梨	li131	梨
利	li21	利：～润，有～
痢	li21	痢：～疾
痢	li21	痢：癞～（头屑）
資	ti454	资：～本
姿	ʧi454	姿：～势
咨	ti454	咨：～询
姊	tɛ35	姊：～妹
次	tʰi131	次：名～，～品
瓷	ɬi131	瓷：～砖，陶～
餈	ʧɔ21	糍：糍粑，糯米～
自	ɬi21	自：～私
私	ɬi454	私：自～
死	ɬi35	死：～人
四	ɬi21	四：数字
肆	ɬi51	肆：放～
致	ʧi51	致：导～
遲	ʧʰi131	迟：～到，推～
稚	ʧi21	稚：幼～
師	ʃi454	师：老～，～父
獅	ʃi454	狮：狮子
脂	ʧi454	脂：～肪，胭～
旨	ʧi35	旨：圣～
指	ʧi35	指：手～，～甲
至	ʧi51	至：～少
示	ʃi21	示：表～
屍	ʃi454	尸：～体，死～
矢	ʧi35	矢：有的放～
屎	ʃi35	屎：狗～
視	ʃi21	视：近～
嗜	ɬi51	嗜：～好
二	ȵi21	二：数字
貳	ȵi21	贰：～心
飢	ki454	饥：～饿
肌	ki454	肌：～肉
几	ki454	几：茶～
冀	kʰi131	冀：河北简称，晋察～
器	hei131	器：武～，机～，～重
棄	hei131	弃：放～，抛～
祁	kʰei21	祁：～连山
伊	i454	伊：～犁；姓
懿	i51	懿：人名用字，司马～
夷	hi35	夷：化险为～，蛮～
姨	ji131	姨：大～，～丈
肄	ɬi51	肄：～业
你	ni131	你：～们，第二人称[文]
你	ni35	你：第二人称[白]
釐	li21	厘：～米
狸	li131	狸：狐～
李	li131	李：姓；水果
里	li131	里：公～
裏	li131	里：～外，～背（里面）
理	li131	理：道～，～由
鯉	li21	鲤：～鱼
吏	li21	吏：官～
滋	tei454	滋：～味
子	tei35	子：～孙；孔～
梓	tei35	梓：桑～；曾宪～
慈	ɬei131	慈：～悲，～禧太后
磁	ʧʰi131	磁：～铁，～场
字	ɬei21	字：～典，文～
司	ɬei454	司：公～，～令
絲	ɬei454	丝：～绸
思	ɬei454	思：～想
伺	ʧʰi21	伺：～候，～机而动
思	ɬei454	思：意～
辭	ʧʰi131	辞：～职，告～
詞	ɬei131	词：歌～
祠	ɬei131	祠：～堂
似	ɬi131	似：相～，～乎[文]
似	ɬi131	似：好～（好像）[白]
祀	ɬi131	祀：祭～
巳	ʃi131	巳：地支，～时
寺	ɬi21	寺：～庙，灵光～
嗣	ʧʰi131	嗣：后～；谭～同
飼	ɬei131	饲：～料，～养[文]
飼	vɐi51	饲：喂饭[白]
置	ʧi51	置：布～
癡	ʧʰi454	痴：白～，～呆
恥	ʧʰi35	耻：～辱
持	ɬei131	持：支～
痔	ɬei131	痔：～疮
治	ʧi21	治：～安，统～[文]
治	ʧi21	治：～鸡，～猪[白]
廁	ʧi454	厕：～所，公～
士	ʃi21	士：～兵
仕	ʃi21	仕：～途
柿	ʃi131	柿：柿子，～饼
事	ʃi21	事：～实，～情[文]
事	ʃi21	事：做～[白]
使	ʃɐi35	使：～用，假～，大～馆
史	ʃi35	史：历～
駛	ʃi35	驶：驾～
之	ʧi454	之：～前
芝	ʧi454	芝：灵～，～麻
止	ʧi35	止：停～，～血
趾	ʧi35	趾：脚～
址	ʧi35	址：地～
志	ʧi51	志：～气，～愿
誌	ʧi51	志：县～，标～
痣	ʧi51	痣：乌～
齒	ʧʰi35	齿：牙～
詩	ʃi454	诗：～人
始	ʧʰi35	始：开～，～终
試	ʃi51	试：考～[文]
試	ʃi51	试：试试[白]
時	ʃi21	时：～间，当～
巿	ʃi131	巿：～场，城～
恃	ʧʰi131	恃：～才傲物，有～无恐
侍	ʃi21	侍：服～，～卫
而	ȵi131	而：～且，反～
耳	ȵi131	耳：耳朵，中～炎
基	ki454	基：～本，地～
箕	ki454	箕：畚～
己	ki35	己：自～
紀	ki35	纪：～律
記	ki51	记：笔～，～号
欺	hi454	欺：～负
起	hi35	起
杞	ki35	杞：枸～
其	kʰi21	其：～他，～实
棋	kʰi21	棋：围～，捉～（下棋）
期	kʰi21	期：日～
旗	kʰi21	旗：红～
忌	ki21	忌：禁～，～讳，～日[文]
忌	ki21	忌：做～（做法事）[白]
疑	ȵi21	疑：怀～
擬	ni131	拟：模～，～人
嬉	hi454	嬉：玩，～戏
煕	hi454	熙：康～
喜	hi35	喜：～欢
嘻	hi454	嘻：～皮笑脸
醫	i454	医：～生
意	i454	意：～思
怡	ji131	怡：心旷神～；人名用字
已	ji131	已：～经
以	ji131	以：可～，～为
異	ji21	异：～同
幾	ki454	几：～乎
機	ki454	机：～会，飞～
譏	ki454	讥：～笑
饑	ki454	饥：～荒
幾	ki35	几：～只
幾	ki35	几：～何
旣	ki51	既：～然
豈	hi35	岂：～有此理
氣	hi454	气：～人，空～
汽	hi454	汽：～水，～车
祈	kʰi131	祈：～祷
毅	ŋɐi21	毅：～力
希	hi454	希：～望
稀	hi454	稀：～少
衣	i454	衣：外～；花生皮
依	i454	依：～靠
累	lui131	累：积～
累	lui131	累：连～
嘴	tui35	嘴：嘴巴[文]
嘴	tui35	嘴：嘴巴[白，训]
髓	ɬɔi35	髓：骨～
隨	ɬui21	随：～时，～便
吹	ʧʰui454	吹：～牛皮，～喇叭
炊	ʧʰui454	炊：野～
垂	ʃui21	垂：下～，～头丧气
睡	ʃui21	睡：睡觉
瑞	ɬui21	瑞：～金；董存～
蕊	jui21	蕊：花～
規	kʷʰɐi454	规：～定，圆～
詭	kʷɐi35	诡：～计多端
虧	kʷʰɐi454	亏：食～（吃亏）
窺	kʷʰɐi454	窥：偷～
跪	kʷɐi21	跪：下～
危	ŋɐi131	危：～险，安～
僞	ŋɐi131	伪：虚～
毀	vɐi35	毁：～灭
萎	vɐi35	萎：枯～
委	vɐi35	委：～托，常～
爲	vɐi131	为：作～，行～，～人
爲	vɐi21	为：～什么
壘	lui131	垒：堡～，～球
類	lui21	类：分～
淚	lui21	泪：眼～
醉	tʰui51	醉：～酒
翠	tʰui131	翠：翡～
悴	ʧʰui131	悴：憔～
雖	ɬi454	虽：～然
粹	tʰui131	粹：纯～
遂	ɬui21	遂：杀人未～
隧	ɬui21	隧：～道
穗	jui21	穗：谷～
追	ʧui454	追：～求[文]
追	ʧui454	追：追赶，赶走[白]
槌	ʧui454	槌：木～[名]；[动]
錘	ʧʰui131	锤：铁～[名]；[动]
墜	ʧui21	坠：下～，玉～[文]
墜	ʧui21	坠：目～～[白]
衰	ʃui454	衰：～弱，～老[文]
衰	ʃui454	衰：运气不好[白]
摔	ɬɐt045	摔：～跤
帥	ʃui454	帅：元～
錐	ȵui454	锥：圆～
水	ʃui35	水：～果，～平
誰	ʃui131	谁：疑问代词
龜	kʷɐi454	龟：乌～
軌	kʷɐi35	轨：铁～
癸	kʷɐi51	癸：天干
愧	kʷʰɐi454	愧：惭～
季	kʷɐi51	季：四～，～节
逵	kʷʰɐi131	逵：人名用字，李～
葵	kʷɐi131	葵：向日～，～花籽
櫃	kʷɐi21	柜：～台
位	vɐi21	位：座～，～置
維	vɐi21	维：～生素，～持，纤～
惟	vɐi21	惟：～一
遺	vɐi21	遗：～失，～憾
唯	vɐi21	唯：～物主义
非	fei454	非：是～，～常
飛	fei454	飞：～机；人名，张～[文]
飛	fei454	飞：飞行[白]
匪	fei35	匪：土～
痱	fei21	痱：痱子，热～
妃	fei454	妃：贵～
費	fei21	费：～用，浪～
肥	fei131	肥：化～，～肉
翡	fei35	翡：～翠
微	mi131	微：稍～
尾	mei131	尾：尾巴
未	mi21	未：～来；地支
味	mi21	味：～道，～精
歸	kʷɐi454	归：回～，～类
鬼	kʷɐi35	鬼：鬼神
貴	kʷɐi51	贵：～重
魏	ŋɐi131	魏：～国；姓
揮	fɐi454	挥：指～
輝	fɐi454	辉：光～，～煌
徽	fɐi454	徽：国～，～章
諱	vɐi35	讳：忌～
威	vɐi454	威：～风，～胁
畏	vɐi51	畏：不喜欢；怕，～热
慰	vɐi35	慰：安～，～问
違	vɐi21	违：～反
圍	vɐi131	围：包～，～墙
偉	vɐi35	伟：～大
葦	vɐi131	苇：芦～
緯	vɐi35	纬：经～
胃	vɐi131	胃：肠～
謂	vɐi21	谓：称～，所～
彙	hui21	汇：词～
褒	pɐu454	褒：～奖，～义词
保	pɐu35	保：～护
堡	pɐu35	堡：碉～
寶	pɐu35	宝：～贝
報	pɐu51	报：～告，日～
袍	pʰɐu131	袍：长～，袄～
抱	pʰɐu131	抱：拥抱
暴	pɐu21	暴：～雨，残～
毛	mɐu131	毛：～病，鸡～
冒	mɐu21	冒：～充，感～
帽	mɐu21	帽：草～
刀	tɐu454	刀：菜～
叨	tɐu454	叨：唠～
禱	tʰɐu131	祷：祈～，～告
島	tɐu35	岛：海南～
倒	tɐu35	倒：颠～
到	tɐu51	到：～站
倒	tɐu35	倒：～水，～退
滔	tʰɐu454	滔：～～不绝，波浪～天
討	tʰɐu35	讨：～老婆，～厌
套	tʰɐu454	套：配～，～房
桃	tʰɐu131	桃：杨～，～花
逃	tʰɐu131	逃：～走
淘	tʰɐu131	淘：～米，～沙
陶	tʰɐu131	陶：～瓷；姓
萄	tʰɐu131	萄：葡～
濤	tʰɐu131	涛：波～
道	tɐu51	道：～理
稻	tɐu21	稻：水～
盜	tɐu21	盗：强～，～窃
導	tɐu21	导：领～，～师
腦	nɐu35	脑：猪～，～屎（脑子）
惱	nɐu35	恼：烦～[文]
惱	nɐu454	恼：讨厌，不喜欢[白]
勞	lɐu131	劳：～动
撈	lɛu454	捞：打～局[文]
撈	lɛu454	捞：～起来[白]
牢	lɐu131	牢：～房，坐～
嘮	lɐu454	唠：～叨
老	lɐu131	老：～爷，～实
澇	lɐu21	涝：洪～，旱～
遭	ʧɐu454	遭：～遇，～殃
糟	tɐu454	糟：酒～，～糕
早	tɐu35	早：还～
棗	tɐu35	枣：红～
蚤	tɐu35	蚤：跳～
躁	ʧʰɐu454	躁：烦～，暴～
竈	tɐu454	灶：～头，～神
操	tʰɐu454	操：做～，～作
草	tʰɐu35	草：青～，～稿
糙	tʰɐu131	糙：～米，粗～
曹	ʧʰɐu131	曹：姓
槽	ɬɐu131	槽：猪～，水～
皂	kaŋ35	皂：肥～
造	ʧɐu21	造：创～
騷	ɬɐu454	骚：风～，离～
臊	ɬɐu454	臊：臭～
掃	ɬɐu51	扫：～地[动]
嫂	ɬɐu35	嫂：大～
掃	ɬɐu51	扫：～把[名]
髙	kɐu454	高：姓；～低
膏	kɐu454	膏：牙～；狗皮～药
篙	kɐu454	篙：竹～
羔	kɐu454	羔：羊～
糕	kɐu454	糕：蛋～，糟～
稿	kɐu35	稿：草～，～纸
吿	kɐu21	告：报～，～状
考	hɛu35	考：～试，大～
烤	hɛu454	烤：烧～
靠	kʰɛu131	靠：依～，可～
犒	kɐu35	犒：～劳，～赏
熬	ŋɐu21	熬：～汤，～夜
傲	ŋɐu131	傲：骄～
蒿	kɐu454	蒿：蓬～，青～，茼～
好	hɐu131	好：～人
好	hɐu454	好：爱～
耗	hɐu454	耗：消～
豪	hɐu21	豪：～华，～猪
壕	hɐu131	壕：战～
毫	hɐu21	毫：～米
號	hɐu21	号：～叫，呼～[动]
浩	hɐu21	浩：～～荡荡；人名用字
號	hɐu21	号：～码，口～[名]
襖	ʔɐu131	袄：棉～，～袍
懊	ʔɐu131	懊：～恼
奧	ʔɐu131	奥：～妙，～运会
懊	ʔɐu131	懊：～悔
澳	ʔɐu131	澳：～门
包	pɛu454	包：钱～，～围
胞	pɛu454	胞：同～
飽	pɛu35	饱：食～（吃饱）
豹	pɛu51	豹：动物，～虎
爆	pɛu51	爆：～炸
泡	pʰɛu454	泡：灯～；泡沫（多～）
泡	pʰɛu454	泡：起～[训，瘭]
拋	pʰɛu454	抛：～弃
炮	pʰɛu131	炮：枪～
泡	pʰɛu454	泡：～茶
跑	pʰɛu35	跑：～步
刨	pʰɛu131	刨：～地，～花板
鮑	pɛu454	鲍：姓；～鱼
茅	mɛu131	茅：～庐
貓	miɛu454	猫：大～
錨	miɛu454	锚：抛～
卯	mɛu131	卯：地支，子丑寅卯
貌	mɛu21	貌：礼～
鬧	nɛu21	闹：～热，～事
罩	ʧɛu51	罩：灯～，床～
抓	ʧa454	抓：～紧
爪	ʧɛu35	爪：鸡～
找	ʧɛu35	找：～钱，查～
笊	ʧɛu35	笊：～捞（笊篱）
抄	ʧʰɛu454	抄：～书
鈔	ʧʰɛu454	钞：～票
炒	ʧʰɛu35	炒：～股，～菜
吵	ʧʰɛu35	吵：～人，争～
巢	ʧʰɛu131	巢：雀～
梢	ʃɛu454	梢：树～
稍	ʃɛu35	稍：～等；～息
哨	ʃɛu21	哨：口～
交	kɛu454	交：～通，～钱[文]
交	hiu454	交：交叉，～脚（翘二郎腿）[白]
郊	kɛu454	郊：～区
膠	kɛu454	胶：～水，橡～
敎	kɛu21	教：～书
絞	kɛu35	绞：～刑，～肉机
狡	kɛu35	狡：～猾
鉸	kɛu51	铰：～剪
攪	kɛu35	搅：搅拌
搞	kɛu35	搞：～活动
敎	kɛu51	教：～育，～师
校	kɛu51	校：～对
校	kɛu51	校：调校
較	kɛu51	较：比～[文]
較	kɛu51	较：交换[白]
酵	hɛu454	酵：发～，～母片
窖	kɛu51	窖：地～，番薯～
覺	kɛu51	觉：睡～
敲	hɛu454	敲：～锣打鼓
巧	hɛu35	巧：～合
咬	ȵɛu131	咬：～人
孝	hɛu131	孝：～顺
哮	hɛu131	哮：～喘
肴	ŋɛu131	肴：美味佳～
淆	ŋɛu131	淆：混～
效	hɛu21	效：～果
校	hɛu21	校：学～，～长，上～
凹	nɐt454	凹：～面镜
坳	ŋɛu51	坳：山～，～背
臕	piu454	膘：肥～
標	piu454	标：～准，～志，招～
表	piu35	表：图～，～扬
錶	piu454	表：手～
飄	pʰiu454	飘：～扬
漂	pʰiu454	漂：～流
漂	pʰiu131	漂：～白，～亮
票	pʰiu131	票：车～
嫖	pʰiu131	嫖：～娼
鰾	pʰiɛu35	鳔：鱼～
苗	miu131	苗：鱼～，～族
描	miu21	描：～写
藐	miu21	藐：～视
渺	miu35	渺：～小，～茫
秒	miu35	秒：～针
廟	miu21	庙：和尚～
妙	miu35	妙：～计
燎	liu21	燎：星星之火，可以～原
療	liu21	疗：治～，～养
焦	tiu454	焦：姓
蕉	tiu454	蕉：米～；～岭（地名）
椒	tiu35	椒：胡～
剿	ʧiu35	剿：围～，～匪
醮	tiu51	醮：打～（做法事），再醮（嫁人）
悄	ʧʰiu454	悄：静～～
俏	ʧʰiu131	俏：俊～
樵	ʃai131	樵：柴
消	ɬiu454	消：～化
宵	ɬiu454	宵：元～，夜～
硝	ɬiu35	硝：～烟，～酸
銷	ɬiu454	销：供～社，～售
小	ɬiu35	小：～姐，～人
笑	ɬiu51	笑：～话，玩～
肖	ɬiu454	肖：姓
肖	ɬiu454	肖：生～
鞘	ʃɛu454	鞘：刀～
朝	ʧiu454	朝：～晨，三～
超	ʧʰiu454	超：～过
朝	ʧʰiu21	朝：～代
潮	ʧʰiu131	潮：～湿，涨～
趙	ʧiu21	赵：姓
兆	ʧiu21	兆：预～；人名用字
召	kiu21	召：号～，～集
昭	ʧʰiu454	昭：王～君
招	ʧiu454	招：～生
沼	ʧiu21	沼：～气
照	ʧiu51	照：～明，～顾
詔	ʧiu21	诏：～书；～安（地名）
燒	ʃiu454	烧：～水，发～
少	ʃiu35	少：～数，多～
少	ʃiu51	少：～年，～爷
韶	ʃiu21	韶：～关（地名）
紹	ʃiu21	绍：介～；～兴（地名）
邵	ʧiu21	邵：姓
饒	ȵiu131	饶：～命，求～
擾	ȵiu131	扰：打～，～乱
繞	ȵiu131	绕：围～，～线
驕	kiu454	骄：～傲
嬌	kiu454	娇：～气，做～（撒娇）
矯	kʰiu21	矫：～正
喬	kʰiu131	乔：姓
僑	kʰiu131	侨：华～
橋	kʰiu131	桥：大～
蕎	kʰiu131	荞：～麦
轎	kiu21	轿：坐～，扛～
翹	kʰiu131	翘：银～片
翹	hiu454	翘：～起来
囂	hiu454	嚣：～张
夭	jiu454	夭：～折
妖	jiu454	妖：～怪
邀	jiu454	邀：～请
腰	jiu454	腰：猪～
要	jiu454	要：～求
要	jiu51	要：重～
搖	jiu131	摇：动～，～篮
謠	jiu131	谣：歌～，民～
遙	jiu131	遥：逍～
窯	jiu21	窑：～洞，烧～
姚	jiu131	姚：姓，～明
舀	jiu35	舀：～水
耀	jiu21	耀：～眼，荣～
刁	tiu454	刁：～钻，嘴～
貂	tiu454	貂：～婵，～皮
雕	tiu454	雕：木～，～刻
鳥	niɛu35	鸟：花～市场[文]
鳥	tiɛt35	鸟：～笼[白]
釣	tiu51	钓：～鱼
吊	tiu454	吊：上～，～车
挑	tʰiu454	挑：～剔，～担
跳	tʰiu131	跳：～高，起～
糶	tʰiu131	粜：～米（卖米）
條	tʰiu21	条：～件，字～
調	tiu21	调：～和，～整
跳	tʰiu131	跳：～上跌落（阳平）
掉	tiu21	掉：～头，～队
調	tiu21	调：音～
調	tiu21	调：～动，～走
尿	niɛu21	尿：屙～
聊	liu21	聊：无～，～天
遼	liu21	辽：～宁，～国
撩	liɛu454	撩：～起来
撩	liu21	撩：～人
寥	liu21	寥：～～无几
了	liu35	了：～结；明～，～解
瞭	liu21	瞭：～望台
料	liu21	料：肥～，材～
蕭	ɬiu454	萧：姓；～山（地名）
簫	ɬiu454	箫：吹～
澆	ȵiu131	浇：～水
繳	kiu35	缴：～枪，～费
僥	hiu454	侥：～幸
叫	kiu51	叫：大～；小孩哭
竅	kʰiu454	窍：～门
堯	ȵiu21	尧：～舜禹
曉	hiu35	晓：春～，～得
吆	jiu454	吆：～喝
杳	miu35	杳：～无音讯
剖	pʰɐu35	剖：解～
某	mɐu131	某：～人
畝	mɐu131	亩：一～田
牡	mɛu21	牡：～丹
母	mu131	母：父～
拇	mu131	拇：～指
戊	mu21	戊：～戌变法
茂	mɐu21	茂：～盛；～名（地名）
貿	mɛu21	贸：外～，～易
兜	tɐu454	兜：～风
斗	tɐu35	斗：十升为一斗
抖	tɐu35	抖：发～
陡	tɐu35	陡：斜度大，～峭
鬥	tɐu131	斗：～争，批～
偸	tʰɐu454	偷：小～
㪗	tʰɐu35	敨：～气（呼吸）
透	tʰɐu454	透：～明
頭	tʰɐu131	头：开～
投	tʰɐu131	投：～降
豆	tɐu21	豆：黄～
逗	tɐu21	逗：～留，～号
逗	tɐu21	痘：水～
樓	lɐu131	楼：～下
簍	lɐp045	篓：竹～，字纸～
摟	lɐu35	搂：搂抱
漏	lɐu21	漏：～水，～斗
陋	lɐu21	陋：简～
走	tɐu35	走：行走
奏	ʧɐu454	奏：节～
湊	ʧɐu454	凑：～数，～热闹
嗽	ɬu51	嗽：咳～
勾	ŋɐu454	勾：～心斗角，～引
鉤	ŋɐu454	钩：鱼～
溝	kɐu454	沟：～通
狗	kɐu35	狗
苟	kɐu35	苟：～且偷生
夠	kɐu51	够：足～
垢	kɐu51	垢：水～
構	kɐu51	构：结～，～造
購	kɐu51	购：采～，收～
勾	ŋɐu454	勾：～当
摳	vaŋ35	抠：挖
口	hɐu35	口：～头，开～
口	hɐu35	口：一～饭
叩	kʰɐu131	叩：～头
扣	kʰɐu131	扣：～钱，～压
寇	kʰɐu131	寇：姓，～准；倭～
藕	ŋɐu131	藕：～断丝连，莲～
偶	ŋɐu131	偶：配～，～然
侯	hɐu131	侯：姓；诸侯
喉	hɐu131	喉：～咙
猴	hɐu21	猴：猴子
後	hɐu21	后：～生，～来[文]
後	hɐu21	后：～日[白]
后	hɐu21	后：皇～
厚	hɐu131	厚：忠～
候	hɐu21	候：～车室，等～
歐	ʔɐu454	欧：～洲；姓
區	ʔɐu454	区：姓
嘔	ʔɐu35	呕：～吐
毆	ʔɐu35	殴：～打
漚	ʔɐu51	沤：久浸水中，～坏，～肥
慪	ʔɐu51	怄：～气
否	fɐu35	否：是～，～定
富	fu51	富：丰～，～贵
副	fu51	副：正～
浮	fɐu131	浮：轻～，～力；云～（地名）
浮	fɐu131	浮：～起来[白]
負	fu21	负：～责，～担
婦	fu131	妇：～女[文]
婦	fu131	妇：新～（儿媳）[白]
婦	fu454	妇：～娘[白]
復	fok045	复：反～
謀	mɐu131	谋：计～，～财害命
矛	mɛu131	矛：～盾
紐	nɐu35	纽：纽扣；～约（地名）
扭	nɐu35	扭：～面帕，～动
流	lɐu131	流：河～[文]
流	lɐu131	流：～汗[白]
劉	lɐu131	刘：姓
留	lɐu21	留：～级，停～
榴	lɐu21	榴：石～，～莲
硫	lɐu131	硫：～磺
琉	lɐu21	琉：～璃
柳	lɐu35	柳：～树
溜	liu454	溜：～走
溜	liu454	溜：～滑梯
餾	lɐu21	馏：蒸～水，～粄
廖	liu21	廖：姓
揫	ʧʰɐu454	揪：揪头发
酒	tɐu35	酒：～精
秋	ʧʰɐu454	秋：～天；～千
就	ʧɐu21	就：成～，～去
修	ɬɐu454	修：装～，～正
羞	ɬɐu454	羞：～愧
秀	ɬɐu51	秀：清～，～才
繡	ɬɐu51	绣：～花
宿	ɬok045	宿：星～
銹	ɬɐu51	锈：铁～
囚	ʧʰɐu21	囚：～犯
泅	ʧʰɐu21	泅：游水
袖	ɬɐu21	袖：领～，衫～（衣袖）
肘	ɬɐu21	肘：手～
晝	ʧɐu51	昼：上～，～夜
抽	ʧʰɐu454	抽：～出
丑	ʧʰɐu35	丑：地支，子丑寅卯
綢	ʧʰɐu21	绸：～缎，丝～
稠	ʧʰɐu21	稠：～密
籌	ʧʰɐu21	筹：～码，～备
紂	ʧɐu21	纣：商～王
宙	ʧɐu21	宙：宇～
鄒	ʧɐu454	邹：姓，～家华
皺	ʧɐu51	皱：～纹
愁	ʃɐu131	愁：～眉苦脸
驟	ʧɐu21	骤：步～
搜	ɬɐu35	搜：～查
餿	ʃɐu454	馊：饭馊了，臭～
蒐	ɬɐu35	搜：～集
瘦	ʃɐu51	瘦：肥瘦
周	ʧɐu454	周：姓；～围，～年
舟	ʧɐu454	舟：～山
州	ʧɐu454	州：广～
洲	ʧɐu454	洲：亚～
帚	ʧɛu35	帚：扫～
咒	ʧɐu21	咒：～人
醜	ʧʰɐu35	丑：出～[文]
醜	ʧʰɐu35	丑：长得丑[白]
臭	ʧʰɐu131	臭：～味
收	ʃɐu454	收：丰～，～集
手	ʃɐu35	手：～脚，～段
首	ʃɐu35	首：～先
守	ʃɐu35	守：看～所，保～
獸	ʃɐu131	兽：野～
仇	ʃɐu131	仇：～人，报～
酬	ʧʰɐu131	酬：应～，～谢
受	ʃɐu21	受：接～
壽	ʃɐu21	寿：长～
授	ʃɐu21	授：教～
售	ʃɐu21	售：～货，出～
柔	jɐu131	柔：温～，～和
揉	jɐu21	揉：～烂
鳩	kɐu454	鸠：斑～
鬮	ʧʰɐu131	阄：拈～（抓阄）
糾	tɐu35	纠：～缠
九	kɐu35	九：数字，～龙
久	kɐu35	久：长～
韭	kɐu51	韭：～菜
灸	kɐu51	灸：针～
救	kɐu51	救：～命
究	kɐu51	究：～竟，研～
丘	hɐu454	丘：一～田
丘	hɐu454	丘：姓
求	kʰɐu131	求：要～
球	kʰɐu131	球：足～
仇	ʃɐu131	仇：姓
臼	kʰɐu131	臼：石～，脱～
舅	kʰɐu21	舅：～公
舊	kɐu21	旧：新～
柩	kɐu51	柩：灵～
牛	ȵɐu131	牛：～牯
休	hɐu454	休：～息，退～
朽	ȵɐu35	朽：腐～，永垂不～
嗅	ʧʰɐu131	嗅：～觉
憂	jɐu454	忧：～虑，担～
優	jɐu454	优：～秀
尤	jɐu21	尤：～其
郵	jɐu21	邮：～票，～电局
有	jɐu131	有：～钱
友	jɐu21	友：朋～，～谊
又	jɐu21	又：～来
右	jɐu21	右：左～
祐	jɐu21	佑：保～
由	jɐu21	由：～于，理～
油	jɐu131	油：麻～
遊	jɐu21	游：～泳，旅～
猶	jɐu21	犹：～豫
悠	jɐu454	悠：～闲，历史～久
酉	jɐu131	酉：地支，申酉戌亥
誘	jɐu51	诱：～惑，引～
柚	jɐu454	柚：沙田～
釉	jɐu454	釉：上～，～彩
彪	piu454	彪：林～
謬	mɐu21	谬：～论，荒～
丟	tiu454	丢：～失
糾	tɐu35	纠：～正
幽	jɐu454	幽：～默
幼	jɐu51	幼：细小，～稚
耽	tam454	耽：～误
答	tam35	答：回～
搭	tam35	搭：～车；衣服搭在肩上
貪	tʰam454	贪：～心
