#漢字	音標	解釋
衛	vi31	卫：～生
銳	jui31	锐：尖～，～角
廢	fi31	废：～品，作～
肺	fi31	肺：猪～
吠	pʰɔi31	吠：狗～
穢	vui31	秽：淫～，污～
圭	kvi33	圭：人名用字；乌拉～
閨	kvi33	闺：～房
桂	kvi31	桂：～花
奎	kʰvi214	奎：人名用字；～宁（药名）
攜	xi33	携：～带，提～
惠	fi31	惠：～州，优～
慧	fi31	慧：智～
碑	pi33	碑：石～，～文
卑	pʰi33	卑：自～，～鄙
彼	pi31	彼：～此
臂	pi31	臂：手～，～力
披	pʰi33	披：～肩，～露
譬	pi31	譬：～喻，～如
皮	pʰi21	皮：调～，～肤
疲	pʰi33	疲：～劳
脾	pʰi21	脾：～胃，～气
被	pʰi33	被：被子，毛巾～
婢	pi33	婢：奴～，～女
被	pʰi33	被：～动，～迫
避	pʰit031	避：逃～
糜	mi21	糜：～烂；粥
彌	ȵi31	弥：～补，阿～陀佛
離	li21	离：～別，～开
籬	li21	篱：～笆
璃	li21	璃：玻～
荔	li51	荔：～枝
紫	tsɿ31	紫：～色
雌	tsʰɿ33	雌：～雄
此	tsʰɿ31	此：到～为止
刺	tsʰɿ31	刺：～激，穿～
疵	tsʰɿ33	疵：瑕～，吹毛求～
斯	sɿ33	斯：～大林
撕	sɿ33	撕：～烂
璽	sai31	玺：玉～
徙	sai31	徙：移居，～屋，迁～
賜	sɿ51	赐：赏～
知	tsɿ33	知：通～，～道，无～[文]
知	tsɿ51	知：～识[文]
知	ti33	知：知道，唔～[白]
蜘	tsɿ33	蜘：～蛛
智	tsɿ51	智：～慧
池	tsʰɿ21	池：水～
馳	sɿ33	驰：奔～
差	tsʰa33	差：参～不齐
篩	sɿ33	筛：谷～，米～
支	ki33	支：两～笔[白，量]
支	tsɿ33	支：～持，天干地～[文]
枝	tsɿ33	枝：树～
肢	tsɿ33	肢：四～，～体
梔	ki33	栀：黄～（水横枝、黄果）
紙	tsɿ31	纸：白～
只	tsət031	只：～有
侈	tsʰɿ33	侈：奢～
舐	sai31	舐：舔
施	sɿ33	施：措～；姓
翅	tsʰɿ51	翅：鱼～
匙	sɿ31	匙：锁～，汤～
是	sɿ51	是：～否，～非
氏	sɿ51	氏：姓～
豉	sɿ51	豉：豆～
兒	ji24	儿：～童
爾	ȵi24	尔：～虞我诈；保～（人名）
寄	ki51	寄：～信，～托
羈	ki33	羁：～押，放荡不～
企	kʰi33	企：～业，～鹅
奇	kʰi22	奇：～怪
騎	kʰi22	骑：～马
騎	kʰi24	骑：～楼
岐	kʰi33	岐：～山
徛	kʰi33	徛：站立；（山）斜度高
技	kʰi33	技：～术[文]
技	kʰi33	技：杂～[白]
妓	tsɿ33	妓：～女
宜	ȵi22	宜：适～，～昌
儀	ȵi24	仪：礼～，～式
蟻	ȵi51	蚁：蚂蚁，白～
誼	ȵi31	谊：友～
義	ȵi51	义：情～，～气
議	ȵi31	议：～论，会～
犧	xi33	牺：～牲
戲	xi51	戏：做～
椅	ji31	倚：～靠，～老卖老
倚	ji31	椅：椅子，藤～
移	ji22	移：～动
易	ji51	易：容～
悲	pi33	悲：～伤
鄙	pʰi33	鄙：卑～，～视[文]
鄙	pie31	鄙：差劲[白]
比	pi31	比：～较，对～
秘	pi51	秘：～书，～密
泌	pi51	泌：分～；滤出汤汁
庇	pʰi33	庇：包～，～护
痹	pi33	痹：麻～
丕	pʰi51	丕：人名用字，曹～
屁	pʰi51	屁：放～
琵	pʰi21	琵：～琶
枇	pʰi21	枇：～杷
備	pʰi51	备：准～，～用
鼻	pʰi51	鼻：鼻子；鼻涕
篦	pi51	篦：篦子（很密的梳子）
眉	mi21	眉：眉毛，画～
楣	mi21	楣：门～
黴	mɔi21	霉：发～，倒～
美	mi33	美：～丽，～化
媚	mi21	媚：～眼，妩～；人名用字
寐	mi51	寐：梦～以求，假～
地	tʰi51	地：土～
尼	ȵi21	尼：～姑
膩	ȵi51	腻：油～，细～
梨	li22	梨
履	li51	履：～行，～历
利	li51	利：～润，有～
痢	li51	痢：～疾
痢	li22	痢：癞～（头屑）
資	tsɿ33	资：～本
姿	tsɿ33	姿：～势
咨	tsɿ33	咨：～询
姊	tsia31	姊：～妹
次	tsʰɿ51	次：名～，～品
瓷	tsʰɿ21	瓷：～砖，陶～
餈	tsʰi21	糍：糍粑，糯米～
自	tsʰɿ51	自：～私
私	sɿ33	私：自～
死	sɿ31	死：～人
四	sɿ51	四：数字
肆	sɿ51	肆：放～
致	tsɿ51	致：导～
遲	tsʰɿ214	迟：～到，推～
雉	tsʰɿ33	稚：幼～
師	sɿ33	师：老～，～父
獅	sɿ33	狮：狮子
脂	tsɿ33	脂：～肪，胭～
旨	tsɿ31	旨：圣～
指	tsɿ31	指：手～，～甲
至	tsɿ51	至：～少
示	sɿ51	示：表～
屍	sɿ33	尸：～体，死～
矢	tsʰɿ33	矢：有的放～
屎	sɿ31	屎：狗～
視	sɿ51	视：近～
嗜	sɿ51	嗜：～好
二	ȵi51	二：数字
貳	ȵi51	贰：～心
飢	ki33	饥：～饿
肌	ki33	肌：～肉
几	ki31	几：茶～
冀	ki31	冀：河北简称，晋察～
器	hi51	器：武～，机～，～重
棄	hi51	弃：放～，抛～
祁	kʰi21	祁：～连山
伊	ji21	伊：～犁；姓
懿	ji51	懿：人名用字，司马～
夷	ji21	夷：化险为～，蛮～
姨	ji21	姨：大～，～丈
肄	sɿ51	肄：～业
你	ȵi22	你：～们，第二人称[文]
你	ȵi24	你：第二人称[白]
釐	li22	厘：～米
貍	li22	狸：狐～
李	li31	李：姓；水果
里	li33	里：公～
裏	li31	里：～外，～背（里面）
理	li33	理：道～，～由
鯉	li33	鲤：～鱼
吏	li51	吏：官～
滋	tsɿ33	滋：～味
子	tsɿ31	子：～孙；孔～
梓	tsɿ31	梓：桑～；曾宪～
慈	tsʰɿ21	慈：～悲，～禧太后
磁	tsʰɿ21	磁：～铁，～场
字	sɿ51	字：～典，文～
司	sɿ33	司：公～，～令
絲	sɿ33	丝：～绸
思	sɿ33	思：～想
伺	sɿ51	伺：～候，～机而动
思	sɿ33	思：意～
辭	tsʰɿ21	辞：～职，告～
詞	tsʰɿ21	词：歌～
祠	tsʰɿ21	祠：～堂
似	sɿ51	似：相～，～乎[文]
似	sɿ51	似：好～（好像）[白]
祀	sɿ51	祀：祭～
巳	sɿ51	巳：地支，～时
寺	sɿ51	寺：～庙，灵光～
嗣	sɿ51	嗣：后～；谭～同
飼	sɿ33	饲：～料，～养[文]
飼	tsʰɿ51	饲：喂饭[白]
置	tsɿ51	置：布～
癡	tsɿ33	痴：白～，～呆
恥	tsʰɿ31	耻：～辱
持	tsʰɿ21	持：支～
痔	tsʰɿ51	痔：～疮
治	tsʰɿ51	治：～安，统～[文]
治	tsʰɿ21	治：～鸡，～猪[白]
廁	tset031	厕：～所，公～
士	sɿ51	士：～兵
仕	sɿ51	仕：～途
柿	sɿ51	柿：柿子，～饼
事	sɿ51	事：～实，～情[文]
事	sɿ51	事：做～[白]
使	sɿ31	使：～用，假～，大～馆
史	sɿ31	史：历～
駛	sɿ31	驶：驾～
之	tsɿ33	之：～前
芝	tsɿ33	芝：灵～，～麻
止	tsɿ31	止：停～，～血
趾	tsɿ31	趾：脚～
址	tsɿ31	址：地～
志	tsɿ51	志：～气，～愿
誌	tsɿ51	志：县～，标～
痣	tsɿ51	痣：乌～
齒	tsʰɿ31	齿：牙～
詩	sɿ33	诗：～人
始	tsʰɿ31	始：开～，～终
試	sɿ51	试：考～[文]
試	sɿ51	试：试试[白]
時	sɿ21	时：～间，当～
市	sɿ51	巿：～场，城～
恃	sɿ51	恃：～才傲物，有～无恐
侍	sɿ51	侍：服～，～卫
而	ji21	而：～且，反～
耳	ȵi31	耳：耳朵，中～炎
基	ki33	基：～本，地～
萁	ki33	箕：畚～
己	ki31	己：自～
紀	ki31	纪：～律
記	ki51	记：笔～，～号
欺	kʰi33	欺：～负
起	hi31	起
杞	ki31	杞：枸～
其	kʰi21	其：～他，～实
棋	kʰi21	棋：围～，捉～（下棋）
期	kʰi21	期：日～
旗	kʰi21	旗：红～
忌	kʰi31	忌：禁～，～讳，～日[文]
忌	hi31	忌：做～（做法事）[白]
疑	ȵi21	疑：怀～
擬	ȵi51	拟：模～，～人
嬉	hi33	嬉：玩，～戏
煕	hi33	熙：康～
喜	hi31	喜：～欢
嘻	hi31	嘻：～皮笑脸
醫	ji33	医：～生
意	ji51	意：～思
怡	ji51	怡：心旷神～；人名用字
已	ki51	已：～经
以	ji33	以：可～，～为
異	ji51	异：～同
機	ki33	几：～乎
幾	ki33	机：～会，飞～
譏	ki33	讥：～笑
饑	ki33	饥：～荒
幾	ki31	几：～只
幾	ki33	几：～何
既	ki51	既：～然
豈	kʰi31	岂：～有此理
氣	hi51	气：～人，空～
汽	hi51	汽：～水，～车
祈	kʰi21	祈：～祷
毅	ȵi51	毅：～力
希	hi33	希：～望
稀	hi33	稀：～少
衣	ji33	衣：外～；花生皮
依	ji31	依：～靠
累	lui33	累：积～
累	lui33	累：连～
嘴	tsui31	嘴：嘴巴[文]
嘴	tsɔi51	嘴：嘴巴[白，训]
髓	sui31	髓：骨～
隨	sui21	随：～时，～便
吹	tsʰvi33	吹：～牛皮，～喇叭
炊	tsʰvi33	炊：野～
垂	svi21	垂：下～，～头丧气
睡	sɔi31	睡：睡觉
瑞	sui51	瑞：～金；董存～
蕊	lui31	蕊：花～
規	kvi33	规：～定，圆～
詭	kvi31	诡：～计多端
虧	kʰvi33	亏：食～（吃亏）
窺	kvi33	窥：偷～
跪	kʰvi31	跪：下～
危	ŋvi21	危：～险，安～
僞	ŋvi31	伪：虚～
毀	kʰvi31	毁：～灭
萎	vui33	萎：枯～
委	vui33	委：～托，常～
爲	vui21	为：作～，行～，～人
爲	vui51	为：～什么
壘	lui31	垒：堡～，～球
類	lui51	类：分～
淚	lui51	泪：眼～
醉	tsui51	醉：～酒
翠	tsʰui51	翠：翡～
悴	tsʰui51	悴：憔～
雖	svi33	虽：～然
粹	tsʰui51	粹：纯～
遂	sui51	遂：杀人未～
隧	sui51	隧：～道
穗	sui51	穗：谷～
追	tsvi33	追：～求[文]
追	tsvi33	追：追赶，赶走[白]
槌	tsʰvi21	槌：木～[名]；[动]
錘	tsʰvi21	锤：铁～[名]；[动]
墜	tsui51	坠：下～，玉～[文]
墜	tsui51	坠：目～～[白]
衰	sɔi33	衰：～弱，～老[文]
衰	sɔi33	衰：运气不好[白]
摔	sai33	摔：～跤
帥	sai51	帅：元～
錐	tsvi33	锥：圆～
水	svi31	水：～果，～平
誰	svi21	谁：疑问代词
龜	kvi33	龟：乌～
軌	kvi31	轨：铁～
癸	kʰvi21	癸：天干
愧	kʰvi31	愧：惭～
季	ki51	季：四～，～节
逵	kʰvi21	逵：人名用字，李～
葵	kʰvi21	葵：向日～，～花籽
櫃	kʰvi31	柜：～台
位	vui31	位：座～，～置
維	vui21	维：～生素，～持，纤～
惟	vui21	惟：～一
遺	vui21	遗：～失，～憾
唯	vui21	唯：～物主义
非	fi33	非：是～，～常
飛	fi33	飞：～机；人名，张～[文]
飛	fi33	飞：飞行[白]
匪	fi33	匪：土～
疿	pi51	痱：痱子，热～
妃	fi33	妃：贵～
費	fi31	费：～用，浪～
肥	pʰi214	肥：化～，～肉
翡	fi33	翡：～翠
微	mi22	微：稍～
尾	mi33	尾：尾巴
未	vui51	未：～来；地支
味	mi51	味：～道，～精
歸	kvi33	归：回～，～类
鬼	kvi31	鬼：鬼神
貴	kui31	贵：～重
魏	ŋvi51	魏：～国；姓
揮	fi33	挥：指～
輝	fi33	辉：光～，～煌
徽	fi33	徽：国～，～章
諱	vui31	讳：忌～
威	vui33	威：～风，～胁
畏	vui51	畏：不喜欢；怕，～热
慰	vui31	慰：安～，～问
違	vui24	违：～反
圍	vui214	围：包～，～墙
偉	vui31	伟：～大
葦	vui31	苇：芦～
緯	vui31	纬：经～
胃	vui51	胃：肠～
謂	vui31	谓：称～，所～
彙	fi51	汇：词～
褒	pau33	褒：～奖，～义词
保	pɒ31	保：～护
堡	pɒ31	堡：碉～
寶	pɒ31	宝：～贝
報	pɒ51	报：～告，日～
袍	pʰɒu22	袍：长～，袄～
抱	pʰɒu51	抱：拥抱
暴	pʰɒu51	暴：～雨，残～
毛	mɒu22	毛：～病，鸡～
冒	mɒu51	冒：～充，感～
帽	mɒu51	帽：草～
刀	tau33	刀：菜～
叨	tau33	叨：唠～
禱	tɔ31	祷：祈～，～告
島	tɔ31	岛：海南～
倒	tɒ31	倒：颠～
到	tɒ51	到：～站
倒	tɒ31	倒：～水，～退
滔	tʰɒ33	滔：～～不绝，波浪～天
討	tʰɒ31	讨：～老婆，～厌
套	tʰɒ51	套：配～，～房
桃	tʰɒ21	桃：杨～，～花
逃	tʰɒ21	逃：～走
淘	tʰɒ21	淘：～米，～沙
陶	tʰɒ21	陶：～瓷；姓
萄	tʰɒ21	萄：葡～
濤	tʰɒ21	涛：波～
道	tʰɒ51	道：～理
稻	tʰɒu33	稻：水～
盜	tʰɒ51	盗：强～，～窃
導	tʰɒu33	导：领～，～师
腦	nɒu31	脑：猪～，～屎（脑子）
惱	nɒu31	恼：烦～[文]
惱	nɒu24	恼：讨厌，不喜欢[白]
勞	lɒu21	劳：～动
撈	lɒu21	捞：打～局[文]
撈	leu33	捞：～起来[白]
牢	lɒu21	牢：～房，坐～
嘮	lɒu21	唠：～叨
老	lɒu31	老：～爷，～实
澇	lɒu21	涝：洪～，旱～
遭	tsɒu33	遭：～遇，～殃
糟	tsɒu33	糟：酒～，～糕
早	tsɒu31	早：还～
蚤	tsɒu31	蚤：跳～
躁	tsʰɒu51	躁：烦～，暴～
竈	tsɒu51	灶：～头，～神
操	tsʰɒu33	操：做～，～作
草	tsʰɒu31	草：青～，～稿
糙	tsʰɒu51	糙：～米，粗～
曹	tsʰɒ214	曹：姓
槽	tsʰɒ21	槽：猪～，水～
皂	tsʰɒ51	皂：肥～
造	tsʰɒ51	造：创～
騷	sɒu214	骚：风～，离～
臊	tsʰɒ51	臊：臭～
掃	sɒ31	扫：～地[动]
嫂	sɒ31	嫂：大～
掃	sɒ31	扫：～把[名]
髙	kɒu33	高：姓；～低
膏	kɒu33	膏：牙～；狗皮～药
篙	kɒu33	篙：竹～
羔	kɒu33	羔：羊～
糕	kɒu33	糕：蛋～，糟～
稿	kɒu31	稿：草～，～纸
吿	kɒu51	告：报～，～状
考	kʰɒu31	考：～试，大～
烤	kʰɒu31	烤：烧～
靠	kʰɒu51	靠：依～，可～
犒	kɒu31	犒：～劳，～赏
熬	ŋɒu214	熬：～汤，～夜
傲	ŋɒu51	傲：骄～
蒿	kɒu51	蒿：蓬～，青～，茼～
好	hɒu31	好：～人
好	hɒu51	好：爱～
耗	hɒu24	耗：消～
豪	hɒu214	豪：～华，～猪
壕	hɒu214	壕：战～
毫	hɒu214	毫：～米
號	hɒu51	号：～叫，呼～[动]
浩	hɒu33	浩：～～荡荡；人名用字
號	hɒu51	号：～码，口～[名]
襖	ɒu31	袄：棉～，～袍
懊	ɒu31	懊：～恼
奧	ɒu51	奥：～妙，～运会
懊	ɒu31	懊：～悔
澳	ɒu51	澳：～门
包	pɒu33	包：钱～，～围
胞	pɒu33	胞：同～
飽	pɒ31	饱：食～（吃饱）
豹	pɒ51	豹：动物，～虎
爆	pʰɒu51	爆：～炸
泡	pʰɒ51	泡：灯～；泡沫（多～）
泡	pʰɒ51	泡：起～[训，瘭]
拋	pʰɒ33	抛：～弃
炮	pʰɒ51	炮：枪～
泡	pʰɒ51	泡：～茶
跑	pʰɒu33	跑：～步
刨	pʰɒu21	刨：～地，～花板
鮑	pɒu51	鲍：姓；～鱼
茅	mɒu214	茅：～庐
貓	miau51	猫：大～
錨	miau21	锚：抛～
卯	mɒu33	卯：地支，子丑寅卯
貌	mɒu51	貌：礼～
閙	nɒu51	闹：～热，～事
罩	tsɒu51	罩：灯～，床～
抓	tsa33	抓：～紧
爪	tsɒu31	爪：鸡～
找	tsɒu31	找：～钱，查～
笊	tsɒ51	笊：～捞（笊篱）
抄	tsʰɒu33	抄：～书
鈔	tsʰɒu33	钞：～票
炒	tsʰɒ31	炒：～股，～菜
吵	tsʰɒu31	吵：～人，争～
巢	sɒ21	巢：雀～
梢	sɒ33	梢：树～
捎	sɒ33	捎：～带，～口信
稍	sɒ33	稍：～等；～息
哨	sɒ51	哨：口～
交	kɒ33	交：～通，～钱[文]
交	kɒ33	交：交叉，～脚（翘二郎腿）[白]
郊	kɒ33	郊：～区
膠	kɒ33	胶：～水，橡～
敎	kɒ33	教：～书
絞	kɒ31	绞：～刑，～肉机
狡	kɒ31	狡：～猾
鉸	kɒ31	铰：～剪
攪	kɒ31	搅：搅拌
搞	kɒ31	搞：～活动
敎	kɒ51	教：～育，～师
校	kɒ31	校：～对
校	kɒ31	校：调校
較	kɒ31	较：比～[文]
較	kɒ33	较：交换[白]
酵	hau51	酵：发～，～母片
窖	kau51	窖：地～，番薯～
覺	kau51	觉：睡～
敲	kʰiau33	敲：～锣打鼓
巧	kʰɒ31	巧：～合
咬	ŋɒu33	咬：～人
孝	hɒu31	孝：～顺
哮	hɒu33	哮：～喘
肴	ŋɒu214	肴：美味佳～
淆	ŋɒ21	淆：混～
效	hɒu51	效：～果
校	kɒ31	校：学～，～长，上～
凹	ɒu33	凹：～面镜
坳	ɒ51	坳：山～，～背
臕	pʰiau214	膘：肥～
標	pʰiau33	标：～准，～志，招～
表	piau31	表：图～，～扬
錶	piau33	表：手～
飄	pʰiau33	飘：～扬
漂	pʰiau33	漂：～流
漂	pʰiau51	漂：～白，～亮
票	pʰiau51	票：车～
瓢	pʰiau33	瓢：勺子
嫖	pʰiau214	嫖：～娼
鰾	pʰiau51	鳔：鱼～
苗	miau22	苗：鱼～，～族
描	miau21	描：～写
藐	mɒu31	藐：～视
渺	miau31	渺：～小，～茫
秒	miau31	秒：～针
廟	miau51	庙：和尚～
妙	miau31	妙：～计
燎	liau214	燎：星星之火，可以～原
療	liau24	疗：治～，～养
焦	tsiau33	焦：姓
蕉	tsiau33	蕉：米～；～岭（地名）
椒	tsiau33	椒：胡～
剿	tsiau31	剿：围～，～匪
醮	tsiau51	醮：打～（做法事），再醮（嫁人）
悄	tsʰiau31	悄：静～～
俏	tsʰiau31	俏：俊～
樵	tsiau33	樵：柴
消	siau33	消：～化
宵	siau33	宵：元～，夜～
硝	siau33	硝：～烟，～酸
銷	siau33	销：供～社，～售
小	siau31	小：～姐，～人
笑	siau51	笑：～话，玩～
肖	siau33	肖：姓
肖	siau51	肖：生～
鞘	siau51	鞘：刀～
朝	tsau33	朝：～晨，三～
超	tsʰau33	超：～过
朝	tsʰau21	朝：～代
潮	tsʰau21	潮：～湿，涨～
趙	tsʰau51	赵：姓
兆	sau51	兆：预～；人名用字
召	sau51	召：号～，～集
昭	tsau33	昭：王～君
招	tsau33	招：～生
沼	tsau31	沼：～气
照	tsau31	照：～明，～顾
詔	tsau31	诏：～书；～安（地名）
燒	sau33	烧：～水，发～
少	sau31	少：～数，多～
少	sau51	少：～年，～爷
韶	sau21	韶：～关（地名）
紹	sau51	绍：介～；～兴（地名）
邵	sau51	邵：姓
饒	ȵiau21	饶：～命，求～
擾	jiau31	扰：打～，～乱
繞	ȵiau31	绕：围～，～线
驕	kiau33	骄：～傲
嬌	kiau33	娇：～气，做～（撒娇）
矯	kiau31	矫：～正
喬	kʰiau21	乔：姓
僑	kʰiau21	侨：华～
橋	kʰiau21	桥：大～
蕎	kʰiau21	荞：～麦
轎	kʰiau51	轿：坐～，扛～
翹	kʰiau21	翘：银～片
翹	kʰiau51	翘：～起来
囂	ʃiau33	嚣：～张
夭	jiau33	夭：～折
妖	jiau33	妖：～怪
邀	jiau33	邀：～请
腰	jiau33	腰：猪～
要	jiau33	要：～求
要	jiau51	要：重～
搖	jiau21	摇：动～，～篮
謠	jiau21	谣：歌～，民～
遙	jiau21	遥：逍～
窑	jiau21	窑：～洞，烧～
姚	jiau21	姚：姓，～明
舀	jiau31	舀：～水
耀	jiau51	耀：～眼，荣～
鷂	jiau51	鹞：纸～（风筝）；～婆（老鹰）
刁	tiau33	刁：～钻，嘴～
貂	tiau33	貂：～婵，～皮
雕	tiau33	雕：木～，～刻
鳥	ȵiau33	鸟：花～市场[文]
鳥	tiau33	鸟：～笼[白]
鳥	tiau31	鸟：骂人话，交合[白]
釣	tiau31	钓：～鱼
吊	tiau31	吊：上～，～车
挑	tʰiau33	挑：～剔，～担
跳	tʰiau51	跳：～高，起～
糶	tʰiau31	粜：～米（卖米）
條	tʰiau214	条：～件，字～
調	tʰiau214	调：～和，～整
跳	tʰiau31	跳：～上跌落（阳平）
掉	tiau31	掉：～头，～队
調	tʰiau214	调：音～
調	tiau51	调：～动，～走
尿	ȵiau51	尿：屙～
聊	liau22	聊：无～，～天
遼	liau22	辽：～宁，～国
撩	liau22	撩：～起来
撩	liau21	撩：～人
寥	liau21	寥：～～无几
了	liau31	了：～结；明～，～解
瞭	liau31	瞭：～望台
料	liau51	料：肥～，材～
蕭	siau33	萧：姓；～山（地名）
簫	siau33	箫：吹～
澆	tsiau33	浇：～水
繳	kiau31	缴：～枪，～费
僥	ʃiau33	侥：～幸
叫	kiau51	叫：大～；小孩哭
竅	kʰiau51	窍：～门
堯	ȵiau214	尧：～舜禹
曉	ʃiau31	晓：春～，～得
幺	jiau33	么：～二三
吆	jiau33	吆：～喝
杳	miau31	杳：～无音讯
剖	pʰiau31	剖：解～
某	miu33	某：～人
畝	miu33	亩：一～田
牡	miu31	牡：～丹
母	mu33	母：父～
拇	mu33	拇：～指
戊	vu51	戊：～戌变法
茂	miau51	茂：～盛；～名（地名）
貿	miau31	贸：外～，～易
兜	tiu33	兜：～风
斗	tiu31	斗：十升为一斗
抖	tiu31	抖：发～
陡	tiu31	陡：斜度大，～峭
鬥	tiu51	斗：～争，批～
偸	tʰiu33	偷：小～
㪗	tʰiu31	敨：～气（呼吸）
透	tʰiu51	透：～明
頭	tʰiu21	头：开～
投	tʰiu21	投：～降
豆	tʰiu51	豆：黄～
痘	tʰiu51	逗：～留，～号
逗	tʰiu51	痘：水～
樓	liu21	楼：～下
簍	liu31	篓：竹～，字纸～
摟	liu31	搂：搂抱
漏	liu51	漏：～水，～斗
陋	liu51	陋：简～
走	tsiu31	走：行走
奏	tsiu51	奏：节～
湊	tsʰiu51	凑：～数，～热闹
嗽	siu51	嗽：咳～
勾	keu33	勾：～心斗角，～引
鈎	keu33	钩：鱼～
溝	keu33	沟：～通
狗	keu31	狗
苟	keu31	苟：～且偷生
够	keu51	够：足～
垢	heu51	垢：水～
構	keu51	构：结～，～造
購	keu51	购：采～，收～
勾	keu33	勾：～当
摳	kʰeu51	抠：挖
口	kʰeu31	口：～头，开～
口	heu31	口：一～饭
叩	kʰeu51	叩：～头
扣	kʰeu31	扣：～钱，～压
寇	kʰeu31	寇：姓，～准；倭～
藕	jeu31	藕：～断丝连，莲～
偶	jeu31	偶：配～，～然
侯	heu22	侯：姓；诸侯
喉	heu21	喉：～咙
猴	heu21	猴：猴子
後	heu51	后：～生，～来[文]
後	heu51	后：～日[白]
后	heu51	后：皇～
厚	heu51	厚：忠～
候	heu51	候：～车室，等～
歐	eu33	欧：～洲；姓
區	eu33	区：姓
甌	eu33	瓯：瓦器；建～（地名）
嘔	eu31	呕：～吐
毆	eu31	殴：～打
漚	eu51	沤：久浸水中，～坏，～肥
慪	eu31	怄：～气
否	feu31	否：是～，～定
富	fu51	富：丰～，～贵
副	fu51	副：正～
浮	feu21	浮：轻～，～力；云～（地名）
浮	feu21	浮：～起来[白]
負	fu51	负：～责，～担
婦	fu51	妇：～女[文]
婦	kʰeu33	妇：新～（儿媳）[白]
婦	kʰeu33	妇：～娘[白]
復	fuk031	复：反～
謀	meu21	谋：计～，～财害命
矛	mau21	矛：～盾
紐	ȵeu31	纽：纽扣；～约（地名）
扭	ȵeu31	扭：～面帕，～动
流	liu21	流：河～[文]
流	liu21	流：～汗[白]
劉	liu21	刘：姓
留	liu21	留：～级，停～
榴	liu21	榴：石～，～莲
硫	liu21	硫：～磺
琉	liu21	琉：～璃
柳	liu31	柳：～树
溜	liu51	溜：～走
溜	liu51	溜：～滑梯
餾	liu51	馏：蒸～水，～粄
廖	liau51	廖：姓
揪	tsiu33	揪：揪头发
酒	tsiu31	酒：～精
秋	tsʰiu33	秋：～天；～千
就	tsʰiu51	就：成～，～去
修	siu33	修：装～，～正
羞	siu33	羞：～愧
秀	siu51	秀：清～，～才
繡	siu51	绣：～花
宿	siuk031	宿：星～
銹	siu51	锈：铁～
囚	siu21	囚：～犯
泅	siu21	泅：游水
袖	tsʰiu51	袖：领～，衫～（衣袖）
晝	tsu51	昼：上～，～夜
抽	tsʰu33	抽：～出
丑	tsʰu31	丑：地支，子丑寅卯
綢	tsʰu21	绸：～缎，丝～
稠	tsʰu21	稠：～密
籌	tsʰu21	筹：～码，～备
紂	tsʰu51	纣：商～王
宙	tsʰiu51	宙：宇～
鄒	tsiu33	邹：姓，～家华
皺	tsiu51	皱：～纹
縐	tsiu33	绉：文～～
愁	siu21	愁：～眉苦脸
驟	tsʰiu31	骤：步～
搜	siu33	搜：～查
餿	siu33	馊：饭馊了，臭～
蒐	siu33	搜：～集
瘦	siu51	瘦：肥瘦
周	tsu33	周：姓；～围，～年
舟	tsu33	舟：～山
州	tsu33	州：广～
洲	tsu33	洲：亚～
帚	tsu31	帚：扫～
咒	tsu51	咒：～人
醜	tsʰu31	丑：出～[文]
醜	tsʰu31	丑：长得丑[白]
臭	tsʰu51	臭：～味
收	su33	收：丰～，～集
手	su31	手：～脚，～段
首	su31	首：～先
守	su31	守：看～所，保～
獸	tsʰu51	兽：野～
仇	su21	仇：～人，报～
酬	su21	酬：应～，～谢
受	su51	受：接～
壽	su51	寿：长～
授	su31	授：教～
售	su21	售：～货，出～
柔	jiu21	柔：温～，～和
揉	nɔ21	揉：～烂
鳩	kiu33	鸠：斑～
鬮	kiu33	阄：拈～（抓阄）
糾	kiu33	纠：～缠
九	kiu31	九：数字，～龙
久	kiu31	久：长～
韭	kiu31	韭：～菜
灸	kiu51	灸：针～
救	kiu51	救：～命
究	kiu51	究：～竟，研～
丘	kʰiu33	丘：一～田
丘	hiu33	丘：姓
求	kʰiu21	求：要～
球	kʰiu21	球：足～
仇	siu21	仇：姓
臼	kʰiu33	臼：石～，脱～
舅	kʰiu33	舅：～公
舊	kʰiu51	旧：新～
柩	kʰiu51	柩：灵～
牛	ȵiu21	牛：～牯
休	hiu33	休：～息，退～
朽	heu31	朽：腐～，永垂不～
嗅	heu51	嗅：～觉
憂	jiu21	忧：～虑，担～
優	jiu21	优：～秀
尤	jiu21	尤：～其
郵	jiu21	邮：～票，～电局
有	jiu33	有：～钱
友	jiu33	友：朋～，～谊
又	jiu51	又：～来
右	jiu51	右：左～
祐	jiu51	佑：保～
由	jiu21	由：～于，理～
油	jiu21	油：麻～
游	jiu21	游：～泳，旅～
猶	jiu21	犹：～豫
悠	jiu21	悠：～闲，历史～久
酉	jiu33	酉：地支，申酉戌亥
誘	jiu51	诱：～惑，引～
柚	jiu51	柚：沙田～
釉	jiu21	釉：上～，～彩
彪	pʰiau33	彪：林～
謬	miau31	谬：～论，荒～
丟	tiu33	丢：～失
糾	kiu33	纠：～正
幽	jiu21	幽：～默
幼	jiu51	幼：细小，～稚
耽	taŋ33	耽：～误
答	taʔ031	答：回～
搭	taʔ031	搭：～车；衣服搭在肩上
貪	tʰaŋ33	贪：～心
探	tʰaŋ31	探：试～
踏	tʰaʔ055	踏：脚～
潭	tʰaŋ21	潭：深～
譚	tʰaŋ21	谭：姓，～嗣同
沓	tʰiaʔ055	沓：一～纸
