#漢字	音標	解釋
忍	jin41	忍：～耐，～受
認	ŋin55	认：承～，～真
靭	jin55	韧：不易断，坚～[文]
日	ŋit21	日：十～，～期
緊	kin41	紧：～张
吉	kit21	吉：～利
銀	ŋun21	银：金～，～行
因	jin34	因：原～
印	jin55	印：手～
乙	jit55	乙：天干，甲乙丙丁
一	jit21	一：数字
引	jin41	引：吸～
斤	kin34	斤：～两
謹	kin41	谨：～慎，严～
勤	kʰin21	勤：～劳
近	kʰun55	近：最～，～来[文]
近	kʰun34	近：远近[白]
欣	jin34	欣：～赏
隱	jin41	隐：～形，～身
本	pun41	本：～来，书～
不	put21	不：～过
盆	pʰun21	盆：面～（脸盆），～地
笨	pun55	笨：～蛋[文]
門	mun21	门：关～
墩	tun34	墩：桥～
頓	tun55	顿：停～，～脚
盾	tʰun41	盾：矛～
突	tʰut55	突：～然
嫩	lun55	嫩：不老
論	lun55	论：议～，～文
尊	tsun34	尊：～重
村	tsʰun34	村：～长
寸	ʦʰun55	寸：尺～
存	tsʰun21	存：～在，～折，储～
孫	sun34	孙：姓；子～
損	sun41	损：～坏
滾	kun41	滚：～动；水开
棍	kun55	棍：长～
骨	kut21	骨：～头
坤	kʰun34	坤：乾～
困	kʰun55	困：～难
婚	fun34	婚：结～
忽	fut55	忽：～然
溫	wun34	温：～度，～和
穩	wun41	稳：～定，求～
輪	lun21	轮：车～，～流
律	lut55	律：法～，～师
俊	tsun55	俊：英～
迅	sun55	迅：～速
循	tsʰun21	循：遵～，～环
準	tsun41	准：瞄～，～则
春	tsʰun34	春：立～
蠢	tsʰun41	蠢：～才
出	tsʰut21	出：～入，～发
術	sut55	术：技～
純	sun21	纯：单～，～粹
潤	jun55	润：利～，～色
均	kun34	均：平～，～匀
菌	kʰun41	菌：细～
允	wun41	允：～许
分	fun34	分：～数，区～[文]
分	pi34	分：给[白]
粉	fun41	粉：～笔，面～[文]
糞	pun55	粪：粪便
墳	fun21	坟：～墓，上～
份	fun55	份：～量
佛	fut55	佛：拜～
文	mun21	文：～章，论～
蚊	min34	蚊：～香
問	mun55	问：～题
物	mut55	物：～理[文]
軍	kun34	军：～队，参～
屈	wut21	屈：委～，～服[文]
屈	wut21	屈：委屈，～气[白]
裙	kʰun21	裙：裙子
熏	fun34	熏：～陶，烟～人[文]
訓	fun55	训：教～，～人
雲	wun21	云：乌～
運	fun55	运：～气，好～
幫	poŋ34	帮：～忙
博	pok21	博：～士，广～
旁	pʰoŋ21	旁：～边
薄	pʰok55	薄：不厚，～弱
忙	moŋ21	忙：农～，～碌
莫	mok55	莫：不要，～非
膜	mok55	膜：薄～
摸	mo34	摸：偷偷～～[文]
摸	mo34	摸：～来～去[白]
當	toŋ34	当：～时，应～，～官
擋	toŋ41	挡：阻～，～风
當	toŋ55	当：～铺，恰～；唔～（不如）
湯	tʰoŋ34	汤：煮～；姓
托	tʰok21	托：手承物，～盘
塘	tʰoŋ21	塘：鱼～
諾	lok55	诺：承～，～言
郞	loŋ21	郎：新～；姓，～平
浪	loŋ55	浪：风～，～费
落	lok55	落：下落
葬	tsoŋ55	葬：埋～，落～
作	tsok21	作：工～，种～
倉	ʦʰoŋ34	仓：～库
鑿	tsʰok55	凿：用凿子凿
桑	soŋ34	桑：～叶
索	sok21	索：绳子，线～
鋼	koŋ55	钢：炼～，～笔
缸	koŋ34	缸：水～
各	kok21	各：～人
康	hoŋ34	康：健～
糠	hoŋ34	糠：谷～
抗	kʰoŋ55	抗：反～，～战
昂	ŋoŋ21	昂：～首挺胸，气～～
行	hoŋ21	行：银～
惡	ok21	恶：善～，～霸
娘	ŋioŋ21	娘：姑～
凉	lioŋ21	凉：天～
兩	lioŋ41	两：～个
兩	lioŋ34	两：半斤八～
量	lioŋ55	量：数～
略	liok55	略：省～
漿	tsioŋ34	浆：豆～，～糊
獎	tsioŋ41	奖：～金，得～
醬	tsioŋ55	酱：沙茶～，辣椒～
雀	tsiok55	雀：麻～，～斑
槍	tsʰioŋ34	枪：手～
搶	ʦʰioŋ41	抢：～劫
牆	tsʰioŋ21	墙：～壁
箱	sioŋ34	箱：皮～
想	sioŋ55	想：～法，思～
削	siok21	削：～皮，剥～
象	ʦioŋ55	象：气～
象	tsioŋ55	象：大～
像	tsʰioŋ55	像：好～，相～
張	tsioŋ34	张：紧～；姓；装东西
長	tsioŋ41	长：生～，省～
脹	tsoŋ55	胀：～肚，膨～
着	tsok21	着：～衫（穿衣服）
長	tsʰoŋ21	长：～期，～短
丈	ʦioŋ55	丈：三丈
着	tsʰok55	着：～火
裝	tsoŋ34	装：假～
壯	tsoŋ55	壮：强～
牀	ʦʰoŋ21	床：眠～
狀	tsoŋ55	状：告～，～元，～态
霜	sioŋ34	霜：落～，～降
爽	soŋ41	爽：～快，直～
章	tsoŋ34	章：姓；文～
掌	tsoŋ41	掌：巴～，～握
廠	tsʰoŋ41	厂：～长
唱	tsʰoŋ55	唱：～歌
傷	sioŋ34	伤：受～
賞	sioŋ41	赏：欣～，～金
常	sioŋ21	常：经～，～识；姓
上	soŋ34	上：～山[动]
上	soŋ55	上：～背[方位]；～海（地名）
勺	sok55	勺：饭～
瓤	loŋ21	瓤：瓜～
讓	ŋioŋ41	让：～位
弱	jiok55	弱：～点
薑	kioŋ34	姜：～糖
腳	kiok21	脚：赤～
強	kʰioŋ21	强：～大，坚～
卻	kʰiok21	却：退～，～步
仰	ŋoŋ41	仰：～视
香	hioŋ34	香：～味，烧～；～港（地名）
響	hioŋ41	响：音～
向	hioŋ55	向：～东
秧	jioŋ34	秧：插～，～苗
約	jiok55	约：大～，～会
羊	jioŋ21	羊
養	jioŋ34	养：培～，～猪
樣	jioŋ55	样：一～
藥	jiok55	药：中～，～片
躍	jiok55	跃：跳～，大～进
光	koŋ34	光：阳～，～明
廣	koŋ41	广：推～；～东（地名）
郭	kok21	郭：姓，～靖
擴	kʰoŋ55	扩：～充，～大
荒	foŋ34	荒：开～，～唐
霍	fok21	霍：姓；～乱
黃	woŋ21	黄：姓；～色
方	foŋ34	方：地～，大～
放	foŋ55	放：解～，～心[文]
紡	foŋ41	纺：～织
房	foŋ21	房：～间
防	foŋ21	防：～止，国～
亡	moŋ21	亡：死～
網	moŋ41	网：鱼～，～络
望	moŋ55	望：失～
狂	kʰoŋ21	狂：发～
枉	woŋ41	枉：冤～
王	woŋ21	王：姓；大～
往	woŋ41	往：来～，～日
旺	woŋ55	旺：兴～
綁	poŋ41	绑：捆～
剝	mok21	剥：～削，～皮
桌	tsʰiok21	桌：书～
琢	tiok55	琢：～磨，雕～
啄	tiok55	啄：～木鸟，鸡～米
濁	tsuk55	浊：浑～
窗	ʦʰioŋ34	窗：门～，～帘
雙	sioŋ34	双：一～鞋
江	koŋ34	江：长～，～湖
講	koŋ41	讲：～话
港	koŋ41	港：～口；香～（地名）
降	koŋ55	降：下～，～低
角	kok21	角：牛～，～色
餃	kiau21	饺：饺子，水～
腔	hoŋ34	腔：口～
確	kʰok21	确：～定，的～
殼	hok21	壳：贝～
樂	ŋok55	乐：音～
巷	hoŋ55	巷：巷子，两条～
學	hok55	学：数～，～习
握	ŋak55	握：～手，把～
北	piet21	北：东南西北
朋	pʰien21	朋：～友
墨	miet55	墨：～水
燈	tien34	灯：～光
等	tien41	等：～人，高～
凳	tien55	凳：凳子
得	tet21	得：获～，～意
藤	tʰien21	藤：～椅
鄧	tɐŋ55	邓：姓，～小平
特	tʰit55	特：～别
能	lɐŋ21	能：才～，～够
曾	ʦɐŋ34	曾：姓
則	tsit21	则：否～，规～
層	tsʰin41	层：～次
贈	tsɐŋ55	赠：～送
塞	set21	塞：堵～，～车
肯	hen41	肯：～定，中～[文]
肯	hen41	肯：愿意，～去[白]
克	hak55	克：～服，攻～
黑	hak55	黑：～白
冰	pin34	冰：结～，～箱
力	lit55	力：大～，～量
息	sit21	息：休～[文]
直	tsʰit55	直：～接
色	siet21	色：颜～，～彩
蒸	ʦin34	蒸：清～，～发
證	ʦin55	证：～明
織	tsit21	织：纺～，～布
秤	tsʰin55	秤：用以称物，～砣
食	sit55	食：粮～；吃
升	sɐŋ34	升：～级
勝	sɐŋ55	胜：～利，战～
識	sit21	识：相～，～字
極	kit21	极：南～
興	hin34	兴：～旺；绍～（地名）
興	hiŋ55	兴：高～，～趣[文]
興	hiŋ55	兴：高兴[白]
蠅	jin21	蝇：乌～（苍蝇）
翼	jit55	翼：鸡～，机～
國	kok21	国：～家，中～
或	wak55	或：～者
百	pak21	百：～姓
拍	pʰak21	拍：～片，～球
彭	pʰaŋ21	彭：姓，～德怀
白	pʰak55	白：～色
猛	maŋ41	猛：～烈，凶～
打	ta41	打：～针
冷	laŋ34	冷：～热，～清
撐	tsʰaŋ34	撑：支～，～开
擇	ʦak55	择：选～[文]
擇	tsak21	择：～菜[白]
生	saŋ34	生：学～，～活[文]
生	saŋ34	生：与“死”相对[白]
更	kəŋ55	更：～加
坑	haŋ34	坑：水～，～沟
客	hak21	客：请～
硬	ŋaŋ55	硬：软～
額	ŋak21	额：名～
嚇	hak21	吓：～一跳
行	haŋ41	行：～为；行走
棚	pʰaŋ41	棚：楼～，瓜～
麥	mak55	麦：小～，～芽糖
摘	tsak21	摘：～菜
爭	tsiŋ34	争：～取，斗～[文]
爭	ʦaŋ34	争：相～，～唔多（差不多）[白]
責	tsak21	责：～任，负～
冊	tsʰak55	册：两～，～封
耕	kaŋ34	耕：～田
耿	kəŋ41	耿：忠心～～；姓，～精忠
革	kak21	革：～命，改～
隔	kak21	隔：～壁
幸	hiŋ55	幸：荣～，～福
扼	ŋak55	扼：～杀，～制
兵	pin34	兵：当～
丙	piaŋ41	丙：天干，甲乙丙丁
柄	pia55	柄：刀～，把～
平	pʰin21	平：和～，～时[文]
平	pʰiaŋ21	平：～头，～地[白]
病	pʰiaŋ55	病：～人
命	min55	命：～令[文]
命	miaŋ55	命：～运，算～[白]
驚	kiaŋ34	惊：害怕；～蛰
景	kiŋ41	景：～色，风～
敬	kiŋ55	敬：尊～，～酒
鏡	kiaŋ55	镜：镜子
慶	hiŋ55	庆：～祝
屐	kʰiak55	屐：木～
迎	jiaŋ21	迎：～接，欢～
逆	ŋik55	逆：～风
英	jin34	英：～雄；～国（国名）
影	jiaŋ41	影：电～
名	miaŋ21	名：姓～
領	liaŋ41	领：～导，衫～（衣领）
令	lin55	令：命～，口～
精	tsin34	精：～神
井	tsiaŋ41	井：～水，～～有条
跡	ʦit21	迹：～象，痕～[文]
跡	tsit21	迹：脚～，油～[白]
晴	ʦʰin21	晴：天～
淨	tsʰiaŋ55	净：干～
姓	siaŋ55	姓：～名
惜	sit21	惜：疼爱[白]
席	tsʰit55	席：酒～，主～
蓆	tsʰiak55	席：草～
鄭	tsiaŋ55	郑：～重；姓
正	tsin55	正：～月
正	tsin55	正：立～，～直[文]
正	tsin55	正：～好，～来[白]
隻	tsiak21	只：两～
赤	tsʰiak21	赤：～色，～脚
聲	saŋ34	声：～音，笑～
城	səŋ21	城：～市，县～
石	sak55	石：～头，～榴
頸	kiaŋ41	颈：脖子
贏	jiaŋ21	赢：～输
易	jit55	易：交～，贸～
壁	piak21	壁：墙～
劈	pʰiak21	劈：～开，用刀～，雷～
釘	tiaŋ34	钉：铁～[名]
頂	tiaŋ41	顶：山～[白]
頂	tin41	顶：～唔得（顶不住）[文]
滴	tit55	滴：～水，两～
聽	tʰiaŋ55	听：～话
踢	tʰiak21	踢：～球
停	tʰin21	停：～止
定	tʰin55	定：稳～；永～（地名）
笛	tiak55	笛：笛子
敵	tʰit55	敌：～人
靈	liŋ21	灵：～活
另	liŋ55	另：～外
曆	lit55	历：日～，～书
靑	tsʰiaŋ34	青：～色，～年
醒	tsʰiaŋ41	醒：清～，～过来
激	kit21	激：～动
形	jiaŋ21	形：～状，地～
礦	kʰoŋ55	矿：煤～，～工
橫	waŋ21	横：～直
兄	hioŋ34	兄：～弟
榮	wiŋ21	荣：光～，～誉
永	wiŋ41	永：～远
傾	kiŋ34	倾：～向，左～
卜	pʰiet55	卜：萝～
篷	pʰuŋ21	篷：帐～
蒙	muŋ21	蒙：～蔽，天～～，～古（地名）
木	muk21	木：～工
東	tuŋ34	东：东南西北
凍	tuŋ55	冻：冰～，～伤
通	tʰuŋ34	通：～过，～风，打～
桶	tʰuŋ41	桶：水～
痛	tʰuŋ55	痛：～苦
同	tʰuŋ21	同：相～，～学
洞	tuŋ55	洞：山～，～察
讀	tʰuk55	读：～书，阅～
聾	luŋ34	聋：耳～
鹿	luk55	鹿：～角，梅花～
總	ʦuŋ41	总：～共，汇～
糉	tsuŋ55	粽：粽子
蔥	tsʰuŋ34	葱
族	tsuk55	族：～长，民～
送	suŋ55	送：～人
速	tsʰuk21	速：～度
公	kuŋ34	公：～安，办～
貢	kʰiuŋ55	贡：～献
穀	kuk21	谷：五～
空	huŋ34	空：～虚，天～
控	huŋ55	控：～制
紅	huŋ21	红：～色
翁	juŋ34	翁：白头～；姓
屋	wuk21	屋：老～
農	luŋ21	农：～村
宗	ʦuŋ34	宗：祖～，～教
鬆	suŋ34	松：轻～，放～
風	fuŋ34	风：大～，～气
福	fuk21	福：～气，享～
鳳	fuŋ55	凤：～凰
服	fuk21	服：～务
夢	muŋ55	梦：发～
六	luk21	六：数字
宿	suk21	宿：～舍，住～
竹	tsuk21	竹：～叶
蟲	tsʰuŋ21	虫：害～
軸	ʦuk55	轴：压～，～承
縮	suk21	缩：压～，～小
終	tsuŋ34	终：～于，始～
祝	tsuk21	祝：～贺，庆～
充	tsʰuŋ34	充：～分，冒～
叔	suk21	叔：二～，～～
熟	suk55	熟：煮～，～悉
肉	ŋiuk21	肉：猪～
弓	kuŋ34	弓：～箭
菊	kʰiuk21	菊：～花
窮	kʰuŋ21	穷：～人，无～
蓄	tsʰuk21	蓄：储～，～水
熊	huŋ21	熊：～猫
雄	huŋ21	雄：英～
育	ŋiuk55	育：教～
濃	luŋ21	浓：～淡；稠密[白]
龍	luŋ21	龙：～头
綠	luk55	绿：～色
蹤	tsuŋ34	踪：失～，～影
足	tsuk21	足：～球，满～
從	tsʰuŋ21	从：跟～，～来
粟	suk21	粟：包～，～米，～子粄
松	ʦʰuŋ21	松：～树
頌	tsuŋ55	颂：歌～
俗	suk55	俗：风～
鐘	tsuŋ34	钟：两点～，闹～
種	ʦuŋ55	种：～类，树～[名，量]
種	tsuŋ55	种：～田[动]
觸	tsʰuk21	触：接～，～犯
束	tsʰuk21	束：结～
屬	suk55	属：～于，家～
鞏	kuŋ41	巩：～固
共	kuŋ55	共：一～，～同
局	kʰiuk55	局：～部，公安～
玉	ŋiuk55	玉：白～
容	juŋ21	容：～易，宽～
勇	juŋ41	勇：～敢
用	juŋ55	用：～处
慾	ŋiuk21	欲：～望，贪～
健	kien55	健：～康
多2	tɔ34	多：～少
畏	wui34	畏：敌敌畏
撐	tsʰaŋ55	撑：～开
