#漢字	音標	解釋
匡	hɔŋ33	匡 赵匡胤
望	mɔŋ31	望 希望
妄	mɔŋ13	妄 狂妄
忘	mɔŋ11	忘 忘记
網	mɔŋ13	网 鱼网
芒	mɔŋ11	芒 麦芒，锋芒毕露
亡	mɔŋ11	亡 死亡
縛	fɔk021	缚 缚鞋带，缚鸡
防	fɔŋ11	防 防止
房	fɔŋ11	房 房间
彷	fɔŋ35	仿 仿佛
訪	fɔŋ35	访 访问
紡	fɔŋ35	纺 纺织
仿	fɔŋ35	仿 相仿，仿照
妨	fɔŋ11	妨 妨害，不妨
芳	fɔŋ33	芳 芳香
放	fɔŋ44	放 放手
坊	fɔŋ35	坊 作坊
倣	fɔŋ35	仿 仿效
肪	fɔŋ33	肪 脂肪
方	fɔŋ33	方 地方
汪	vɔŋ33	汪 汪洋
鑊	vɔk021	镬 锅（炒菜用）
晃	fɔŋ35	晃 晃动，晃眼
凰	vɔŋ11	凰 凤凰
蝗	vɔŋ11	蝗 蝗虫
皇	vɔŋ11	皇 皇帝
簧	vɔŋ11	簧 弹簧
黃	vɔŋ11	黄 黄色
藿	kʰɔk033	藿 藿香
謊	fɔŋ33	谎 说谎
霍	kʰɔk033	霍 霍乱
慌	fɔŋ33	慌 心慌
荒	fɔŋ33	荒 荒地
擴	kʰɔŋ44	扩 扩充
廓	kɔk033	廓 轮廓
曠	kʰɔŋ44	旷 旷工
郭	kɔk033	郭 姓
廣	kɔŋ35	广 广东
光	kɔŋ33	光 阳光
躍	iok021	跃 跳跃
樣	ioŋ31	样 样子
藥	iok021	药 吃药
癢	ȵioŋ13	痒 皮肤痒
養	ioŋ13	养 养猪
揚	ioŋ11	扬 发扬
瘍	ioŋ11	疡 溃疡
陽	ioŋ11	阳 太阳
洋	ioŋ11	洋 海洋
楊	ioŋ11	杨 杨树
羊	ioŋ11	羊 绵羊
約	iok033	约 约定
殃	ioŋ33	殃 遭殃
央	ioŋ33	央 中央
秧	ioŋ33	秧 插秧
向	hioŋ44	向 向前
響	hioŋ35	响 音响
享	hioŋ35	享 分享
香	hioŋ33	香 香气
鄕	hioŋ33	乡 乡下
虐	ȵiok021	虐 虐待
瘧	ȵiok021	疟 疟疾
仰	ȵioŋ13	仰 仰视
强	kʰioŋ11	强 强大
强	kʰioŋ13	强 勉强
卻	kʰiok033	却 退却
脚	kiok033	脚 赤脚
姜	kioŋ33	姜 姜太公，姓
繮	kioŋ33	缰 缰绳
薑	kioŋ33	姜 生姜
僵	kioŋ33	僵 僵硬
疆	kioŋ33	疆 新疆
若	iok021	若 若无其事
弱	ȵiok021	弱 弱点
攘	ȵioŋ31	攘 推推攘攘
讓	ȵioŋ31	让 让座
壤	ȵioŋ31	壤 土壤
瓤	nɔŋ11	瓤 瓜瓤
芍	tʃiok033	芍 芍药花；白芍
勺	tʃiok033	勺 饭勺，勺子
上	ʃioŋ31	上 上面（名）
尙	ʃioŋ31	尚 和尚
上	ʃioŋ13	上 上山（动）
裳	ʃioŋ11	裳 衣裳
償	ʃioŋ11	偿 赔偿
嘗	ʃioŋ11	尝 品尝
常	ʃioŋ11	常 经常
餉	hioŋ35	饷 军饷
晌	hioŋ35	晌 晌午
傷	ɬioŋ33	伤 伤害
賞	ɬioŋ35	赏 欣赏
商	ɬioŋ33	商 商业
焯	tʃʰiok033	焯 把菜放在开水里焯一焯
綽	tʃʰɔk033	绰 绰号；绰绰有余
倡	tʃʰioŋ33	倡 提倡
厰	tʃʰɔŋ35	厂 厂长
唱	tʃʰioŋ44	唱 唱歌
娼	tʃʰioŋ33	娼 娼妓
菖	tʃʰioŋ33	菖 菖蒲
酌	tʃiok033	酌 酌情
昌	tʃʰioŋ33	昌 昌盛
瘴	tʃioŋ44	瘴 瘴气
障	tʃioŋ44	障 保障
掌	tʃioŋ35	掌 巴掌
樟	tʃioŋ33	樟 樟树
章	tʃioŋ33	章 文章
爽	ɬɔŋ35	爽 爽快
孀	ɬɔŋ33	孀 遗孀
霜	ɬɔŋ33	霜 落霜，霜降
狀	tʃɔŋ31	状 状元
牀	tʃʰɔŋ11	床 机床
創	tʃʰɔŋ35	创 创造
闖	tʃʰɔŋ35	闯 闯祸
瘡	tʃʰɔŋ33	疮 痔疮
壯	tʃɔŋ44	壮 壮大，强壮
妝	tʃɔŋ33	妆 化妆
裝	tʃɔŋ33	装 假装
莊	tʃɔŋ33	庄 村庄
着	tʃiok021	着 睡着；着火
杖	tʃioŋ31	杖 拐杖
仗	tʃioŋ44	仗 打仗
丈	tʃioŋ31	丈 一丈；老丈人
場	tʃʰioŋ11	场 场地
腸	tʃʰioŋ11	肠 肠胃
長	tʃioŋ35	长 生长
暢	tʃʰioŋ44	畅 畅快
着	tʃiok033	着 着衣，着装
脹	tʃioŋ44	胀 肿胀
賬	tʃioŋ44	账 算账
帳	tʃioŋ44	帐 蚊帐
漲	tʃioŋ44	涨 涨价
長	tʃʰioŋ11	长 长短
張	tʃioŋ33	张 一张纸；姓
橡	tʃioŋ31	橡 橡胶；橡树
像	tʃioŋ31	像 像章，相像
象	tʃioŋ31	象 大象
祥	tʃʰioŋ11	祥 慈祥
詳	tʃʰioŋ11	详 详细
相	ɬioŋ44	相 相貌，看相
削	ɬiok033	削 剥削
想	ɬioŋ35	想 想念
襄	ɬioŋ33	襄 襄阳
鑲	ɬioŋ33	镶 镶牙
湘	ɬɔŋ33	湘 湖南简称
廂	ɬioŋ33	厢 车厢
箱	ɬioŋ33	箱 箱子
相	ɬioŋ33	相 互相
嚼	tʃiok033	嚼 嚼碎，咀嚼
匠	tʃioŋ31	匠 木匠
牆	tʃʰioŋ11	墙 墙壁
鵲	tʃʰiok033	鹊 喜鹊
搶	tʃʰioŋ35	抢 抢东西
槍	tʃʰioŋ33	枪 手枪
爵	tʃiok033	爵 爵位
雀	tʃʰiok033	雀 麻雀
醬	tʃioŋ44	酱 酱油，辣椒酱
將	tʃioŋ44	将 大将，将士
獎	tʃioŋ35	奖 奖品
槳	tʃioŋ44	桨 木桨
蔣	tʃioŋ35	蒋 蒋介石
漿	tʃioŋ33	浆 浆糊
將	tʃioŋ33	将 将来；将军
掠	liok021	掠 掠夺
略	liok021	略 战略
量	lioŋ31	量 数量
輛	lioŋ35	辆 车辆
諒	lioŋ31	谅 原谅
亮	lioŋ31	亮 天亮
兩	lioŋ35	两 斤两
兩	lioŋ13	两 两个
粱	lioŋ11	粱 高粱
梁	lioŋ11	梁 梁山；姓
量	lioŋ11	量 量尺寸
糧	lioŋ11	粮 粮食
凉	lioŋ11	凉 凉快
良	lioŋ11	良 良好
釀	ȵioŋ31	酿 酿酒
娘	nioŋ11	娘 爹娘
惡	ɔk033	恶 善恶，恶霸
骯	kʰɔŋ44	肮 肮脏
鶴	hɔk033	鹤 仙鹤
航	hɔŋ11	航 航行
杭	hɔŋ11	杭 杭州
行	hɔŋ11	行 银行
郝	kʰɔk033	郝 姓
鄂	ŋɔk021	鄂 湖北简称
鱷	ŋɔk021	鳄 鳄鱼
腭	ŋɔk021	腭 上腭
昂	ŋɔŋ13	昂 昂首，高昂
抗	kʰɔŋ44	抗 反抗
慷	hɔŋ33	慷 慷慨
糠	hɔŋ33	糠 谷糠，米糠
擱	kɔk033	搁 耽搁
康	hɔŋ33	康 健康
湯	tʰɔŋ33	汤 喝汤；姓
倘	tʰɔŋ35	倘 倘若
檔	tɔŋ35	档 档案
當	tɔŋ33	当 当铺；当作
擋	tɔŋ35	挡 阻挡
黨	tɔŋ35	党 党员
當	tɔŋ33	当 当时；应当
摸	mo33	摸 偷偷摸摸
幕	mɔk021	幕 谢幕
寞	mɔk021	寞 寂寞
膜	mɔk021	膜 薄膜
莫	mɔk021	莫 莫非；姓
莽	mɔŋ13	莽 鲁莽
蟒	mɔŋ13	蟒 蟒蛇
茫	mɔŋ11	茫 茫然
忙	mɔŋ11	忙 农忙
芒	mɔŋ11	芒 芒种
薄	pɔk021	薄 薄弱
泊	pʰaʔ033	泊 停泊，淡泊
傍	pɔŋ11	傍 依傍
傍	pʰɔŋ11	傍 傍晚
螃	pʰɔŋ11	螃 螃蟹
旁	pʰɔŋ11	旁 旁边
泊	paʔ033	泊 梁山泊
滂	pʰɔŋ11	滂 滂沱
博	pɔk033	博 博士
謗	pɔŋ35	谤 诽谤
榜	pɔŋ35	榜 榜样
幫	pɔŋ33	帮 帮忙
暈	vɐŋ11	晕 晕车
運	vɐŋ31	运 运气
耘	vɐŋ11	耘 耕耘
韻	vɐŋ13	韵 韵味
雲	vɐŋ11	云 白云
云	vɐŋ11	云 人云亦云
訓	fɐŋ13	训 教训
薰	fɐŋ33	薰 薰衣草
葷	vɐŋ11	荤 荤菜
勳	fɐŋ33	勋 勋章
熏	fɐŋ33	熏 熏陶；熏蚊子
倔	vɐʔ055	倔 倔强
掘	kwɐʔ021	掘 挖掘，掘墓
郡	kwɐŋ31	郡 郡主
裙	kwʰɐŋ11	裙 连衣裙，裙子
屈	vɐʔ055	屈 委屈
羣	kwʰɐŋ11	群 群众
軍	kwɐŋ33	军 参军
君	kwɐŋ33	君 君子
勿	mɐʔ021	勿 非礼勿视
物	mɐʔ021	物 物理
問	mɐŋ31	问 问问题
刎	mɐʔ055	刎 自刎
吻	mɐŋ13	吻 接吻
聞	mɐŋ11	闻 新闻
蚊	mɐŋ44	蚊 蚊香
紋	mɐŋ11	纹 花纹
文	mɐŋ11	文 论文
份	fɐŋ31	份 一份
佛	fɐʔ021	佛 佛像
憤	fɐŋ13	愤 愤怒
忿	fɐŋ13	忿 忿忿不平
墳	fɐŋ31	坟 坟墓
焚	fɐŋ13	焚 焚烧
彿	fɐʔ021	佛 仿佛
紛	fɐŋ33	纷 纠纷
芬	fɐŋ33	芬 芬芳
糞	fɐŋ44	粪 猪粪
奮	fɐŋ13	奋 奋斗
粉	fɐŋ35	粉 面粉
分	fɐŋ33	分 分开
吩	fɐŋ33	吩 吩咐
尹	vɐŋ13	尹 姓
允	vɐŋ13	允 允许
勻	vɐŋ11	匀 均匀
橘	kɐʔ055	橘 橘子
菌	kwʰɐŋ35	菌 细菌
鈞	kwʰɐŋ33	钧 千钧一发
均	kwʰɐŋ33	均 平均
潤	ȵiɐŋ31	润 滋润
閏	ȵiɐŋ31	闰 闰月
純	ɬɐŋ11	纯 单纯
醇	ʃɐŋ11	醇 酒醇
舜	ʃɐŋ31	舜 尧舜
述	ʃɐʔ021	述 叙述
術	ʃɐʔ021	术 技术
順	ʃɐŋ31	顺 顺利
盾	tɐŋ31	盾 矛盾
脣	ʃɐŋ11	唇 嘴唇
出	tʃʰɐʔ055	出 出去
蠢	tʃʰɐŋ35	蠢 愚蠢
春	tʃʰɐŋ33	春 春秋
圳	tʃɐŋ44	圳 深圳；田中小沟
准	tʃɐŋ35	准 准确；准许
準	tʃɐŋ35	准 标准，准则
蟀	ɬɐʔ055	蟀 蟋蟀
率	lɐʔ021	率 效率
朮	ʃɐʔ021	朮 白朮
椿	tʃʰɐŋ11	椿 椿树，香椿
殉	tʃʰɐŋ11	殉 殉职
巡	tʃʰɐŋ11	巡 巡逻
循	tʃʰɐŋ11	循 循环
旬	tʃʰɐŋ11	旬 上旬
恤	ɬɐʔ055	恤 体恤
戌	ɬɐʔ055	戌 戊戌变法
浚	ɬɐŋ44	浚 疏浚，浚河
迅	ɬɐŋ44	迅 迅速
榫	ɬɐŋ35	榫 榫头
筍	ɬɐŋ35	笋 竹笋
詢	tʃʰɐŋ11	询 询问
俊	tʃɐŋ44	俊 英俊
遵	tʃin33	遵 遵守
率	ɬɐʔ055	率 率领
輪	lɐŋ11	轮 车轮
律	lɐʔ021	律 纪律
淪	lɐŋ11	沦 沉沦
穩	vɐŋ35	稳 稳定
倫	lɐŋ11	伦 伦理
瘟	vɐŋ33	瘟 鸡瘟
溫	vɐŋ33	温 温度
核	vɐʔ021	核 果核
混	vɐŋ31	混 相混，混淆
渾	vɐŋ11	浑 浑浊，水浑
餛	vɐŋ11	馄 馄饨
魂	vɐŋ11	魂 鬼魂
忽	fɐʔ055	忽 忽然
婚	fɐŋ33	婚 结婚
昏	fɐŋ33	昏 黄昏
窟	vɐʔ055	窟 窟窿，屎窟
睏	fɐŋ44	睏 睏觉（睡觉），犯睏
困	kwʰɐŋ44	困 困难
綑	kwʰɐŋ35	捆 捆住
坤	kwʰɐŋ33	坤 乾坤
骨	kwɐʔ055	骨 骨头
棍	kwɐŋ44	棍 棍棒
滾	kwɐŋ35	滚 滚动
崑	kwʰɐŋ33	昆 昆仑
昆	kwʰɐŋ33	昆 昆虫
損	ɬin35	损 损坏
遜	ɬin44	遜 谦逊
孫	ɬin33	孙 子孙
存	tʃʰin11	存 存折
猝	ɬui44	猝 仓猝
寸	tʃʰin44	寸 尺寸
忖	tʃʰin35	忖 思量，忖度
村	tʃʰin33	村 村庄
卒	tʃɐʔ055	卒 兵卒
尊	tʃin33	尊 尊敬
論	lɐŋ31	论 讨论，论文
侖	lɐŋ11	仑 昆仑
論	lɐŋ31	论 论语
嫩	nin31	嫩 稚嫩，菜嫩
凸	tɐʔ021	凸 凸起
突	tɐʔ021	突 突然
盾	tɐŋ31	盾 矛盾
鈍	tɐŋ31	钝 迟钝
沌	tɐŋ31	沌 混沌
炖	tɐŋ33	炖 炖蛋，炖鸡
囤	tɐŋ35	囤 囤积
臀	tin31	臀 臀部
飩	tʰɐŋ33	饨 馄饨
豚	tʰin11	豚 海豚
屯	tɐŋ44	屯 屯田
褪	tʰui44	褪 褪色；褪戒指
墩	tɐŋ35	墩 桥墩
頓	tɐŋ31	顿 停顿
敦	tɐŋ33	敦 敦厚
沒	mut021	没 沉没
悶	mun31	闷 闷热
門	mun11	门 关门
勃	put021	勃 勃然大怒
笨	pɐŋ31	笨 笨蛋
盆	pʰun11	盆 脸盆
噴	pʰɐŋ44	喷 喷香；喷嚏
噴	pʰɐŋ44	喷 喷水
不	pɐʔ055	不 不过，不是
逩	pɐŋ33	奔 投奔，奔六十岁
本	pun35	本 书本
癮	iɐŋ13	瘾 烟瘾
奔	pɐŋ33	奔 东奔西走
隱	ȵiɐŋ35	隐 隐身，隐形
殷	iɐŋ33	殷 殷勤；姓
欣	hɐŋ33	欣 欣欣向荣
近	kʰɐŋ13	近 远近
芹	kʰɐŋ11	芹 芹菜
勤	kʰɐŋ11	勤 辛勤
乞	ŋɐʔ055	乞 乞讨
勁	keŋ44	劲 劲敌
訖	hɐʔ055	讫 收讫
謹	kɐŋ35	谨 谨慎
斤	kɐŋ33	斤 斤两
筋	kɐŋ33	筋 筋骨
段	tin31	段 阶段
糰	tʰin11	团 糕团
斷	tʰin44	断 决断，断案
脫	tʰit033	脱 摆脱
團	tʰin11	团 团结
鍛	tin31	锻 锻炼
斷	tʰin44	断 断绝，线断了
短	tin35	短 长短
抹	maʔ033	抹 抹布
端	tin33	端 端午
沫	mut021	沫 泡沫
末	mut021	末 末尾
幔	maŋ31	幔 幔帐
漫	maŋ31	漫 漫画
滿	mun13	满 满意，装满
鰻	maŋ31	鳗 鳗鱼
瞞	mun11	瞒 隐瞒
饅	maŋ31	馒 馒头
鈸	paʔ021	钹 铜质圆乐器
拌	pun31	拌 搅拌
叛	pun31	叛 叛徒
伴	pun31	伴 伙伴
盤	pʰun11	盘 算盘
潑	pʰut033	泼 泼水
判	pʰun44	判 审判
潘	pʰun33	潘 姓
拚	pʰeŋ33	拼 拼命
撥	put033	拨 拨款
缽	put033	钵 衣钵
半	pun44	半 半天
絆	pun31	绊 绊倒
搬	pun33	搬 搬家
噎	it021	噎 噎住
般	pun33	般 一般
宴	in44	宴 宴会（文）
燕	in44	燕 燕子
嚥	in44	咽 咽下去
煙	in33	烟 香烟
燕	in44	燕 燕京；姓
現	in31	现 出现
弦	hin11	弦 琴弦
賢	hin11	贤 贤惠
硯	in31	砚 砚台
顯	hin35	显 明显
硏	ŋeŋ11	研 研究
牽	hin33	牵 牵牛花
潔	kit033	洁 清洁
結	kit033	结 结果
見	kin44	见 见识
趼	kaŋ35	趼 老茧（手脚掌上）
繭	kaŋ35	茧 蚕茧
堅	kin33	坚 坚强
肩	kin33	肩 肩膀
屑	ɬiu33	屑 木屑（名）
屑	ɬiu33	屑 不屑一顾（动）
先	ɬin33	先 先进
截	tʃit021	截 截断
前	tʃʰin11	前 从前
切	tʃʰit033	切 切开
千	tʃʰin33	千 千万
節	tʃit033	节 节约
薦	tʃin33	荐 推荐
箋	tʃin31	笺 信笺
鏈	lin31	链 项链
楝	lin31	楝 苦楝树
練	lin31	练 练习
憐	lin11	怜 可怜
蓮	lin11	莲 莲花
捏	nip033	捏 捏紧
攆	lien44	撵 撵出去
年	nin11	年 过年
墊	tʰim13	垫 垫钱；座垫
佃	tin31	佃 佃户
奠	tin31	奠 奠基
殿	tin31	殿 殿堂
電	tin31	电 电灯
塡	tʰin11	填 填空
田	tʰin11	田 田地
鐵	tʰit033	铁 钢铁
腆	tin35	腆 腼腆
天	tʰin33	天 晴天
典	tin35	典 词典
癲	tin33	癫 癫狗
顚	tin33	颠 颠倒
篾	mit021	篾 竹篾
麵	min31	面 面条
眠	min11	眠 安眠
辮	pin33	辫 辫子
撇	pʰit033	撇 撇开
片	pʰin44	片 片面（文）
遍	pʰin44	遍 一遍
遍	pʰin44	遍 遍地
匾	pʰin33	匾 牌匾（白）
扁	pien35	扁 扁担
蝙	pʰin33	蝙 蝙蝠
邊	pin33	边 旁边
堰	in44	堰 都江堰
歇	hit033	歇 歇一下
蝎	kʰit033	蝎 蝎子
獻	hin44	献 贡献
掀	hɐŋ33	掀 掀开
憲	hin44	宪 宪法
軒	hin33	轩 人名用字（轩辕）
言	in11	言 语言
竭	kʰit033	竭 竭尽全力
健	kin44	健 健康
鍵	kin44	键 关键
揭	kʰit033	揭 揭发
建	kin44	建 建设
演	in35	演 演出
延	in11	延 延安
筵	in11	筵 筵席
孽	nip033	孽 作孽
諺	in11	谚 谚语
傑	kit021	杰 杰出
虔	kʰin11	虔 虔诚
件	kin31	件 一件
乾	kʰin11	乾 乾坤
熱	ȵit021	热 热烈
遣	hin35	遣 遣责
燃	in11	燃 燃烧
折	ʃit021	折 折本；摔折手臂
然	in11	然 居然
禪	ʃin31	禅 禅宗
膳	ʃin31	膳 膳食
鱔	ʃin13	鳝 鳝鱼，黄鳝
單	taŋ33	单 姓
善	ʃin31	善 善良
禪	ʃim11	禅 禅让
蟬	ʃim11	蝉 蝉蜕，知了
設	ʃit033	设 设计
扇	ʃin44	扇 扇子（名）
搧	ʃin44	扇 扇扇子；扇动（动）
舌	ʃit021	舌 舌头
浙	tʃit033	浙 浙江
顫	tʃin44	颤 颤抖
折	tʃit033	折 折断；折扣
戰	tʃin44	战 战斗
氈	tʃin33	毡 油毛毡
轍	tʃʰit033	辙 南辕北辙
列	lit021	列 排列
聯	lin11	联 联系；对联
碾	tʃin35	碾 碾米
連	lin11	连 大连；连长
滅	mit021	灭 消灭
緬	min13	缅 缅甸
面	min31	面 面子
娩	maŋ13	娩 分娩
勉	min13	勉 勉强
免	min13	免 免除
棉	min11	棉 棉花
別	pit021	别 区别
綿	min11	绵 海绵
便	pin31	便 方便
辯	pin31	辩 辩论
汴	pin31	汴 汴梁
辨	paŋ31	辨 分辨
便	pʰiaŋ11	便 便宜
騙	pʰin44	骗 欺骗
篇	pʰien33	篇 一篇
偏	pʰin33	偏 偏僻
鱉	pit033	鳖 甲鱼
別	pit021	别 分别
編	pʰin33	编 编辑
變	pin44	变 改变
鞭	pin33	鞭 皮鞭
晏	aŋ44	晏 天晚
轄	hɐʔ021	辖 管辖
瞎	hɐʔ021	瞎 瞎子
雁	ŋaŋ11	雁 大雁
顏	ŋaŋ11	颜 颜色
澗	kaŋ44	涧 山涧
諫	kaŋ35	谏 谏议
奸	kaŋ33	奸 奸臣
疝	ʃaŋ33	疝 疝气
刪	ʃaŋ33	删 删除
鍘	tʃap021	铡 铡刀
棧	tʃaŋ31	栈 客栈
慢	maŋ31	慢 快慢
蠻	maŋ11	蛮 野蛮
攀	pʰaŋ33	攀 高攀
板	paŋ35	板 石板
版	paŋ35	版 出版
扳	paŋ35	扳 扳手，枪的扳机
頒	paŋ33	颁 颁布
班	paŋ33	班 班级
斑	paŋ33	斑 雀斑
軋	tʃa44	轧 被车轧；轧钢厂
莧	in31	苋 苋菜
限	hɐŋ31	限 限制
閑	haŋ11	闲 空闲
眼	ŋaŋ13	眼 眼镜
間	kaŋ44	间 间断
揀	kaŋ35	拣 拣菜
柬	kaŋ35	柬 请柬
簡	kaŋ35	简 简单
艱	kaŋ33	艰 艰苦
間	kaŋ33	间 中间
煞	ʃaʔ033	煞 凶神恶煞；煞费苦心
殺	ʃaʔ033	杀 自杀
山	ʃaŋ33	山 山顶
產	tʃʰaŋ35	产 生产
察	tʃʰaʔ033	察 观察
鏟	tʃʰaŋ35	铲 铲草
札	tʃaʔ033	札 札记
紮	tʃaʔ021	扎 驻扎
抹	maʔ033	抹 抹布
盞	tʃaŋ35	盏 灯盏
拔	paʔ021	拔 选拔
瓣	paŋ31	瓣 花瓣
辦	paŋ31	办 办法
盼	pʰaŋ44	盼 盼望
八	paʔ033	八 第八
扮	paŋ31	扮 打扮
案	un44	案 档案
鞍	un33	鞍 马鞍
按	un44	按 按照
安	un33	安 安全
翰	hun11	翰 翰林；人名用字
汗	hun31	汗 出汗
焊	hun31	焊 电焊
旱	hun13	旱 干旱
韓	hun11	韩 韩国
寒	hun11	寒 寒冷
喝	hut033	喝 喝酒
漢	hun44	汉 汉族
罕	hun35	罕 罕见
鼾	hin44	鼾 鼾声
岸	ŋun31	岸 口岸
渴	hut033	渴 口渴
刊	hun35	刊 报刊
看	hun44	看 看守
葛	kut033	葛 诸葛亮
幹	kun44	干 干部
割	kut033	割 收割
趕	kun35	赶 赶走
稈	kun35	秆 禾秆
桿	kun35	杆 枪杆
肝	kun33	肝 猪肝
竿	kun35	竿 竹竿
乾	kun33	干 干湿
干	kun33	干 天干地支
薩	ɬaʔ033	萨 菩萨
撒	ɬaʔ033	撒 撒手，撒种
散	ɬaŋ44	散 松散
傘	ɬaŋ44	伞 雨伞
散	ɬaŋ44	散 分散
珊	ʃaŋ33	珊 珊瑚
殘	tʃʰaŋ11	残 残疾
擦	tʃʰaʔ033	擦 擦洗
燦	tʃʰaŋ44	灿 灿烂
餐	tʃʰaŋ33	餐 快餐
灒	tʃaŋ44	灒 溅水，灒水（打铁器）
贊	tʃaŋ44	赞 赞助
瘌	la44	瘌 瘌痢
辣	laʔ021	辣 泼辣；辣椒
爛	laŋ31	烂 腐烂
懶	laŋ13	懒 懒惰
欄	laŋ11	栏 栏杆
欄	laŋ44	栏 猪栏
攔	laŋ11	拦 拦住
蘭	laŋ11	兰 兰花
捺	nai31	捺 撇捺
難	naŋ31	难 患难
難	naŋ11	难 很难
蛋	taŋ31	蛋 鸡蛋
達	taʔ021	达 达到
但	taŋ31	但 但是
彈	taŋ31	弹 子弹
誕	taŋ44	诞 诞生
壇	tʰaŋ11	坛 天坛
檀	tʰaŋ11	檀 檀香
彈	tʰaŋ11	弹 弹琴
獺	lai31	獭 水獭
炭	tʰaŋ44	炭 木炭
嘆	tʰaŋ44	叹 叹气
坦	tʰaŋ35	坦 坦白
癱	tʰaŋ33	瘫 瘫痪
攤	tʰaŋ33	摊 摊开
灘	tʰaŋ33	滩 沙滩
旦	taŋ44	旦 元旦
疸	tʰaŋ35	疸 黄疸
丹	taŋ33	丹 人丹
淫	iɐm11	淫 淫荡
單	taŋ33	单 单独
揖	nip033	揖 作揖
蔭	iɐm33	荫 屋子很荫
飮	ȵiɐm35	饮 饮酒（动）
飮	ȵiɐm35	饮 米汤（名）
陰	iɐm33	阴 阴天
音	iɐm33	音 音乐
吸	kʰɐp055	吸 呼吸
吟	iɐm11	吟 吟诗
及	kʰɐp021	及 及时
妗	kʰɐm13	妗 舅母
擒	kʰɐm11	擒 擒拿
琴	kʰɐm11	琴 弹琴
禽	kʰɐm11	禽 家禽
撳	kɐm31	揿 手用力捏住，往下按
泣	lɐp055	泣 哭泣
欽	hɐm33	钦 钦差
給	kʰɐp055	给 供给，给予
級	kʰɐp055	级 年级
禁	kɐm44	禁 禁止
急	kɐp055	急 急忙
錦	kɐm35	锦 锦绣
禁	kɐm44	禁 禁不住
襟	kʰɐm33	襟 连襟
今	kɐm33	今 今天
金	kɐm33	金 金银
入	iɐp021	入 进入
任	ȵiɐm31	任 责任
任	ȵiɐm31	任 姓
壬	iɐm11	壬 天干第九
拾	ʃɐp021	拾 拾金不昧
什	ʃɐp021	什 什物
甚	ʃɐm31	甚 甚至
十	ʃɐp021	十 第十
濕	ʃɐp055	湿 湿润
審	ʃɐm35	审 审问
嬸	ʃɐm35	婶 叔之妻
沈	ʃɐm35	沈 沈阳
深	ʃɐm33	深 深入
汁	tʃɐp055	汁 果汁
葚	tʃʰam11	葚 桑葚
執	tʃɐp033	执 执行
枕	tʃɐm35	枕 枕枕头（动）
枕	tʃɐm35	枕 枕头（名）
斟	tʃɐm33	斟 斟酒
針	tʃɐm33	针 针对
澀	kip033	涩 羞涩
參	tʃʰam33	参 人参
滲	tʃʰam44	渗 渗水
岑	ʃɐm11	岑 姓
森	ʃɐm33	森 森林
蟄	tʃek055	蛰 惊蛰
簪	tʃʰam33	簪 发簪
沉	tʃʰɐm31	沉 沉浮
砧	tʃɐm33	砧 砧板
襲	tʃɐp021	袭 袭击
習	tʃɐp021	习 学习
尋	tʃʰɐm11	寻 寻找
心	ɬɐm33	心 心思
輯	tʃʰɐp055	辑 编辑
集	tʃɐp021	集 集体
寢	tʃɐm35	寝 寝室
侵	tʃʰɐm33	侵 侵略
浸	tʃɐm44	浸 浸水
粒	nɐp055	粒 颗粒
笠	lɐp055	笠 斗笠
立	lɐp021	立 立正
臨	lɐm11	临 临时
淋	lɐm11	淋 淋雨
林	lɐm11	林 树林
賃	ȵiam31	赁 租赁
品	pɐŋ35	品 品德
稟	pɐŋ35	禀 禀报
乏	faʔ021	乏 缺乏
犯	faŋ31	犯 犯法
範	faŋ31	范 规范
范	faŋ31	范 姓
凡	faŋ11	凡 凡是
帆	faŋ11	帆 船帆
泛	faŋ44	泛 广泛
俠	hap021	俠 侠义，大侠
法	faʔ033	法 办法
協	hip021	协 协作
嫌	him11	嫌 嫌弃
歉	him44	歉 道歉
謙	him33	谦 谦虚
挾	kiɐp021	挟 挟菜
兼	kim33	兼 兼职
念	nim31	念 想念
拈	nim33	拈 拈花惹草
諜	tip021	谍 间谍
牒	tip021	牒 通牒
蝶	tip021	蝶 蝴蝶
疊	tip021	叠 折叠
碟	tip021	碟 碟子
甜	tʰim11	甜 甜蜜
貼	tʰip033	贴 张贴
帖	tʰip033	帖 请帖
舔	liam13	舔 以舌取物
添	tʰim33	添 添加
跌	tit033	跌 跌打损伤
踮	tʃim11	踮 踮脚尖
店	tim44	店 商店
點	tim35	点 点头
腌	ip033	腌 腌制
掂	tim31	掂 掂分量
脅	hip021	胁 威胁
業	ȵip021	业 事业
嚴	ȵim11	严 严格
欠	him44	欠 欠债
怯	hip021	怯 胆怯
劫	kip033	劫 抢劫
頁	ip021	页 一页
劍	kim44	剑 宝剑
葉	ip021	叶 树叶
鹽	ip033	盐 腌制（动）
焰	ȵim31	焰 火焰
艷	ȵim31	艳 鲜艳
檐	iam11	檐 屋檐
閻	ȵim11	阎 阎王
鹽	im11	盐 食盐(名）
炎	ȵim11	炎 炎热
厭	im44	厌 讨厌
閹	im33	阉 阉割
掩	im35	掩 掩护
淹	im35	淹 淹没
險	him35	险 危险
驗	nim31	验 试验
儉	kim31	俭 节俭
鉗	kʰiam11	钳 钳子
檢	kim35	检 检查
臉	lim13	脸 脸色
染	ȵim13	染 污染
涉	ʃip033	涉 干涉
蟾	ʃim11	蟾 蟾蜍，蟾酥
