#漢字	音標	解釋
娶	tsʰui215	娶：嫁～
趣	tsʰui43	趣：兴～
聚	tsui31	聚：～会
聚	tsui31	聚：捡～（收拢）[白]
須	sui55	须：必～
鬚	sou55	须：胡～
需	sui55	需：～要
續	tsuk031	续：连～，继～
誅	tsy55	诛：天～地灭
蛛	tsy55	蛛：蜘～
株	tsy55	株：守～待兔
駐	tsy43	驻：～扎
註	tsy43	注：～释
廚	tsʰy31	厨：～房
櫥	tsʰy31	橱：碗～
柱	tsʰy13	柱：柱子
住	tsy31	住：～宿
雛	tsʰi55	雏：～形
數	sou215	数：～落，～星星[动]
數	sou43	数：～字，～学
朱	tsy55	朱：姓
珠	tsy55	珠：珍～
主	tsy215	主：～人，地～
注	tsy43	注：～意
蛀	tsy43	蛀：～虫
鑄	tsy43	铸：～铁，～钢
樞	kʰøy55	枢：中～，～纽
輸	sy55	输：～赢
戍	sy43	戍：～边
輸	sy55	输：运～
殊	sy31	殊：特～
豎	sy31	竖：横～
樹	sy52	树：～立，种～
儒	ŋy31	儒：～家思想
乳	ȵui215	乳：哺～，母～[文]
乳	ȵui215	乳：食～（吃奶），麦～精[训]
拘	kʰøy55	拘：～留
倶	kʰøy55	俱：～备，～乐部
矩	kui215	矩：规～，～形
句	køy43	句：～号
區	kʰøy55	区：地～，～别
驅	kʰøy55	驱：先～，～动
具	køy31	具：～体
懼	køy31	惧：恐～
愚	ȵy31	愚：～蠢，～公移山
虞	ȵy31	虞：姓，～姬
娛	ȵy31	娱：～乐
遇	ȵy31	遇：遭～，相～，～到
寓	y31	寓：～言；公～
迂	y31	迂：～回，～腐
于	y55	于：姓；等～
吁	hy31	吁：气喘～～，长～短叹
雨	y215	雨：落～，谷～，～水
宇	y215	宇：～宙
禹	y215	禹：大～治水
羽	y215	羽：～毛球
芋	y31	芋：芋头
逾	y31	逾：超过，～期
愉	y31	愉：～快
愈	y31	愈：病～
喩	y31	喻：比～
裕	y31	裕：富～
獃	tai55	呆：书～子，发～[文]
獃	tai55	呆：发～[白]
戴	tai43	戴：姓；～帽
胎	tʰɔi55	胎：双胞～，～盘
台	tʰɔi31	台：天台
態	tʰai43	态：～度，心～
貸	tʰai43	贷：～款
臺	tʰøy31	台：～湾
苔	tʰɔi31	苔：青～，舌～
抬	tʰɔi31	抬：两个人抬
