#漢字	音標	解釋
膝	tsʰit044	膝：～头（膝盖）
珍	tʃin52	珍：～珠
鎭	tien31	镇：～长，～压
陳	tʃʰin55	陈：姓；～列，～皮
陣	tʃʰin22	阵：～雨
姪	tʃʰit031	侄：～子
蝨	set044	虱：虱子，～嫲
眞	tʃin52	真：认～，～假
振	tʃin24	振：～动
質	tʃit044	质：～量，品～
神	ʃin55	神：～仙，精～
實	ʃit031	实：老～，～在
身	ʃin52	身：～体，上～
失	ʃit044	失：～去，丧～
晨	ʃin55	晨：朝～
腎	ʃin24	肾：～病
人	ȵin55	人：老～，～民
仁	ʒin55	仁：～义
忍	ȵiun52	忍：～耐，～受
認	ȵin22	认：承～，～真
靭	ȵiun22	韧：不易断，坚～[文]
日	ȵit044	日：十～，～期
緊	kin24	紧：～张
吉	kit044	吉：～利
銀	ȵiun55	银：金～，～行
因	ʒin52	因：原～
印	ʒin31	印：手～
乙	ʒat044	乙：天干，甲乙丙丁
一	ʒit044	一：数字
引	ʒin24	引：吸～
斤	kin52	斤：～两
謹	kiun24	谨：～慎，严～
勤	kʰiun55	勤：～劳
近	kʰiun22	近：最～，～来[文]
近	kʰiun52	近：远近[白]
欣	hiun52	欣：～赏
隱	vun24	隐：～形，～身
本	pun24	本：～来，书～
不	put044	不：～过
盆	pʰun55	盆：面～（脸盆），～地
笨	pun31	笨：～蛋[文]
門	mun55	门：关～
墩	tun52	墩：桥～
頓	tun24	顿：停～，～脚
盾	tun24	盾：矛～
突	tʰut031	突：～然
嫩	nun22	嫩：不老
論	lun22	论：议～，～文
尊	tsun52	尊：～重
村	tsʰun52	村：～长
寸	tsʰun31	寸：尺～
存	tsʰun55	存：～在，～折，储～
孫	sun52	孙：姓；子～
損	sun24	损：～坏
滾	kun24	滚：～动；水开
棍	kun31	棍：长～
骨	kut044	骨：～头
坤	kʰun52	坤：乾～
困	kʰun31	困：～难
婚	fun52	婚：结～
忽	fut031	忽：～然
溫	vun52	温：～度，～和
穩	vun24	稳：～定，求～
輪	lun55	轮：车～，～流
律	lut031	律：法～，～师
俊	tsun31	俊：英～
迅	sin31	迅：～速
循	sun55	循：遵～，～环
準	tʃun24	准：瞄～，～则
春	tʃʰun52	春：立～
蠢	tʃʰun24	蠢：～才
出	tʃʰut044	出：～入，～发
術	sut044	术：技～
純	ʃun55	纯：单～，～粹
潤	ʒun22	润：利～，～色
均	kiun52	均：平～，～匀
菌	kʰun24	菌：细～
允	ʒun22	允：～许
分	fun52	分：～数，区～[文]
分	pun52	分：给[白]
粉	fun24	粉：～笔，面～[文]
糞	pun52	粪：粪便
墳	pʰun55	坟：～墓，上～
份	fun22	份：～量
佛	fut031	佛：拜～
文	vun55	文：～章，论～
蚊	mun52	蚊：～香
問	mun31	问：～题
物	vut031	物：～理[文]
軍	kiun52	军：～队，参～
屈	kʰiut044	屈：委～，～服[文]
屈	kʰut044	屈：委屈，～气[白]
裙	kʰiun55	裙：裙子
熏	hiun52	熏：～陶，烟～人[文]
訓	hiun31	训：教～，～人
雲	ʒun55	云：乌～
運	ʒun22	运：～气，好～
幫	pɔŋ52	帮：～忙
博	pɔk044	博：～士，广～
旁	pʰɔŋ55	旁：～边
薄	pʰɔk031	薄：不厚，～弱
忙	mɔŋ55	忙：农～，～碌
莫	mɔk031	莫：不要，～非
膜	mɔk031	膜：薄～
摸	miɔŋ31	摸：偷偷～～[文]
摸	miɔ52	摸：～来～去[白]
當	tɔŋ52	当：～时，应～，～官
擋	tɔŋ31	挡：阻～，～风
當	tɔŋ31	当：～铺，恰～；唔～（不如）
湯	tʰɔŋ31	汤：煮～；姓
托	tʰɔk044	托：手承物，～盘
塘	tʰɔŋ55	塘：鱼～
諾	nɔk044	诺：承～，～言
郞	lɔŋ55	郎：新～；姓，～平
浪	lɔŋ22	浪：风～，～费
落	lɔk031	落：下落
葬	tsɔŋ31	葬：埋～，落～
作	tsɔk044	作：工～，种～
倉	tsʰɔŋ31	仓：～库
鑿	tsʰɔk031	凿：用凿子凿
桑	sɔŋ52	桑：～叶
索	sɔk044	索：绳子，线～
鋼	kɔŋ31	钢：炼～，～笔
缸	kɔŋ52	缸：水～
各	kɔk044	各：～人
康	kʰɔŋ52	康：健～
糠	hɔŋ55	糠：谷～
抗	kʰɔŋ31	抗：反～，～战
昂	ŋɔŋ52	昂：～首挺胸，气～～
行	hɔŋ55	行：银～
惡	ɔk044	恶：善～，～霸
娘	ȵiɔŋ55	娘：姑～
凉	liɔŋ55	凉：天～
兩	liɔŋ24	两：～个
兩	liɔŋ52	两：半斤八～
量	liɔŋ22	量：数～
略	liɔk031	略：省～
漿	tsiɔŋ31	浆：豆～，～糊
獎	tsiɔŋ24	奖：～金，得～
醬	tsiɔŋ52	酱：沙茶～，辣椒～
雀	tsiɔk044	雀：麻～，～斑
槍	tsʰiɔŋ52	枪：手～
搶	tsʰiɔŋ24	抢：～劫
牆	tsʰiɔŋ55	墙：～壁
箱	siɔŋ52	箱：皮～
想	siɔŋ22	想：～法，思～
削	siɔk044	削：～皮，剥～
詳	siɔŋ55	详：～细
象	siɔŋ22	象：气～
象	siɔŋ22	象：大～
像	siɔŋ31	像：好～，相～
張	tʃɔŋ52	张：紧～；姓；装东西
長	tʃɔŋ24	长：生～，省～
脹	tʃɔŋ31	胀：～肚，膨～
着	tʃɔk044	着：～衫（穿衣服）
長	tʃʰɔŋ55	长：～期，～短
丈	tʃʰɔŋ22	丈：三丈
着	tʃʰɔk031	着：～火
裝	tsɔŋ52	装：假～
壯	tsɔŋ31	壮：强～
牀	tsʰɔŋ55	床：眠～
狀	tsʰɔŋ22	状：告～，～元，～态
霜	sɔŋ52	霜：落～，～降
爽	sɔŋ24	爽：～快，直～
章	tʃɔŋ22	章：姓；文～
掌	tʃɔŋ24	掌：巴～，～握
廠	tʃʰɔŋ24	厂：～长
唱	tʃʰɔŋ31	唱：～歌
傷	ʃɔŋ52	伤：受～
賞	ʃɔŋ24	赏：欣～，～金
常	ʃɔŋ55	常：经～，～识；姓
上	ʃɔŋ52	上：～山[动]
上	ʃɔŋ22	上：～背[方位]；～海（地名）
勺	ʃɔk031	勺：饭～
瓤	ʒɔŋ24	瓤：瓜～
讓	ʒɔŋ31	让：～位
弱	ȵiɔk031	弱：～点
薑	kiɔŋ52	姜：～糖
腳	kiɔk044	脚：赤～
強	kʰiɔŋ55	强：～大，坚～
卻	kʰiɔk044	却：退～，～步
仰	ŋɔŋ52	仰：～视
香	hiɔŋ52	香：～味，烧～；～港（地名）
響	hiɔŋ24	响：音～
向	hiɔŋ31	向：～东
秧	ʒɔŋ52	秧：插～，～苗
約	ʒɔk044	约：大～，～会
羊	ʒɔŋ55	羊
養	ʒɔŋ52	养：培～，～猪
樣	ʒɔŋ22	样：一～
藥	ʒɔk031	药：中～，～片
躍	ʒɔk044	跃：跳～，大～进
光	kɔŋ52	光：阳～，～明
廣	kɔŋ24	广：推～；～东（地名）
郭	kɔk044	郭：姓，～靖
擴	kʰɔk044	扩：～充，～大
荒	fɔŋ52	荒：开～，～唐
霍	kʰɔk044	霍：姓；～乱
黃	vɔŋ55	黄：姓；～色
方	fɔŋ52	方：地～，大～
放	fɔŋ31	放：解～，～心[文]
紡	fɔŋ24	纺：～织
房	fɔŋ55	房：～间
防	fɔŋ55	防：～止，国～
亡	mɔŋ55	亡：死～
網	miɔŋ24	网：鱼～，～络
望	mɔŋ22	望：失～
狂	kʰɔŋ55	狂：发～
枉	vɔŋ24	枉：冤～
王	vɔŋ55	王：姓；大～
往	vɔŋ52	往：来～，～日
旺	vɔŋ22	旺：兴～
綁	pɔŋ24	绑：捆～
剝	pɔk044	剥：～削，～皮
桌	tsɔk044	桌：书～
琢	tuk044	琢：～磨，雕～
啄	tuk044	啄：～木鸟，鸡～米
濁	tʃʰuk044	浊：浑～
窗	tsʰuŋ52	窗：门～，～帘
雙	suŋ52	双：一～鞋
江	kɔŋ52	江：长～，～湖
講	kɔŋ24	讲：～话
港	kɔŋ24	港：～口；香～（地名）
降	kɔŋ31	降：下～，～低
角	kɔk044	角：牛～，～色
餃	kiau24	饺：饺子，水～
腔	kʰiɔŋ52	腔：口～
確	kʰɔk044	确：～定，的～
殼	kʰɔk044	壳：贝～
樂	lɔk031	乐：音～
巷	hɔŋ22	巷：巷子，两条～
學	hɔk031	学：数～，～习
握	vɔk044	握：～手，把～
北	pet044	北：东南西北
朋	pʰen55	朋：～友
墨	met031	墨：～水
燈	ten52	灯：～光
等	ten24	等：～人，高～
凳	ten31	凳：凳子
得	tet044	得：获～，～意
藤	tʰen55	藤：～椅
鄧	tʰen24	邓：姓，～小平
特	tʰit031	特：～别
能	nen55	能：才～，～够
曾	tsʰen52	曾：姓
則	tset044	则：否～，规～
層	tsʰen55	层：～次
贈	tsen24	赠：～送
塞	set044	塞：堵～，～车
肯	kʰen24	肯：～定，中～[文]
肯	hen24	肯：愿意，～去[白]
克	kʰiet044	克：～服，攻～
黑	het044	黑：～白
冰	pen52	冰：结～，～箱
力	lit031	力：大～，～量
息	sit044	息：休～[文]
直	tʃʰit031	直：～接
色	set044	色：颜～，～彩
蒸	tʃin52	蒸：清～，～发
證	tʃin31	证：～明
織	tʃit044	织：纺～，～布
秤	tʃʰin31	秤：用以称物，～砣
食	ʃit031	食：粮～；吃
升	ʃin52	升：～级
勝	ʃin31	胜：～利，战～
識	ʃit044	识：相～，～字
極	kʰit031	极：南～
興	hin52	兴：～旺；绍～（地名）
興	hin31	兴：高～，～趣[文]
興	hin24	兴：高兴[白]
蠅	ʃun55	蝇：乌～（苍蝇）
翼	ʒit031	翼：鸡～，机～
國	kuet044	国：～家，中～
弘	fen55	弘：～扬
或	fet031	或：～者
百	pak044	百：～姓
拍	pʰɔk044	拍：～片，～球
彭	pʰaŋ55	彭：姓，～德怀
白	pʰak031	白：～色
猛	maŋ52	猛：～烈，凶～
打	ta24	打：～针
冷	laŋ31	冷：～热，～清
撐	tsʰaŋ31	撑：支～，～开
擇	tsʰet031	择：选～[文]
擇	tʰɔk031	择：～菜[白]
生	sen52	生：学～，～活[文]
生	saŋ52	生：与“死”相对[白]
更	ken24	更：～加
坑	haŋ52	坑：水～，～沟
客	kʰak044	客：请～
硬	ŋaŋ22	硬：软～
額	ȵiak044	额：名～
嚇	hak044	吓：～一跳
行	tʃʰaŋ55	行：～为；行走
棚	pʰaŋ55	棚：楼～，瓜～
麥	mak031	麦：小～，～芽糖
摘	tsak044	摘：～菜
爭	tsen52	争：～取，斗～[文]
爭	tsaŋ52	争：相～，～唔多（差不多）[白]
責	tsit044	责：～任，负～
冊	tsʰak044	册：两～，～封
耕	kaŋ52	耕：～田
耿	kuen24	耿：忠心～～；姓，～精忠
革	kek044	革：～命，改～
隔	kak044	隔：～壁
幸	hen31	幸：荣～，～福
扼	ak044	扼：～杀，～制
兵	pin52	兵：当～
丙	piaŋ24	丙：天干，甲乙丙丁
柄	piaŋ31	柄：刀～，把～
平	pʰin55	平：和～，～时[文]
平	pʰiaŋ55	平：～头，～地[白]
病	pʰiaŋ24	病：～人
命	min22	命：～令[文]
命	miaŋ22	命：～运，算～[白]
驚	kiaŋ52	惊：害怕；～蛰
景	kin24	景：～色，风～
敬	kin31	敬：尊～，～酒
鏡	kiaŋ31	镜：镜子
慶	kʰin31	庆：～祝
屐	kʰiak031	屐：木～
迎	ȵiaŋ55	迎：～接，欢～
逆	ȵiak031	逆：～风
英	ʒin52	英：～雄；～国（国名）
影	ʒaŋ24	影：电～
名	miaŋ55	名：姓～
領	liaŋ31	领：～导，衫～（衣领）
令	lin22	令：命～，口～
精	tsin52	精：～神
井	tsiaŋ24	井：～水，～～有条
跡	tsiak044	迹：～象，痕～[文]
跡	tsiak044	迹：脚～，油～[白]
晴	tsʰiaŋ55	晴：天～
淨	tsʰiaŋ24	净：干～
姓	siaŋ31	姓：～名
惜	siak044	惜：疼爱[白]
席	sit044	席：酒～，主～
蓆	tsʰiak031	席：草～
鄭	tʃʰaŋ22	郑：～重；姓
正	tʃaŋ52	正：～月
正	tʃin31	正：立～，～直[文]
正	tʃaŋ31	正：～好，～来[白]
隻	tʃak044	只：两～
赤	tʃʰak044	赤：～色，～脚
聲	ʃaŋ52	声：～音，笑～
城	ʃaŋ55	城：～市，县～
石	ʃak031	石：～头，～榴
頸	kiaŋ24	颈：脖子
贏	ʒaŋ55	赢：～输
易	ʒi22	易：交～，贸～
壁	piak044	壁：墙～
劈	pʰiak031	劈：～开，用刀～，雷～
釘	ten52	钉：铁～[名]
頂	taŋ24	顶：山～[白]
頂	tin24	顶：～唔得（顶不住）[文]
滴	tit044	滴：～水，两～
聽	tʰaŋ52	听：～话
踢	tʰet044	踢：～球
停	tʰin55	停：～止
定	tʰin24	定：稳～；永～（地名）
笛	tʰak031	笛：笛子
敵	tʰit031	敌：～人
靈	lin55	灵：～活
另	len22	另：～外
曆	lak031	历：日～，～书
靑	tsʰiaŋ52	青：～色，～年
醒	siaŋ24	醒：清～，～过来
激	kit044	激：～动
形	hin55	形：～状，地～
礦	kʰuaŋ31	矿：煤～，～工
橫	vaŋ55	横：～直
兄	hiuŋ52	兄：～弟
榮	ʒin55	荣：光～，～誉
永	ʒun22	永：～远
傾	kʰuen52	倾：～向，左～
卜	pʰet044	卜：萝～
篷	pʰuŋ55	篷：帐～
蒙	muŋ55	蒙：～蔽，天～～，～古（地名）
木	muk044	木：～工
東	tuŋ52	东：东南西北
凍	tuŋ31	冻：冰～，～伤
通	tʰuŋ52	通：～过，～风，打～
桶	tʰuŋ24	桶：水～
痛	tʰuŋ31	痛：～苦
同	tʰuŋ55	同：相～，～学
洞	tʰuŋ22	洞：山～，～察
讀	tʰuk031	读：～书，阅～
聾	luŋ52	聋：耳～
鹿	luk031	鹿：～角，梅花～
總	tsuŋ24	总：～共，汇～
糉	tsuŋ31	粽：粽子
蔥	tsʰuŋ52	葱
族	tsʰuk031	族：～长，民～
送	suŋ31	送：～人
速	suk044	速：～度
公	kuŋ52	公：～安，办～
貢	kuŋ31	贡：～献
穀	kuk044	谷：五～
空	kʰuŋ52	空：～虚，天～
控	kʰiɔŋ52	控：～制
紅	fuŋ55	红：～色
翁	vuŋ52	翁：白头～；姓
屋	vuk044	屋：老～
農	nuŋ55	农：～村
宗	tsuŋ52	宗：祖～，～教
鬆	suŋ52	松：轻～，放～
風	fuŋ52	风：大～，～气
福	fuk044	福：～气，享～
鳳	fuŋ22	凤：～凰
服	fuk031	服：～务
夢	muŋ22	梦：发～
六	liuk044	六：数字
宿	siuk044	宿：～舍，住～
竹	tʃuk044	竹：～叶
蟲	tʃʰuŋ55	虫：害～
軸	tʃʰuk044	轴：压～，～承
縮	suk044	缩：压～，～小
終	tʃuŋ52	终：～于，始～
祝	tʃuk044	祝：～贺，庆～
充	tʃʰuŋ52	充：～分，冒～
叔	ʃuk044	叔：二～，～～
熟	ʃuk031	熟：煮～，～悉
肉	ȵiuk044	肉：猪～
弓	kiuŋ52	弓：～箭
菊	kʰiuk044	菊：～花
窮	kʰiuŋ55	穷：～人，无～
蓄	hiuk044	蓄：储～，～水
熊	ʒuŋ55	熊：～猫
雄	hiuŋ55	雄：英～
育	ʒuk044	育：教～
濃	ȵiuŋ55	浓：～淡；稠密[白]
龍	liuŋ55	龙：～头
綠	liuk031	绿：～色
蹤	tsuŋ52	踪：失～，～影
足	tsiuk044	足：～球，满～
從	tsʰiuŋ55	从：跟～，～来
粟	siu55	粟：包～，～米，～子粄
松	tsʰiuŋ55	松：～树
頌	siuŋ24	颂：歌～
俗	siuk031	俗：风～
鐘	tʃuŋ52	钟：两点～，闹～
種	tʃuŋ31	种：～类，树～[名，量]
種	tʃuŋ31	种：～田[动]
觸	tʃʰuk044	触：接～，～犯
束	suk044	束：结～
屬	ʃuk031	属：～于，家～
鞏	kiuŋ24	巩：～固
共	kʰiuŋ22	共：一～，～同
局	kʰiuk031	局：～部，公安～
玉	ȵiuk031	玉：白～
容	ʒuŋ55	容：～易，宽～
勇	ʒuŋ24	勇：～敢
用	ʒuŋ22	用：～处
慾	ʒuk031	欲：～望，贪～
健	kʰien22	健：～康
