#漢字	音標	解釋
籬	lei31	篱：～笆
璃	lei31	璃：玻～
荔	lɐi31	荔：～枝
紫	tsi214	紫：～色
雌	tsʰi55	雌：～雄
此	tsʰi214	此：到～为止
刺	tsʰi51	刺：～激，穿～
疵	tsʰi55	疵：瑕～，吹毛求～
斯	si55	斯：～大林
撕	si55	撕：～烂
璽	sai214	玺：玉～
賜	tsʰi51	赐：赏～
知	tsi55	知：通～，～道，无～[文]
知	tsi55	知：～识[文]
知	tsi55	知：知道，唔～[白]
蜘	tsi55	蜘：～蛛
智	tsi51	智：～慧
池	tsʰi31	池：水～
馳	tsʰi31	驰：奔～
差	tsʰa55	差：参～不齐
篩	sɐi55	筛：谷～，米～
支	tsi55	支：两～笔[白，量]
支	tsi55	支：～持，天干地～[文]
枝	tsi55	枝：树～
肢	tsi55	肢：四～，～体
紙	tsi214	纸：白～
只	tsi214	只：～有
侈	tsʰi214	侈：奢～
舐	lɛm214	舐：舔
施	si55	施：措～；姓
翅	tsʰi51	翅：鱼～
匙	si31	匙：锁～，汤～
是	si31	是：～否，～非
氏	si31	氏：姓～
豉	si31	豉：豆～
兒	ji31	儿：～童
爾	ji31	尔：～虞我诈；保～（人名）
寄	kei51	寄：～信，～托
羈	ki55	羁：～押，放荡不～
企	kʰei214	企：～业，～鹅
奇	kʰei31	奇：～怪
騎	kʰɛ31	骑：～马
騎	kʰɛ31	骑：～楼
岐	kʰei31	岐：～山
徛	kʰei214	徛：站立；（山）斜度高
技	kei31	技：～术[文]
技	kei31	技：杂～[白]
妓	kei31	妓：～女
宜	ji31	宜：适～，～昌
儀	ji31	仪：礼～，～式
蟻	ŋɐi214	蚁：蚂蚁，白～
誼	ji31	谊：友～
義	ji31	义：情～，～气
議	ji31	议：～论，会～
犧	hei55	牺：～牲
戲	hei51	戏：做～
倚	ji214	倚：～靠，～老卖老
椅	ei214	椅：椅子，藤～
移	ji31	移：～动
易	ji31	易：容～
悲	pei55	悲：～伤
鄙	pʰei214	鄙：卑～，～视[文]
鄙	pʰei214	鄙：差劲[白]
比	pei214	比：～较，对～
祕	pei51	秘：～书，～密
泌	pei51	泌：分～；滤出汤汁
庇	pei51	庇：包～，～护
痹	pei51	痹：麻～
丕	pʰei55	丕：人名用字，曹～
屁	pʰei51	屁：放～
琵	pʰei31	琵：～琶
枇	pʰei31	枇：～杷
備	pei31	备：准～，～用
鼻	pei31	鼻：鼻子；鼻涕
篦	pei55	篦：篦子（很密的梳子）
眉	mei31	眉：眉毛，画～
楣	mei31	楣：门～
黴	mo55	霉：发～，倒～
美	mei214	美：～丽，～化
媚	mei31	媚：～眼，妩～；人名用字
寐	mei31	寐：梦～以求，假～
地	tei31	地：土～
尼	nei31	尼：～姑
膩	lei31	腻：油～，细～
梨	lei31	梨
履	ləʏ214	履：～行，～历
利	lei31	利：～润，有～
痢	lei31	痢：～疾
痢	lei31	痢：癞～（头屑）
資	tsi55	资：～本
姿	tsi55	姿：～势
咨	tsi55	咨：～询
姊	tsei214	姊：～妹
次	tsʰi51	次：名～，～品
瓷	tsʰi31	瓷：～砖，陶～
餈	tsei214	糍：糍粑，糯米～
自	tsi31	自：～私
私	si55	私：自～
死	sei214	死：～人
四	sei51	四：数字
肆	tsʰi51	肆：放～
致	tsi51	致：导～
遲	tsi214	迟：～到，推～
稚	tsi31	稚：幼～
師	si55	师：老～，～父
獅	si55	狮：狮子
脂	tsi55	脂：～肪，胭～
旨	tsi214	旨：圣～
指	tsi214	指：手～，～甲
至	tsi51	至：～少
示	si51	示：表～
屍	si55	尸：～体，死～
矢	tsʰi214	矢：有的放～
屎	si214	屎：狗～
視	si31	视：近～
嗜	si51	嗜：～好
二	ji31	二：数字
貳	ji31	贰：～心
飢	kei55	饥：～饿
肌	kei55	肌：～肉
几	kei55	几：茶～
冀	kʰei51	冀：河北简称，晋察～
器	hei51	器：武～，机～，～重
棄	hei51	弃：放～，抛～
懿	ei51	懿：人名用字，司马～
夷	ji31	夷：化险为～，蛮～
姨	ji55	姨：大～，～丈
你	nei214	你：～们，第二人称[文]
你	nei214	你：第二人称[白]
釐	lei31	厘：～米
狸	lei31	狸：狐～
李	lei214	李：姓；水果
里	lei214	里：公～
裏	ləʏ214	里：～外，～背（里面）
理	lei214	理：道～，～由
鯉	lei214	鲤：～鱼
吏	lei31	吏：官～
滋	tsi55	滋：～味
子	tsai214	子：～孙；孔～
梓	tsi214	梓：桑～；曾宪～
慈	tsʰi31	慈：～悲，～禧太后
磁	tsʰi31	磁：～铁，～场
字	tsi31	字：～典，文～
司	si55	司：公～，～令
絲	si55	丝：～绸
思	si55	思：～想
伺	tsi31	伺：～候，～机而动
思	si55	思：意～
辭	tsʰi31	辞：～职，告～
詞	tsʰi31	词：歌～
祠	tsʰi31	祠：～堂
似	tsʰi214	似：相～，～乎[文]
似	tsʰei214	似：好～（好像）[白]
巳	tsei31	巳：地支，～时
寺	tsʰi31	寺：～庙，灵光～
嗣	tsʰi31	嗣：后～；谭～同
飼	tsi31	饲：～料，～养[文]
置	tsi51	置：布～
癡	tsʰi55	痴：白～，～呆
恥	tsʰi214	耻：～辱
持	tsʰi31	持：支～
痔	tsi31	痔：～疮
治	tsi31	治：～安，统～[文]
治	tsi31	治：～鸡，～猪[白]
廁	tsʰi51	厕：～所，公～
士	si31	士：～兵
仕	si31	仕：～途
柿	si214	柿：柿子，～饼
事	si31	事：～实，～情[文]
事	si31	事：做～[白]
使	si214	使：～用，假～，大～馆
史	si214	史：历～
駛	sai214	驶：驾～
之	tsi55	之：～前
芝	tsi55	芝：灵～，～麻
止	tsi214	止：停～，～血
趾	tsi214	趾：脚～
址	tsi214	址：地～
志	tsi51	志：～气，～愿
誌	tsi51	志：县～，标～
痣	tsi51	痣：乌～
齒	tsʰi214	齿：牙～
詩	si55	诗：～人
始	tsʰi214	始：开～，～终
試	si51	试：考～[文]
試	si51	试：试试[白]
時	si31	时：～间，当～
巿	si214	巿：～场，城～
恃	tsʰi31	恃：～才傲物，有～无恐
侍	si51	侍：服～，～卫
而	ji31	而：～且，反～
耳	ji214	耳：耳朵，中～炎
基	kei55	基：～本，地～
箕	ki55	箕：畚～
己	kei214	己：自～
紀	kei214	纪：～律
記	kei51	记：笔～，～号
欺	hei55	欺：～负
起	hei214	起
杞	kei214	杞：枸～
其	kʰei31	其：～他，～实
棋	kʰei31	棋：围～，捉～（下棋）
期	kʰei31	期：日～
旗	kʰei31	旗：红～
忌	kei31	忌：禁～，～讳，～日[文]
忌	kei31	忌：做～（做法事）[白]
疑	ji31	疑：怀～
擬	ji31	拟：模～，～人
嬉	hei55	嬉：玩，～戏
煕	hei55	熙：康～
喜	hei214	喜：～欢
嘻	hei55	嘻：～皮笑脸
醫	ei55	医：～生
意	ei51	意：～思
怡	ji31	怡：心旷神～；人名用字
已	ji214	已：～经
以	ji214	以：可～，～为
異	ji31	异：～同
幾	kei55	几：～乎
機	kei55	机：～会，飞～
譏	kei55	讥：～笑
饑	kei55	饥：～荒
幾	kei214	几：～只
幾	kei214	几：～何
旣	kei51	既：～然
豈	hei214	岂：～有此理
氣	hei51	气：～人，空～
汽	hei51	汽：～水，～车
祈	kʰei31	祈：～祷
毅	ŋɐi31	毅：～力
希	hei55	希：～望
稀	hei55	稀：～少
衣	ji55	衣：外～；花生皮
依	ji55	依：～靠
累	loi31	累：积～
累	loi31	累：连～
嘴	tsəʏ214	嘴：嘴巴[文]
嘴	tsəʏ214	嘴：嘴巴[白，训]
髓	səʏ214	髓：骨～
隨	tsʰoi31	随：～时，～便
吹	tsʰy55	吹：～牛皮，～喇叭
炊	tsʰoi55	炊：野～
垂	soi31	垂：下～，～头丧气
睡	soi31	睡：睡觉
瑞	soi31	瑞：～金；董存～
蕊	joi31	蕊：花～
規	kʰuɐi55	规：～定，圆～
詭	kuɐi214	诡：～计多端
虧	kʰuɐi55	亏：食～（吃亏）
窺	kʰuɐi55	窥：偷～
跪	kuɐi31	跪：下～
危	ŋɐi31	危：～险，安～
僞	ŋɐi31	伪：虚～
毀	ɐi214	毁：～灭
萎	ɐi214	萎：枯～
委	ɐi214	委：～托，常～
爲	ɐi31	为：作～，行～，～人
爲	ɐi31	为：～什么
壘	ləʏ214	垒：堡～，～球
類	loi31	类：分～
淚	loi31	泪：眼～
醉	tsəʏ51	醉：～酒
翠	tsʰoi51	翠：翡～
悴	səʏ214	悴：憔～
雖	səʏ55	虽：～然
粹	səʏ214	粹：纯～
遂	səʏ31	遂：杀人未～
隧	səʏ31	隧：～道
穗	səʏ31	穗：谷～
追	tsoi55	追：～求[文]
追	tsoi55	追：追赶，赶走[白]
槌	tsʰoi31	槌：木～[名]；[动]
錘	tsʰy214	锤：铁～[名]；[动]
墜	tsəʏ31	坠：下～，玉～[文]
墜	tsəʏ31	坠：目～～[白]
衰	səʏ55	衰：～弱，～老[文]
衰	soi55	衰：运气不好[白]
摔	sɐt055	摔：～跤
帥	soi51	帅：元～
錐	tsəʏ55	锥：圆～
水	sy214	水：～果，～平
誰	soi31	谁：疑问代词
龜	kuɐi55	龟：乌～
軌	kuɐi214	轨：铁～
癸	kuɐi51	癸：天干
愧	kʰuɐi51	愧：惭～
季	kuɐi51	季：四～，～节
逵	kʰuɐi31	逵：人名用字，李～
葵	kʰuɐi31	葵：向日～，～花籽
櫃	kuɐi31	柜：～台
位	ɐi31	位：座～，～置
維	ɐi31	维：～生素，～持，纤～
惟	ɐi31	惟：～一
遺	ɐi31	遗：～失，～憾
唯	ɐi31	唯：～物主义
非	fei55	非：是～，～常
飛	fei55	飞：～机；人名，张～[文]
飛	fei55	飞：飞行[白]
匪	fei214	匪：土～
痱	pui31	痱：痱子，热～
妃	fei55	妃：贵～
費	fei51	费：～用，浪～
肥	fei31	肥：化～，～肉
翡	fei214	翡：～翠
微	mei31	微：稍～
尾	mei214	尾：尾巴
未	mei31	未：～来；地支
味	mei31	味：～道，～精
歸	kuɐi55	归：回～，～类
鬼	kuɐi214	鬼：鬼神
貴	kuɐi51	贵：～重
魏	ŋɐi31	魏：～国；姓
揮	fei55	挥：指～
輝	fei55	辉：光～，～煌
徽	fei55	徽：国～，～章
諱	ɐi214	讳：忌～
威	ɐi55	威：～风，～胁
畏	ɐi51	畏：不喜欢；怕，～热
慰	ɐi51	慰：安～，～问
違	ɐi31	违：～反
圍	ɐi31	围：包～，～墙
偉	ɐi214	伟：～大
葦	ɐi214	苇：芦～
緯	ɐi214	纬：经～
胃	ɐi31	胃：肠～
謂	ɐi31	谓：称～，所～
彙	ui31	汇：词～
保	pou214	保：～护
堡	pou214	堡：碉～
寶	pou214	宝：～贝
報	pou51	报：～告，日～
袍	pʰou31	袍：长～，袄～
抱	pʰou214	抱：拥抱
暴	pou31	暴：～雨，残～
毛	mou31	毛：～病，鸡～
冒	mou31	冒：～充，感～
帽	mo31	帽：草～
刀	to55	刀：菜～
叨	tɐu55	叨：唠～
禱	tʰou214	祷：祈～，～告
島	tɐu214	岛：海南～
倒	to214	倒：颠～
到	to51	到：～站
倒	to214	倒：～水，～退
滔	tʰou55	滔：～～不绝，波浪～天
討	tʰou214	讨：～老婆，～厌
套	tʰɐu51	套：配～，～房
桃	tʰou31	桃：杨～，～花
逃	tʰou31	逃：～走
淘	tʰou31	淘：～米，～沙
陶	tʰou31	陶：～瓷；姓
萄	tʰou31	萄：葡～
濤	tʰou31	涛：波～
道	to31	道：～理
稻	tou31	稻：水～
盜	tou31	盗：强～，～窃
導	tou31	导：领～，～师
腦	nɐu214	脑：猪～，～屎（脑子）
惱	nɐu214	恼：烦～[文]
惱	nɐu214	恼：讨厌，不喜欢[白]
勞	lɐu31	劳：～动
撈	lau55	捞：打～局[文]
撈	lau55	捞：～起来[白]
牢	lɐu31	牢：～房，坐～
嘮	lo55	唠：～叨
老	lou214	老：～爷，～实
澇	lɐu31	涝：洪～，旱～
遭	tsou55	遭：～遇，～殃
糟	tsou	糟：酒～，～糕
早	tso214	早：还～
棗	tsou214	枣：红～
蚤	sɐt055	蚤：跳～
躁	tsʰɐu51	躁：烦～，暴～
竈	tsou51	灶：～头，～神
操	tsʰɐu55	操：做～，～作
草	tsʰo214	草：青～，～稿
糙	tsʰou51	糙：～米，粗～
曹	tsʰou31	曹：姓
槽	tsʰou31	槽：猪～，水～
皂	tsɐu31	皂：肥～
造	tsou31	造：创～
騷	sou55	骚：风～，离～
臊	sou55	臊：臭～
掃	so51	扫：～地[动]
嫂	so214	嫂：大～
掃	so51	扫：～把[名]
髙	ku55	高：姓；～低
膏	ku55	膏：牙～；狗皮～药
篙	ku55	篙：竹～
羔	ku55	羔：羊～
糕	kou55	糕：蛋～，糟～
稿	kou214	稿：草～，～纸
吿	kou51	告：报～，～状
考	hau214	考：～试，大～
烤	hau55	烤：烧～
靠	kʰau51	靠：依～，可～
熬	ŋɐu31	熬：～汤，～夜
傲	ŋɐu31	傲：骄～
蒿	hou55	蒿：蓬～，青～，茼～
好	ho214	好：～人
好	hɐu51	好：爱～
耗	ho51	耗：消～
豪	hou31	豪：～华，～猪
壕	hou31	壕：战～
毫	hou31	毫：～米
號	ho31	号：～叫，呼～[动]
浩	ho31	浩：～～荡荡；人名用字
號	ho31	号：～码，口～[名]
襖	nap022	袄：棉～，～袍
懊	ou51	懊：～恼
奧	ou51	奥：～妙，～运会
懊	ou51	懊：～悔
澳	ou51	澳：～门
包	pau55	包：钱～，～围
胞	pau55	胞：同～
飽	pɛu214	饱：食～（吃饱）
豹	pau51	豹：动物，～虎
爆	pau51	爆：～炸
泡	pʰau55	泡：灯～；泡沫（多～）
泡	pʰau55	泡：起～[训，瘭]
拋	pʰau55	抛：～弃
炮	pʰau51	炮：枪～
泡	pʰau51	泡：～茶
跑	pʰau214	跑：～步
刨	pɛu214	刨：～地，～花板
鮑	pau55	鲍：姓；～鱼
茅	mau31	茅：～庐
貓	mau55	猫：大～
錨	miu214	锚：抛～
卯	mau214	卯：地支，子丑寅卯
貌	mau31	貌：礼～
鬧	nau31	闹：～热，～事
罩	tsau51	罩：灯～，床～
抓	tsa55	抓：～紧
爪	jau214	爪：鸡～
找	tsau214	找：～钱，查～
笊	lɛu55	笊：～捞（笊篱）
抄	tsʰɛu55	抄：～书
鈔	tsʰau55	钞：～票
炒	tsʰɛu214	炒：～股，～菜
吵	tsʰɛu51	吵：～人，争～
巢	tsʰau31	巢：雀～
梢	siu55	梢：树～
捎	sau214	捎：～带，～口信
稍	sau214	稍：～等；～息
哨	sau51	哨：口～
交	kɛu55	交：～通，～钱[文]
交	kɛu55	交：交叉，～脚（翘二郎腿）[白]
郊	kau55	郊：～区
膠	kɛu55	胶：～水，橡～
敎	kɛu51	教：～书
絞	kɛu214	绞：～刑，～肉机
狡	kɛu214	狡：～猾
鉸	kɛu51	铰：～剪
攪	kɛu214	搅：搅拌
搞	kau214	搞：～活动
敎	kɛu51	教：～育，～师
校	kau51	校：～对
校	kɛu51	校：调校
較	kɛu51	较：比～[文]
較	kɛu51	较：交换[白]
酵	hau55	酵：发～，～母片
窖	kɛu51	窖：地～，番薯～
覺	kɛu51	觉：睡～
敲	hɛu55	敲：～锣打鼓
巧	hau214	巧：～合
咬	ŋɛu214	咬：～人
孝	hau51	孝：～顺
哮	hau55	哮：～喘
肴	ŋau31	肴：美味佳～
淆	ŋau31	淆：混～
效	hau31	效：～果
校	hau31	校：学～，～长，上～
凹	fɐt055	凹：～面镜
坳	ɛu51	坳：山～，～背
臕	piu55	膘：肥～
標	piu55	标：～准，～志，招～
表	piu214	表：图～，～扬
錶	piu55	表：手～
飄	pʰiu55	飘：～扬
漂	pʰiu55	漂：～流
漂	pʰiu51	漂：～白，～亮
票	pʰiu51	票：车～
瓢	pʰiu31	瓢：勺子
嫖	pʰiu31	嫖：～娼
鰾	pɔk055	鳔：鱼～
苗	miu31	苗：鱼～，～族
描	miu31	描：～写
藐	miu214	藐：～视
渺	miu214	渺：～小，～茫
秒	miu214	秒：～针
廟	miu31	庙：和尚～
妙	miu214	妙：～计
燎	liu31	燎：星星之火，可以～原
療	liu31	疗：治～，～养
焦	tsiu55	焦：姓
蕉	tsiu55	蕉：米～；～岭（地名）
椒	tsiu55	椒：胡～
剿	tsiu214	剿：围～，～匪
醮	tsiu51	醮：打～（做法事），再醮（嫁人）
悄	tsʰiu31	悄：静～～
俏	tsʰiu51	俏：俊～
樵	tsʰiu31	樵：柴
消	siu55	消：～化
宵	siu55	宵：元～，夜～
硝	siu55	硝：～烟，～酸
銷	siu55	销：供～社，～售
小	siu214	小：～姐，～人
笑	siu51	笑：～话，玩～
肖	siu55	肖：姓
肖	tsʰiu51	肖：生～
鞘	tsʰiu51	鞘：刀～
朝	tsiu55	朝：～晨，三～
超	tsʰiu55	超：～过
朝	tsʰiu31	朝：～代
潮	tsʰiu31	潮：～湿，涨～
趙	tsiu31	赵：姓
兆	tsiu31	兆：预～；人名用字
召	tsiu31	召：号～，～集
昭	tsʰiu33	昭：王～君
招	tsiu55	招：～生
沼	tsiu55	沼：～气
照	tsiu51	照：～明，～顾
詔	tsiu31	诏：～书；～安（地名）
燒	siu55	烧：～水，发～
少	siu214	少：～数，多～
少	siu51	少：～年，～爷
韶	siu31	韶：～关（地名）
紹	siu31	绍：介～；～兴（地名）
邵	siu31	邵：姓
饒	jiu13	饶：～命，求～
擾	jɐu55	扰：打～，～乱
驕	kiu55	骄：～傲
嬌	kiu55	娇：～气，做～（撒娇）
矯	kiu214	矫：～正
喬	kʰiu31	乔：姓
僑	kʰiu31	侨：华～
橋	kiu13	桥：大～
蕎	kʰiu31	荞：～麦
轎	kiu214	轿：坐～，扛～
翹	kʰiu31	翘：银～片
翹	kʰiu51	翘：～起来
囂	hiu55	嚣：～张
夭	jiu55	夭：～折
妖	jiu55	妖：～怪
邀	jiu55	邀：～请
腰	jiu55	腰：猪～
要	jiu55	要：～求
要	jiu51	要：重～
搖	jiu31	摇：动～，～篮
謠	jiu31	谣：歌～，民～
遙	jiu31	遥：逍～
窯	jiu31	窑：～洞，烧～
姚	jiu31	姚：姓，～明
舀	pɐt055	舀：～水
耀	jiu31	耀：～眼，荣～
鷂	jiu31	鹞：纸～（风筝）；～婆（老鹰）
刁	tiu55	刁：～钻，嘴～
貂	tiu55	貂：～婵，～皮
雕	tiu55	雕：木～，～刻
鳥	niu214	鸟：花～市场[文]
鳥	niu214	鸟：～笼[白]
釣	tiu51	钓：～鱼
吊	tiu51	吊：上～，～车
挑	tʰiu55	挑：～剔，～担
跳	tʰiu51	跳：～高，起～
糶	tʰiu51	粜：～米（卖米）
條	tiu214	条：～件，字～
調	tʰiu31	调：～和，～整
跳	tʰiu51	跳：～上跌落（阳平）
掉	tiu31	掉：～头，～队
調	tʰiu31	调：音～
調	tiu31	调：～动，～走
尿	niu31	尿：屙～
聊	liu31	聊：无～，～天
遼	liu31	辽：～宁，～国
撩	liu55	撩：～起来
撩	liu31	撩：～人
寥	liu31	寥：～～无几
了	liu214	了：～结；明～，～解
瞭	liu31	瞭：～望台
料	liu214	料：肥～，材～
蕭	siu55	萧：姓；～山（地名）
簫	siu55	箫：吹～
澆	hiu55	浇：～水
繳	kiu214	缴：～枪，～费
僥	hiu55	侥：～幸
叫	kiu51	叫：大～；小孩哭
竅	kʰiu51	窍：～门
堯	jiu214	尧：～舜禹
曉	hiu214	晓：春～，～得
吆	jiu214	吆：～喝
剖	fɐu214	剖：解～
某	mou214	某：～人
畝	mou214	亩：一～田
牡	mau214	牡：～丹
母	mou214	母：父～
拇	mou214	拇：～指
戊	mɐu31	戊：～戌变法
茂	mɐu31	茂：～盛；～名（地名）
貿	mou31	贸：外～，～易
兜	tɐu55	兜：～风
斗	tɐu214	斗：十升为一斗
抖	tɐu214	抖：发～
鬥	tɐu51	斗：～争，批～
偸	tʰɐu55	偷：小～
㪗	tʰɐu214	敨：～气（呼吸）
透	tʰou51	透：～明
頭	tʰɐu31	头：开～
投	tʰɐu31	投：～降
豆	tɐu31	豆：黄～
逗	tɐu31	逗：～留，～号
逗	tɐu31	痘：水～
樓	lɐu31	楼：～下
漏	lɐu31	漏：～水，～斗
陋	lɐu31	陋：简～
走	tsau214	走：行走
奏	tsɐu51	奏：节～
湊	tsʰɐu51	凑：～数，～热闹
嗽	sɐu51	嗽：咳～
勾	ŋɐu55	勾：～心斗角，～引
鉤	ŋɐu55	钩：鱼～
溝	kʰɐu55	沟：～通
狗	kau214	狗
苟	kɐu214	苟：～且偷生
夠	kɐu51	够：足～
垢	kɐu51	垢：水～
構	kʰɐu51	构：结～，～造
購	kʰɐu51	购：采～，收～
勾	ŋɐu55	勾：～当
口	hɐu214	口：～头，开～
口	hau214	口：一～饭
叩	kʰɐu51	叩：～头
扣	kʰɐu51	扣：～钱，～压
寇	kʰɐu51	寇：姓，～准；倭～
藕	ŋɐu214	藕：～断丝连，莲～
偶	ŋɐu214	偶：配～，～然
侯	hɐu31	侯：姓；诸侯
喉	hɐu31	喉：～咙
猴	hɐu31	猴：猴子
後	hɐu31	后：～生，～来[文]
後	hɐu31	后：～日[白]
后	hɐu31	后：皇～
厚	hɐu214	厚：忠～
候	hɐu31	候：～车室，等～
歐	ɐu55	欧：～洲；姓
區	ɐu55	区：姓
甌	oŋ51	瓯：瓦器；建～（地名）
嘔	ɐu214	呕：～吐
毆	ɐu55	殴：～打
漚	ɐu51	沤：久浸水中，～坏，～肥
慪	ɐu51	怄：～气
否	fou214	否：是～，～定
富	fu51	富：丰～，～贵
副	fu51	副：正～
浮	fɐu31	浮：轻～，～力；云～（地名）
浮	fɐu214	浮：～起来[白]
負	fu31	负：～责，～担
婦	fu214	妇：～女[文]
婦	fu214	妇：新～（儿媳）[白]
婦	fu214	妇：～娘[白]
復	fok055	复：反～
謀	mɐu31	谋：计～，～财害命
矛	mau31	矛：～盾
紐	nou214	纽：纽扣；～约（地名）
扭	nou214	扭：～面帕，～动
流	lɐu31	流：河～[文]
流	lɐu31	流：～汗[白]
劉	lɐu31	刘：姓
留	lɐu31	留：～级，停～
榴	lɐu31	榴：石～，～莲
硫	lɐu31	硫：～磺
琉	lɐu31	琉：～璃
柳	lɐu214	柳：～树
溜	lɐu31	溜：～走
溜	lɐu31	溜：～滑梯
餾	lɐu31	馏：蒸～水，～粄
廖	liu31	廖：姓
酒	tsɐu214	酒：～精
秋	tsʰɐu55	秋：～天；～千
就	tsɐu31	就：成～，～去
修	sɐu55	修：装～，～正
羞	tsʰɐu214	羞：～愧
秀	sɐu51	秀：清～，～才
繡	sɐu51	绣：～花
宿	sok055	宿：星～
銹	sɐu51	锈：铁～
囚	tsʰɐu31	囚：～犯
袖	tsɐu31	袖：领～，衫～（衣袖）
肘	tsɐu31	肘：手～
晝	tsɐu51	昼：上～，～夜
抽	tsʰɐu55	抽：～出
丑	tsʰɐu214	丑：地支，子丑寅卯
綢	tsʰɐu31	绸：～缎，丝～
稠	tsʰɐu31	稠：～密
籌	tsʰɐu31	筹：～码，～备
紂	tsɐu51	纣：商～王
宙	tsɐu31	宙：宇～
鄒	jɐu55	邹：姓，～家华
皺	tsɐu51	皱：～纹
愁	sɐu31	愁：～眉苦脸
驟	tsau31	骤：步～
搜	sɐu214	搜：～查
餿	sɐu55	馊：饭馊了，臭～
蒐	sɐu214	搜：～集
瘦	sɐu51	瘦：肥瘦
周	tsɐu55	周：姓；～围，～年
舟	tsɐu55	舟：～山
州	tsɐu55	州：广～
洲	tsɐu55	洲：亚～
帚	so51	帚：扫～
咒	tsɐu51	咒：～人
醜	tsʰɐu214	丑：出～[文]
醜	tsʰɐu214	丑：长得丑[白]
臭	tsʰɐu51	臭：～味
收	sɐu55	收：丰～，～集
手	sɐu214	手：～脚，～段
首	sɐu214	首：～先
守	sɐu214	守：看～所，保～
獸	tsʰɐu51	兽：野～
仇	tsʰɐu31	仇：～人，报～
酬	tsʰɐu31	酬：应～，～谢
受	sɐu31	受：接～
壽	sɐu31	寿：长～
授	sɐu31	授：教～
售	tsʰɐu31	售：～货，出～
柔	jɐu31	柔：温～，～和
鳩	kɐu55	鸠：斑～
鬮	tsɐu214	阄：拈～（抓阄）
糾	tɐu214	纠：～缠
九	kɐu214	九：数字，～龙
久	kɐu214	久：长～
韭	kɐu214	韭：～菜
灸	kɐu51	灸：针～
救	kɐu51	救：～命
究	kɐu51	究：～竟，研～
丘	jɐu55	丘：一～田
丘	jɐu55	丘：姓
求	kʰɐu31	求：要～
球	kʰɐu31	球：足～
仇	tsʰɐu31	仇：姓
臼	kɛu51	臼：石～，脱～
舅	kʰɐu214	舅：～公
舊	kɐu31	旧：新～
柩	kɐu51	柩：灵～
牛	ŋɐu31	牛：～牯
休	jɐu55	休：～息，退～
朽	nɐu214	朽：腐～，永垂不～
嗅	tsʰou51	嗅：～觉
憂	jɐu55	忧：～虑，担～
優	jɐu55	优：～秀
尤	jɐu31	尤：～其
郵	jɐu31	邮：～票，～电局
有	jɐu214	有：～钱
友	jɐu214	友：朋～，～谊
又	jɐu31	又：～来
右	jɐu31	右：左～
祐	jɐu31	佑：保～
由	jɐu31	由：～于，理～
油	jɐu31	油：麻～
遊	jɐu31	游：～泳，旅～
猶	jɐu31	犹：～豫
悠	jɐu31	悠：～闲，历史～久
酉	jɐu214	酉：地支，申酉戌亥
誘	jɐu214	诱：～惑，引～
柚	jɐu214	柚：沙田～
彪	piu55	彪：林～
謬	mou31	谬：～论，荒～
丟	tiu55	丢：～失
糾	tɐu214	纠：～正
幽	jɐu55	幽：～默
幼	jɐu51	幼：细小，～稚
耽	tam55	耽：～误
答	tap031	答：回～
搭	tap031	搭：～车；衣服搭在肩上
貪	tʰam55	贪：～心
探	tʰam51	探：试～
踏	tap022	踏：脚～
潭	tʰam31	潭：深～
譚	tʰam31	谭：姓，～嗣同
沓	tap022	沓：一～纸
南	nam31	南：东南西北
男	nam31	男：男女
納	nap022	纳：归～
拉	lai55	拉：拖～
簪	tsam55	簪：绾住发髻的条状物
參	tsʰam55	参：～军，～加
慘	tsʰam214	惨：悲～
蠶	tsʰam31	蚕：～丝
雜	tsap022	杂：复～
感	kɐm214	感：～谢，～动
蛤	kɐp031	蛤：花～；～蚧
鴿	kɐp031	鸽：白～
堪	hɐm55	堪：难～，不～
坎	hɐm55	坎：～坷
砍	hɐm214	砍：～伤
含	hɐm31	含：包～[文]
含	hɐm31	含：～糖[白]
函	ham31	函：～授，信～
撼	hɐm31	撼：震～
憾	hɐm31	憾：遗～
合	hɐp022	合：～作，～适[文]
合	hɐp022	合：～本，～伙[白]
盒	hɐp022	盒：铁～
庵	ɐm55	庵：尼姑～
揞	ɐm214	揞：手覆，揞住
揞	sɐm55	揞：把粉末撒在表面
暗	ɐm51	暗：不亮
擔	tam55	担：～任[动]
擔	tam51	担：～竿[名]
膽	tam214	胆：大～
擔	tam51	担：挑～[名]；一～水[量]
毯	tsin55	毯：毛～
塔	tʰap031	塔：宝～
塌	tʰap031	塌：倒～
談	tʰam31	谈：会～，～论
痰	tʰam31	痰：吐～
淡	tam31	淡：～水（地名）
淡	tʰam214	淡：咸～；浓～
藍	lam31	蓝：～色；姓
籃	lam31	篮：菜～
覽	lam214	览：展～，阅～室
攬	lam214	揽：包～[文]
攬	lam214	揽：抱[白]
欖	lam214	榄：橄～，乌～
濫	lam31	滥：泛～
纜	lam214	缆：～车
臘	lap022	腊：～肉，～肠
蠟	lap022	蜡：～烛
慚	tsʰam31	惭：～愧
暫	tsam31	暂：～时
三	sam55	三：～国
甘	kɐm55	甘：甜；～心
柑	kɐm55	柑
敢	kɐm214	敢：勇～
橄	kam51	橄：～榄
喊	ham51	喊：叫[文]
喊	ham51	喊：叫[白]
站	tsam31	站：站立
賺	tsan31	赚：～钱
站	tsam31	站：车～
斬	tsam214	斩：白～鸡
蘸	tin214	蘸：～豉油
插	tsʰap031	插：～花
