#漢字	音標	解釋
廢	fi51	废：～品，作～
肺	pʰi51	肺：猪～
吠	pʰɔi51	吠：狗～
穢	sui51	秽：淫～，污～
圭	kvi24	圭：人名用字；乌拉～
閨	kvi24	闺：～房
桂	kvi51	桂：～花
奎	kʰvi11	奎：人名用字；～宁（药名）
攜	ʂa31	携：～带，提～
惠	fvi51	惠：～州，优～
慧	fi51	慧：智～
碑	pi24	碑：石～，～文
卑	pi24	卑：自～，～鄙
彼	pʰi24	彼：～此
臂	pi31	臂：手～，～力
披	pʰi24	披：～肩，～露
譬	pʰi31	譬：～喻，～如
皮	pʰi11	皮：调～，～肤
疲	pʰi24	疲：～劳
脾	pʰi11	脾：～胃，～气
被	pʰi24	被：被子，毛巾～
婢	pʰi24	婢：奴～，～女
被	pʰi24	被：～动，～迫
避	pʰit031	避：逃～
糜	ma11	糜：～烂；粥
彌	ni24	弥：～补，阿～陀佛
離	li11	离：～別，～开
籬	li11	篱：～笆
璃	li11	璃：玻～
荔	li51	荔：～枝
紫	tsɿ31	紫：～色
雌	tsʰɿ11	雌：～雄
此	tsʰɿ31	此：到～为止
刺	tsʰiuʔ031	刺：～激，穿～
疵	tsʰɿ11	疵：瑕～，吹毛求～
斯	sɿ24	斯：～大林
撕	sɿ24	撕：～烂
徙	sai31	徙：移居，～屋，迁～
賜	tsʰɿ51	赐：赏～
知	tʂʅ24	知：通～，～道，无～[文]
知	tʂʅ24	知：～识[文]
知	ti24	知：知道，唔～[白]
蜘	tʂʅ24	蜘：～蛛
智	tʂʅ51	智：～慧
池	tʂʰʅ11	池：水～
馳	tʂʰʅ11	驰：奔～
差	tsʰa24	差：参～不齐
篩	si24	筛：谷～，米～
支	ki24	支：两～笔[白，量]
支	tʂʅ24	支：～持，天干地～[文]
枝	tʂʅ24	枝：树～
肢	tʂʅ24	肢：四～，～体
梔	tʂʅ24	栀：黄～（水横枝、黄果）
紙	tʂʅ31	纸：白～
只	tʂit031	只：～有
侈	tʂʰʅ31	侈：奢～
舐	ʂɛ24	舐：舔
施	ʂʅ24	施：措～；姓
翅	tʂʰʅ51	翅：鱼～
匙	tʂʰʅ31	匙：锁～，汤～
是	ʂʅ51	是：～否，～非
氏	ʂʅ51	氏：姓～
豉	ʂʅ51	豉：豆～
兒	ʒʅ11	儿：～童
爾	ni11	尔：～虞我诈；保～（人名）
寄	ki51	寄：～信，～托
羈	ki24	羁：～押，放荡不～
企	kʰi24	企：～业，～鹅
奇	kʰi11	奇：～怪
騎	kʰi11	骑：～马
騎	kʰi11	骑：～楼
岐	kʰi24	岐：～山
徛	kʰi24	徛：站立；（山）斜度高
技	kʰi24	技：～术[文]
技	kʰi24	技：杂～[白]
妓	tʂʅ24	妓：～女
宜	ni11	宜：适～，～昌
儀	ni11	仪：礼～，～式
蟻	ni24	蚁：蚂蚁，白～
誼	ni11	谊：友～
義	ni51	义：情～，～气
議	ni51	议：～论，会～
犧	ʂʅ24	牺：～牲
戲	ʂʅ51	戏：做～
移	ʒʅ11	移：～动
易	ʒʅ51	易：容～
悲	pi24	悲：～伤
鄙	pʰi31	鄙：卑～，～视[文]
鄙	piɛ31	鄙：差劲[白]
比	pi31	比：～较，对～
祕	pi51	秘：～书，～密
泌	pi51	泌：分～；滤出汤汁
庇	pʰi31	庇：包～，～护
痹	pi24	痹：麻～
丕	pʰi24	丕：人名用字，曹～
屁	pʰi51	屁：放～
琵	pʰi11	琵：～琶
枇	pʰi11	枇：～杷
備	pʰi51	备：准～，～用
鼻	pʰi51	鼻：鼻子；鼻涕
篦	pi51	篦：篦子（很密的梳子）
眉	mi11	眉：眉毛，画～
楣	mi11	楣：门～
黴	mɔi11	霉：发～，倒～
美	mi24	美：～丽，～化
媚	mi11	媚：～眼，妩～；人名用字
寐	mi51	寐：梦～以求，假～
地	tʰi51	地：土～
尼	ni11	尼：～姑
膩	ni51	腻：油～，细～
梨	li11	梨
履	li51	履：～行，～历
利	li51	利：～润，有～
痢	li51	痢：～疾
痢	li24	痢：癞～（头屑）
資	tsɿ24	资：～本
姿	tsɿ24	姿：～势
咨	tsɿ24	咨：～询
姊	tsi31	姊：～妹
次	tsʰɿ51	次：名～，～品
瓷	tsʰɿ11	瓷：～砖，陶～
餈	tsʰi11	糍：糍粑，糯米～
自	tsʰɿ51	自：～私
私	sɿ24	私：自～
死	si31	死：～人
四	si51	四：数字
肆	si51	肆：放～
致	tʂʅ51	致：导～
遲	tʂʰʅ11	迟：～到，推～
稚	tʂʰʅ11	稚：幼～
師	sɿ24	师：老～，～父
獅	sɿ24	狮：狮子
脂	tʂʅ24	脂：～肪，胭～
旨	tʂʅ31	旨：圣～
指	tʂʅ31	指：手～，～甲
至	tʂʅ51	至：～少
示	ʂʅ51	示：表～
屍	ʂʅ24	尸：～体，死～
矢	ʂʅ51	矢：有的放～
屎	ʂʅ31	屎：狗～
視	ʂʅ51	视：近～
嗜	ʂʅ51	嗜：～好
二	ni51	二：数字
貳	ni51	贰：～心
飢	ki24	饥：～饿
肌	ki24	肌：～肉
几	ki24	几：茶～
冀	ki51	冀：河北简称，晋察～
器	ʂʅ51	器：武～，机～，～重
棄	ʂʅ51	弃：放～，抛～
祁	kʰi11	祁：～连山
伊	ni11	伊：～犁；姓
夷	ʒʅ11	夷：化险为～，蛮～
姨	ʒʅ11	姨：大～，～丈
肄	ʒʅ51	肄：～业
你	ni24	你：～们，第二人称[文]
你	ni24	你：第二人称[白]
釐	li11	厘：～米
狸	li31	狸：狐～
李	li31	李：姓；水果
里	li24	里：公～
裏	ti24	里：～外，～背（里面）
理	li24	理：道～，～由
鯉	li24	鲤：～鱼
吏	li51	吏：官～
滋	tsʰɿ24	滋：～味
子	tsɿ31	子：～孙；孔～
梓	tsɿ31	梓：桑～；曾宪～
慈	tsʰɿ11	慈：～悲，～禧太后
磁	tsʰɿ11	磁：～铁，～场
字	sɿ51	字：～典，文～
司	sɿ24	司：公～，～令
絲	sɿ24	丝：～绸
思	sɿ24	思：～想
伺	sɿ51	伺：～候，～机而动
思	sɿ24	思：意～
辭	tsʰɿ11	辞：～职，告～
詞	tsʰɿ11	词：歌～
祠	tsʰɿ11	祠：～堂
似	sɿ51	似：相～，～乎[文]
似	sɿ51	似：好～（好像）[白]
祀	sɿ51	祀：祭～
巳	sɿ51	巳：地支，～时
寺	sɿ51	寺：～庙，灵光～
嗣	sɿ51	嗣：后～；谭～同
飼	sɿ24	饲：～料，～养[文]
飼	tsʰi51	饲：喂饭[白]
置	tʂʅ51	置：布～
癡	tʂʰʅ24	痴：白～，～呆
恥	tʂʰʅ31	耻：～辱
持	tʂʰʅ11	持：支～
痔	ʂʅ51	痔：～疮
治	tʂʰʅ51	治：～安，统～[文]
治	tʂʰʅ11	治：～鸡，～猪[白]
廁	tsʰa31	厕：～所，公～
士	sɿ51	士：～兵
仕	sɿ51	仕：～途
柿	sɿ51	柿：柿子，～饼
事	sɿ51	事：～实，～情[文]
事	ʂɛ51	事：做～[白]
使	sɿ31	使：～用，假～，大～馆
史	sɿ31	史：历～
駛	sɿ31	驶：驾～
之	tʂʅ24	之：～前
芝	tʂʅ24	芝：灵～，～麻
止	tʂʅ31	止：停～，～血
趾	tʂʅ31	趾：脚～
址	tʂʅ31	址：地～
志	tʂʅ51	志：～气，～愿
誌	tʂʅ51	志：县～，标～
痣	tʂʅ51	痣：乌～
齒	tʂʰʅ31	齿：牙～
詩	ʂʅ24	诗：～人
始	tʂʰʅ31	始：开～，～终
試	ʂʅ51	试：考～[文]
試	tʂʰʅ51	试：试试[白]
時	ʂʅ11	时：～间，当～
巿	ʂʅ51	巿：～场，城～
恃	ʂʅ51	恃：～才傲物，有～无恐
侍	sɿ51	侍：服～，～卫
而	ʒʅ11	而：～且，反～
耳	ni31	耳：耳朵，中～炎
基	ki24	基：～本，地～
箕	ki24	箕：畚～
己	ki31	己：自～
紀	ki31	纪：～律
記	ki51	记：笔～，～号
欺	kʰi24	欺：～负
起	kʰi31	起
杞	ki31	杞：枸～
其	kʰi11	其：～他，～实
棋	kʰi11	棋：围～，捉～（下棋）
期	kʰi11	期：日～
旗	kʰi11	旗：红～
忌	ki51	忌：禁～，～讳，～日[文]
忌	ki51	忌：做～（做法事）[白]
疑	ni11	疑：怀～
擬	ni31	拟：模～，～人
嬉	ʂʅ24	嬉：玩，～戏
煕	ʂʅ24	熙：康～
喜	ʂʅ31	喜：～欢
嘻	ʂʅ31	嘻：～皮笑脸
醫	ʒʅ24	医：～生
意	ʒʅ51	意：～思
怡	ʒʅ24	怡：心旷神～；人名用字
已	ki51	已：～经
以	ʒʅ24	以：可～，～为
異	ʒʅ51	异：～同
幾	ki24	几：～乎
機	ki24	机：～会，飞～
譏	ki24	讥：～笑
饑	ki24	饥：～荒
幾	ki31	几：～只
幾	ki24	几：～何
旣	ki51	既：～然
豈	ŋai11	岂：～有此理
氣	ʂʅ51	气：～人，空～
汽	ʂʅ51	汽：～水，～车
祈	kʰi11	祈：～祷
毅	ni51	毅：～力
希	ʂʅ24	希：～望
稀	ʂʅ24	稀：～少
衣	ʒʅ24	衣：外～；花生皮
依	ʒʅ31	依：～靠
累	lui24	累：积～
累	lui24	累：连～
嘴	tsi31	嘴：嘴巴[文]
嘴	tʂɔi51	嘴：嘴巴[白，训]
髓	sui31	髓：骨～
隨	tsʰi11	随：～时，～便
吹	tʂʰui24	吹：～牛皮，～喇叭
炊	tʂʰui24	炊：野～
垂	ʂui11	垂：下～，～头丧气
睡	ʂɔi51	睡：睡觉
瑞	ʂui51	瑞：～金；董存～
蕊	lui31	蕊：花～
規	kui24	规：～定，圆～
詭	kui31	诡：～计多端
虧	kʰui24	亏：食～（吃亏）
窺	kʰui24	窥：偷～
跪	kʰui31	跪：下～
危	ŋui11	危：～险，安～
僞	ŋui31	伪：虚～
毀	fi51	毁：～灭
萎	vui24	萎：枯～
委	vui24	委：～托，常～
爲	vi11	为：作～，行～，～人
爲	vi11	为：～什么
壘	lui24	垒：堡～，～球
類	lui51	类：分～
淚	lui51	泪：眼～
醉	tsui51	醉：～酒
翠	tsʰi51	翠：翡～
悴	tsʰi51	悴：憔～
雖	sui24	虽：～然
粹	si51	粹：纯～
遂	si51	遂：杀人未～
隧	si51	隧：～道
穗	fi51	穗：谷～
追	tʂui24	追：～求[文]
追	kiuʔ045	追：追赶，赶走[白]
槌	tʂʰui11	槌：木～[名]；[动]
錘	tʂʰui11	锤：铁～[名]；[动]
墜	tʂui51	坠：下～，玉～[文]
墜	tʂui51	坠：目～～[白]
衰	sɔi24	衰：～弱，～老[文]
衰	sɔi24	衰：运气不好[白]
摔	sai24	摔：～跤
帥	sai51	帅：元～
錐	tʂui24	锥：圆～
水	ʂui31	水：～果，～平
誰	ʂui11	谁：疑问代词
龜	kui24	龟：乌～
軌	kui31	轨：铁～
癸	kʰui11	癸：天干
愧	kʰui31	愧：惭～
季	kui51	季：四～，～节
逵	kʰui11	逵：人名用字，李～
葵	kʰui11	葵：向日～，～花籽
櫃	kʰui51	柜：～台
位	vui51	位：座～，～置
維	vui11	维：～生素，～持，纤～
惟	vui11	惟：～一
遺	vui11	遗：～失，～憾
唯	vui11	唯：～物主义
非	fi24	非：是～，～常
飛	fi24	飞：～机；人名，张～[文]
飛	pi24	飞：飞行[白]
匪	fi24	匪：土～
痱	mi51	痱：痱子，热～
妃	fi24	妃：贵～
費	fi51	费：～用，浪～
肥	pʰi11	肥：化～，～肉
翡	fi24	翡：～翠
微	mi11	微：稍～
尾	mi24	尾：尾巴
未	vi51	未：～来；地支
味	mi51	味：～道，～精
歸	kui24	归：回～，～类
鬼	kui31	鬼：鬼神
貴	kui51	贵：～重
魏	ŋui11	魏：～国；姓
揮	fi24	挥：指～
輝	fi24	辉：光～，～煌
徽	fi24	徽：国～，～章
諱	fi51	讳：忌～
威	vi24	威：～风，～胁
畏	vi51	畏：不喜欢；怕，～热
慰	vi31	慰：安～，～问
違	vi11	违：～反
圍	vi11	围：包～，～墙
偉	vi31	伟：～大
葦	vi31	苇：芦～
緯	vi31	纬：经～
胃	vi51	胃：肠～
謂	vi51	谓：称～，所～
彙	fi51	汇：词～
褒	pɔ24	褒：～奖，～义词
保	pɔ31	保：～护
堡	pɔ31	堡：碉～
寶	pɔ31	宝：～贝
報	pɔ31	报：～告，日～
袍	pʰɔ11	袍：长～，袄～
抱	pʰɔ51	抱：拥抱
暴	pʰɔ51	暴：～雨，残～
毛	mɔ24	毛：～病，鸡～
冒	mɔ51	冒：～充，感～
帽	mɔ51	帽：草～
刀	tɔ24	刀：菜～
叨	tɔ24	叨：唠～
禱	tʰɔ11	祷：祈～，～告
島	tɔ31	岛：海南～
倒	tɔ31	倒：颠～
到	tɔ51	到：～站
倒	tɔ31	倒：～水，～退
滔	tʰɔ24	滔：～～不绝，波浪～天
討	tʰɔ31	讨：～老婆，～厌
套	tʰɔ51	套：配～，～房
桃	tʰɔ11	桃：杨～，～花
逃	tʰɔ11	逃：～走
淘	tʰɔ11	淘：～米，～沙
陶	tʰɔ11	陶：～瓷；姓
萄	tʰɔ11	萄：葡～
濤	tʰɔ24	涛：波～
道	tʰɔ51	道：～理
稻	tʰɔ24	稻：水～
盜	tʰɔ51	盗：强～，～窃
導	tʰɔ24	导：领～，～师
腦	nɔ31	脑：猪～，～屎（脑子）
惱	nɔ31	恼：烦～[文]
惱	nɔ24	恼：讨厌，不喜欢[白]
勞	lɔ11	劳：～动
撈	lɔ51	捞：打～局[文]
撈	liu11	捞：～起来[白]
牢	lɔ11	牢：～房，坐～
嘮	lɔ51	唠：～叨
老	lɔ31	老：～爷，～实
澇	lɔ11	涝：洪～，旱～
遭	tsɔ24	遭：～遇，～殃
糟	tsɔ24	糟：酒～，～糕
早	tsɔ31	早：还～
棗	tsɔ31	枣：红～
蚤	tsɔ31	蚤：跳～
躁	tsʰɔ51	躁：烦～，暴～
竈	tsɔ51	灶：～头，～神
操	tsʰɔ24	操：做～，～作
草	tsʰɔ31	草：青～，～稿
糙	tsʰɔ51	糙：～米，粗～
曹	tsʰɔ11	曹：姓
槽	tsʰɔ11	槽：猪～，水～
皂	tsʰɔ51	皂：肥～
造	tsʰɔ51	造：创～
騷	sɔ24	骚：风～，离～
臊	sɔ24	臊：臭～
掃	sɔ51	扫：～地[动]
嫂	sɔ31	嫂：大～
掃	sɔ51	扫：～把[名]
髙	kɔ24	高：姓；～低
膏	kɔ24	膏：牙～；狗皮～药
篙	kɔ24	篙：竹～
羔	kɔ24	羔：羊～
糕	kɔ24	糕：蛋～，糟～
稿	kɔ31	稿：草～，～纸
吿	kɔ51	告：报～，～状
考	kʰɔ31	考：～试，大～
烤	kʰɔ31	烤：烧～
靠	kʰɔ51	靠：依～，可～
犒	kʰɔ51	犒：～劳，～赏
熬	ŋɔ11	熬：～汤，～夜
傲	ŋɔ51	傲：骄～
蒿	kɔ24	蒿：蓬～，青～，茼～
好	hɔ31	好：～人
好	hɔ51	好：爱～
耗	hɔ24	耗：消～
豪	hɔ11	豪：～华，～猪
壕	hɔ11	壕：战～
毫	hɔ11	毫：～米
號	hɔ51	号：～叫，呼～[动]
浩	hɔ24	浩：～～荡荡；人名用字
號	hɔ51	号：～码，口～[名]
襖	ɔ31	袄：棉～，～袍
懊	ɔ51	懊：～恼
奧	ɔ51	奥：～妙，～运会
懊	ɔ51	懊：～悔
澳	ɔ51	澳：～门
包	pɔ24	包：钱～，～围
胞	pɔ24	胞：同～
飽	pɔ31	饱：食～（吃饱）
豹	pɔ51	豹：动物，～虎
爆	pʰɔ51	爆：～炸
泡	pʰɔ51	泡：灯～；泡沫（多～）
泡	pʰiau51	泡：起～[训，瘭]
拋	pʰɔ24	抛：～弃
炮	pʰɔ51	炮：枪～
泡	pʰɔ51	泡：～茶
跑	pʰɔ24	跑：～步
刨	pʰɔ11	刨：～地，～花板
鮑	pɔ24	鲍：姓；～鱼
茅	mɔ11	茅：～庐
貓	miau51	猫：大～
錨	miau11	锚：抛～
卯	mɔ24	卯：地支，子丑寅卯
貌	mɔ51	貌：礼～
鬧	nɔ51	闹：～热，～事
罩	tsʰɔ51	罩：灯～，床～
抓	tsa24	抓：～紧
爪	tsɔ31	爪：鸡～
找	tsɔ31	找：～钱，查～
笊	tsɔ31	笊：～捞（笊篱）
抄	tsʰɔ24	抄：～书
鈔	tsʰɔ24	钞：～票
炒	tsʰɔ31	炒：～股，～菜
吵	tsʰɔ11	吵：～人，争～
巢	tsʰɔ11	巢：雀～
梢	tsʰiau24	梢：树～
稍	sɔ24	稍：～等；～息
哨	sɔ51	哨：口～
交	kɔ24	交：～通，～钱[文]
交	kʰiɔ24	交：交叉，～脚（翘二郎腿）[白]
郊	kɔ24	郊：～区
膠	kɔ24	胶：～水，橡～
敎	kɔ24	教：～书
絞	kɔ31	绞：～刑，～肉机
狡	kɔ31	狡：～猾
鉸	kɔ31	铰：～剪
攪	kɔ31	搅：搅拌
搞	kɔ31	搞：～活动
敎	kɔ51	教：～育，～师
校	kɔ31	校：～对
校	kɔ31	校：调校
較	kɔ31	较：比～[文]
較	kɔ51	较：交换[白]
酵	hɔ51	酵：发～，～母片
窖	kɔ51	窖：地～，番薯～
覺	kɔ51	觉：睡～
敲	kʰɔ24	敲：～锣打鼓
巧	kʰɔ31	巧：～合
咬	ŋɔ24	咬：～人
孝	hɔ51	孝：～顺
哮	hɔ24	哮：～喘
肴	ŋɔ11	肴：美味佳～
淆	ŋɔ11	淆：混～
效	hɔ51	效：～果
校	kɔ31	校：学～，～长，上～
凹	ɔ24	凹：～面镜
坳	ɔ24	坳：山～，～背
臕	pʰiɔ11	膘：肥～
標	pʰiɔ24	标：～准，～志，招～
表	piɔ31	表：图～，～扬
錶	piɔ24	表：手～
飄	pʰiɔ24	飘：～扬
漂	pʰiɔ24	漂：～流
漂	pʰiɔ51	漂：～白，～亮
票	pʰiɔ51	票：车～
瓢	pʰiɔ11	瓢：勺子
嫖	pʰiɔ11	嫖：～娼
鰾	pʰiɔ51	鳔：鱼～
苗	miɔ11	苗：鱼～，～族
描	miɔ11	描：～写
藐	miɔ31	藐：～视
渺	miɔ31	渺：～小，～茫
秒	miɔ31	秒：～针
廟	miɔ51	庙：和尚～
妙	miɔ31	妙：～计
燎	liɔ11	燎：星星之火，可以～原
療	liɔ11	疗：治～，～养
焦	tsiɔ24	焦：姓
蕉	tsiɔ24	蕉：米～；～岭（地名）
椒	tsiɔ24	椒：胡～
剿	tsiɔ31	剿：围～，～匪
醮	tsiɔ24	醮：打～（做法事），再醮（嫁人）
悄	tsʰiɔ24	悄：静～～
俏	tsʰiɔ31	俏：俊～
樵	tsʰiɔ11	樵：柴
消	siɔ24	消：～化
宵	siɔ24	宵：元～，夜～
硝	siɔ24	硝：～烟，～酸
銷	siɔ24	销：供～社，～售
小	siɔ31	小：～姐，～人
笑	siɔ51	笑：～话，玩～
肖	siɔ24	肖：姓
肖	siɔ24	肖：生～
鞘	tsʰiɔ51	鞘：刀～
朝	tɔ24	朝：～晨，三～
超	tʂʰɔ24	超：～过
朝	tʂʰɔ11	朝：～代
潮	tʂʰɔ11	潮：～湿，涨～
趙	tʂʰɔ51	赵：姓
兆	ʂɔ51	兆：预～；人名用字
召	ʂɔ51	召：号～，～集
昭	tʂɔ51	昭：王～君
招	tʂɔ24	招：～生
沼	tʂɔ51	沼：～气
照	tʂɔ51	照：～明，～顾
詔	tʂɔ51	诏：～书；～安（地名）
燒	ʂɔ24	烧：～水，发～
少	ʂɔ31	少：～数，多～
少	ʂɔ51	少：～年，～爷
韶	ʂɔ11	韶：～关（地名）
紹	ʂɔ51	绍：介～；～兴（地名）
邵	ʂɔ51	邵：姓
饒	niɔ11	饶：～命，求～
擾	ʒɔ31	扰：打～，～乱
繞	niɔ31	绕：围～，～线
驕	kiɔ24	骄：～傲
嬌	kiɔ24	娇：～气，做～（撒娇）
矯	kiɔ31	矫：～正
喬	kʰiɔ11	乔：姓
僑	kʰiɔ11	侨：华～
橋	kʰiɔ11	桥：大～
蕎	kʰiɔ11	荞：～麦
轎	kʰiɔ51	轿：坐～，扛～
翹	kʰiɔ11	翘：银～片
翹	kʰiɔ51	翘：～起来
囂	ʂɔ24	嚣：～张
夭	ʒɔ24	夭：～折
妖	ʒɔ24	妖：～怪
邀	ʒɔ24	邀：～请
腰	ʒɔ24	腰：猪～
要	ʒɔ24	要：～求
要	ʒɔ51	要：重～
搖	ʒɔ11	摇：动～，～篮
謠	ʒɔ11	谣：歌～，民～
遙	ʒɔ11	遥：逍～
窯	ʒɔ11	窑：～洞，烧～
姚	ʒɔ11	姚：姓，～明
舀	ʒɔ31	舀：～水
耀	ʒɔ51	耀：～眼，荣～
鷂	ʒɔ51	鹞：纸～（风筝）；～婆（老鹰）
刁	tiɔ24	刁：～钻，嘴～
貂	tiɔ24	貂：～婵，～皮
雕	tiɔ24	雕：木～，～刻
鳥	niɔ24	鸟：花～市场[文]
鳥	tiɔ24	鸟：～笼[白]
鳥	tiɔ31	鸟：骂人话，交合[白]
釣	tiɔ51	钓：～鱼
吊	tiɔ51	吊：上～，～车
挑	tʰiɔ24	挑：～剔，～担
跳	tʰiɔ51	跳：～高，起～
糶	tʰiɔ51	粜：～米（卖米）
條	tʰiɔ11	条：～件，字～
調	tʰiɔ11	调：～和，～整
跳	tʰiɔ11	跳：～上跌落（阳平）
掉	tiɔ51	掉：～头，～队
調	tʰiɔ51	调：音～
調	tiɔ51	调：～动，～走
尿	niɔ51	尿：屙～
聊	liɔ11	聊：无～，～天
遼	liɔ11	辽：～宁，～国
撩	liɔ24	撩：～起来
撩	liɔ11	撩：～人
寥	liɔ31	寥：～～无几
了	liɔ31	了：～结；明～，～解
瞭	liɔ11	瞭：～望台
料	liɔ51	料：肥～，材～
蕭	siɔ24	萧：姓；～山（地名）
簫	siɔ24	箫：吹～
澆	tsiɔ24	浇：～水
繳	kiɔ31	缴：～枪，～费
僥	ʂɔ24	侥：～幸
叫	kiɔ51	叫：大～；小孩哭
竅	kʰiɔ51	窍：～门
堯	niɔ11	尧：～舜禹
曉	ʂɔ31	晓：春～，～得
么	ʒɔ24	么：～二三
吆	ʒɔ24	吆：～喝
剖	fiu31	剖：解～
某	miu24	某：～人
畝	miu31	亩：一～田
牡	miu51	牡：～丹
母	mu24	母：父～
拇	mu24	拇：～指
戊	vu51	戊：～戌变法
茂	miu51	茂：～盛；～名（地名）
貿	miu31	贸：外～，～易
兜	tiu24	兜：～风
斗	tiu31	斗：十升为一斗
抖	tiu31	抖：发～
陡	tiu31	陡：斜度大，～峭
鬥	tiu51	斗：～争，批～
偸	tʰiu24	偷：小～
㪗	tʰiu31	敨：～气（呼吸）
透	tʰiu51	透：～明
頭	tʰiu11	头：开～
投	tʰiu11	投：～降
豆	tʰiu51	豆：黄～
逗	tʰiu51	逗：～留，～号
逗	tʰiu51	痘：水～
樓	liu11	楼：～下
簍	liu31	篓：竹～，字纸～
摟	liu31	搂：搂抱
漏	liu51	漏：～水，～斗
陋	liu51	陋：简～
走	tsiu31	走：行走
奏	tsiu51	奏：节～
湊	tsʰiu51	凑：～数，～热闹
勾	kiu24	勾：～心斗角，～引
鉤	kiu24	钩：鱼～
溝	kiu24	沟：～通
狗	kiu31	狗
苟	kiɔŋ31	苟：～且偷生
夠	kiu51	够：足～
垢	kiu51	垢：水～
構	kiu51	构：结～，～造
購	kiu51	购：采～，收～
勾	kiu24	勾：～当
摳	kʰiu51	抠：挖
口	kʰiu31	口：～头，开～
口	hiu31	口：一～饭
叩	kʰiu51	叩：～头
扣	kʰiu51	扣：～钱，～压
寇	kʰiu51	寇：姓，～准；倭～
藕	jiu31	藕：～断丝连，莲～
偶	niu31	偶：配～，～然
侯	hiu11	侯：姓；诸侯
喉	hiu11	喉：～咙
猴	hiu11	猴：猴子
後	hiu51	后：～生，～来[文]
後	hiu51	后：～日[白]
后	hiu51	后：皇～
厚	hiu51	厚：忠～
候	hiu51	候：～车室，等～
歐	jiu24	欧：～洲；姓
區	kʰi24	区：姓
嘔	jiu31	呕：～吐
毆	jiu31	殴：～打
漚	jiu51	沤：久浸水中，～坏，～肥
慪	jiu51	怄：～气
否	fiu31	否：是～，～定
富	fu51	富：丰～，～贵
副	fu51	副：正～
浮	fiu11	浮：轻～，～力；云～（地名）
浮	fiu11	浮：～起来[白]
負	fu51	负：～责，～担
婦	fu51	妇：～女[文]
婦	kʰiu24	妇：新～（儿媳）[白]
婦	kʰiu24	妇：～娘[白]
復	fuʔ031	复：反～
謀	miu11	谋：计～，～财害命
矛	mɔ11	矛：～盾
紐	niu31	纽：纽扣；～约（地名）
扭	niu31	扭：～面帕，～动
流	liu11	流：河～[文]
流	liu11	流：～汗[白]
劉	liu11	刘：姓
留	liu11	留：～级，停～
榴	liu11	榴：石～，～莲
硫	liu11	硫：～磺
琉	liu11	琉：～璃
柳	liu31	柳：～树
溜	liu24	溜：～走
溜	liu24	溜：～滑梯
餾	liu51	馏：蒸～水，～粄
廖	liɔ51	廖：姓
揫	tsʰiu24	揪：揪头发
酒	tsiu31	酒：～精
秋	tsʰiu24	秋：～天；～千
就	tsʰiu51	就：成～，～去
修	siu24	修：装～，～正
羞	siu24	羞：～愧
秀	siu51	秀：清～，～才
繡	siu51	绣：～花
宿	siuʔ031	宿：星～
銹	siu51	锈：铁～
囚	tsʰiu11	囚：～犯
泅	tsʰiu11	泅：游水
袖	tsʰiu51	袖：领～，衫～（衣袖）
肘	tsʰiu51	肘：手～
晝	tʂu51	昼：上～，～夜
抽	tʂʰu24	抽：～出
丑	tʂʰu31	丑：地支，子丑寅卯
綢	tʂʰu11	绸：～缎，丝～
稠	tʂʰu11	稠：～密
籌	tʂʰu24	筹：～码，～备
紂	tʂu51	纣：商～王
宙	tsʰiu51	宙：宇～
鄒	tsiu24	邹：姓，～家华
皺	tsiu51	皱：～纹
縐	tsiu51	绉：文～～
愁	siu11	愁：～眉苦脸
驟	tsʰiu31	骤：步～
搜	sau24	搜：～查
餿	ʂau24	馊：饭馊了，臭～
蒐	sau24	搜：～集
瘦	siu51	瘦：肥瘦
周	tʂu24	周：姓；～围，～年
舟	tʂu24	舟：～山
州	tʂu24	州：广～
洲	tʂu24	洲：亚～
咒	tʂu51	咒：～人
醜	tʂʰu31	丑：出～[文]
醜	tʂʰu31	丑：长得丑[白]
臭	tʂʰu51	臭：～味
收	ʂu24	收：丰～，～集
手	ʂu31	手：～脚，～段
首	ʂu31	首：～先
守	ʂu31	守：看～所，保～
獸	tʂʰu51	兽：野～
仇	ʂu11	仇：～人，报～
酬	tʂʰu11	酬：应～，～谢
受	ʂu51	受：接～
壽	ʂu51	寿：长～
授	ʂu51	授：教～
售	tʂʰu11	售：～货，出～
柔	ʒu11	柔：温～，～和
揉	ʒu11	揉：～烂
鳩	kiu24	鸠：斑～
鬮	kiu24	阄：拈～（抓阄）
糾	kiu24	纠：～缠
九	kiu31	九：数字，～龙
久	kiu31	久：长～
韭	kiu31	韭：～菜
灸	kiu31	灸：针～
救	kiu51	救：～命
究	kiu51	究：～竟，研～
丘	ʂu24	丘：一～田
丘	ʂu24	丘：姓
求	kʰiu11	求：要～
球	kʰiu11	球：足～
仇	ʂu11	仇：姓
臼	kʰiu24	臼：石～，脱～
舅	kʰiu24	舅：～公
舊	kʰiu51	旧：新～
柩	kʰiu51	柩：灵～
牛	niu11	牛：～牯
休	ʂu24	休：～息，退～
朽	ʂu31	朽：腐～，永垂不～
嗅	tʂʰu51	嗅：～觉
憂	ʒu11	忧：～虑，担～
優	ʒu11	优：～秀
尤	ʒu11	尤：～其
郵	ʒu11	邮：～票，～电局
有	ʒu24	有：～钱
友	ʒu24	友：朋～，～谊
又	ʒu51	又：～来
右	ʒu51	右：左～
祐	ʒu51	佑：保～
由	ʒu11	由：～于，理～
油	ʒu11	油：麻～
