#漢字	音標	解釋
犀	si33	犀：～牛
洗	sɛ31	洗：～菜，～衣机
細	sɛ552	细：粗细，大小
婿	sɛ552	婿：女～
雞	kɛ33	鸡：～公（公鸡）
稽	hi33	稽：～查，滑～
計	ki55	计：～算，会～
繼	ki55	继：～续，～承
繫	kɛ33	系：～皮带
髻	ki552	髻：发髻；鸡～（鸡冠）
溪	hai33	溪：～水
啟	kʰi31	启：～发
契	kʰɛ55	契：房～，～约
倪	i21	倪：姓，～萍
奚	hi33	奚：～落
系	hi552	系：中文～，～统
繫	hi552	系：联～
係	hi55	系：关～[文]
係	hɛ55	系：是[白]
杯	pi33	杯：茶～
輩	pi55	辈：～分，长～
背	pɔi552	背：违～，后～
胚	pʰi33	胚：～胎
坯	pʰi33	坯：泥～，毛～房
配	pʰi552	配：分～，搭～
培	pʰi21	培：～训
陪	pʰi21	陪：～同
賠	pʰɔi21	赔：～钱
裴	pʰi33	裴：姓
倍	pʰi552	倍：～数
佩	pʰi552	佩：～服
背	pʰɔi552	背：～书
焙	kɔŋ552	焙：～火
梅	mɔi21	梅：～花
枚	mɔi21	枚：两～
媒	mɔi21	媒：～人
煤	mɔi21	煤：烧～，～矿
玫	mɔi31	玫：～瑰
每	mi33	每：～只，～日
莓	mɔi21	莓：草～
妹	mɔi55	妹：妹妹，姊～，老～
昧	mi552	昧：愚～，拾金不～
堆	tɔi33	堆：一～[量]，～放[动]
對	tui55	对：～错；成双成～
碓	tɔi552	碓：舂米工具，踏～
推	tʰui33	推：～荐，～动
腿	tʰui31	腿：～部，火～
退	tʰui552	退：后～，～步[文]
退	tʰui552	退：向后退[白]
隊	tui552	队：～伍，排～
內	nui55	内：～行，～外
雷	lui21	雷：打～，～公；姓
累	lui55	累：劳～
催	tsʰui33	催：～促，～眠
崔	tsʰui33	崔：姓，～莺莺
摧	tsʰui33	摧：～残
罪	tsʰui552	罪：得～，犯～[文]
罪	tsʰui552	罪：～过（可怜、难受）[白]
碎	sui552	碎：～布，破～
盔	fi33	盔：头～，～甲
魁	kʰui21	魁：～梧，花～
恢	fɔi33	恢：～复
塊	kʰai55	块：一～钱，～头
桅	kʰui21	桅：～杆
灰	fɔi33	灰：石～，～色
賄	fi552	贿：受～，～赂
悔	fi552	悔：后～
晦	fi552	晦：～气
回	fi21	回：～想[文]
回	fi21	回：～礼[白]
茴	fi21	茴：～香
匯	fi552	汇：～报，～款
潰	kʰui31	溃：～疡，胃～疡
煨	vɔi33	煨：～番薯
蛻	tʰui31	蜕：～变，～皮，～壳
兌	tui552	兑：～水，～换
最	tsui552	最：～好
會	kʰuai55	会：～计
劊	kʰuai55	刽：～子手
檜	kʰuai55	桧：人名，秦～
外	ŋɔi55	外：～面
會	fi552	会：开～
會	vɔi55	会：～睡，～来
繪	kʰuai55	绘：～图，测～
乖	kuai33	乖：小孩听话
怪	kuai55	怪：奇～
懷	fai21	怀：～疑
槐	fai21	槐：～树
淮	fai21	淮：～河，～北
壞	fai55	坏：～人
拐	kuai31	拐：～卖，铁～李
拐	pai33	拐：～脚（瘸腿）
掛	kua55	挂：～起来，牵～，～钩
卦	kua55	卦：八～
歪	vai33	歪：～风邪气
畫	fa55	画：～图，图～
快	kʰuai55	快：～车
筷	kʰuai55	筷：公～
話	fa55	话：笑～，讲～[文，名]
話	fa55	话：讲～[白，名]
話	va55	话：说[白，动]
脆	tsʰɔi552	脆：干～[文]
脆	tsʰɔi55	脆：易断[白]
歲	sui552	岁：万～，～月[文]
歲	sɛ552	岁：十～，～数[白]
綴	tsui55	缀：点～
贅	tsui33	赘：累～，入～
稅	sɔi552	税：交～，～收
衛	vi552	卫：～生
銳	ui55	锐：尖～，～角
廢	fi552	废：～品，作～
肺	fi552	肺：猪～
吠	pʰɔi55	吠：狗～
穢	vɛ55	秽：淫～，污～
圭	kui33	圭：人名用字；乌拉～
閨	kui33	闺：～房
桂	kui552	桂：～花
奎	kʰui21	奎：人名用字；～宁（药名）
攜	hi33	携：～带，提～
惠	fi552	惠：～州，优～
慧	fi552	慧：智～
碑	pi33	碑：石～，～文
卑	pi33	卑：自～，～鄙
彼	pʰi31	彼：～此
臂	pi31	臂：手～，～力
披	pʰi33	披：～肩，～露
譬	pi31	譬：～喻，～如
皮	pʰi21	皮：调～，～肤
疲	pʰi33	疲：～劳
脾	pʰi21	脾：～胃，～气
被	pʰi33	被：被子，毛巾～
婢	fi33	婢：奴～，～女
被	pʰi33	被：～动，～迫
避	pʰit031	避：逃～
糜	mi21	糜：～烂；粥
彌	mi21	弥：～补，阿～陀佛
離	li21	离：～別，～开
籬	li21	篱：～笆
璃	li21	璃：玻～
荔	li552	荔：～枝
紫	tsɿ31	紫：～色
