#漢字	音標	解釋
盡	tsʰin51	尽：～量，～力，～头
疾	tsʰit033	疾：残～
新	sin44	新：～旧
信	sin51	信：相～
膝	tsʰut033	膝：～头（膝盖）
珍	tʃin44	珍：～珠
鎭	tin31	镇：～长，～压
陳	tʃʰin25	陈：姓；～列，～皮
陣	tʃʰin51	阵：～雨
姪	tʃʰit055	侄：～子
蝨	set055	虱：虱子，～嫲
眞	tʃin44	真：认～，～假
振	tʃin31	振：～动
質	tʃit055	质：～量，品～
神	ʃin25	神：～仙，精～
實	ʃit033	实：老～，～在
身	ʃin44	身：～体，上～
失	ʃit055	失：～去，丧～
晨	ʃin25	晨：朝～
腎	ʃin51	肾：～病
人	ȵin25	人：老～，～民
仁	ʒin25	仁：～义
忍	ȵiun44	忍：～耐，～受
認	ȵin51	认：承～，～真
靭	ȵiu51	韧：不易断，坚～[文]
日	ȵit033	日：十～，～期
緊	kin31	紧：～张
吉	kit055	吉：～利
銀	ȵiu25	银：金～，～行
因	jin44	因：原～
印	jin51	印：手～
乙	ʒet055	乙：天干，甲乙丙丁
一	ʒit055	一：数字
引	ʒin31	引：吸～
斤	kiun44	斤：～两
謹	kiun31	谨：～慎，严～
勤	kʰiun25	勤：～劳
近	kʰiun51	近：最～，～来[文]
近	kʰiun44	近：远近[白]
欣	hiun44	欣：～赏
隱	jin31	隐：～形，～身
本	pun31	本：～来，书～
不	put055	不：～过
盆	pʰun25	盆：面～（脸盆），～地
笨	pun51	笨：～蛋[文]
門	mun25	门：关～
墩	tun44	墩：桥～
頓	tun31	顿：停～，～脚
盾	tun51	盾：矛～
突	tʰut033	突：～然
嫩	nun51	嫩：不老
論	lun51	论：议～，～文
尊	tsun44	尊：～重
村	tsʰun44	村：～长
寸	tsʰun51	寸：尺～
存	tsʰun25	存：～在，～折，储～
孫	sun44	孙：姓；子～
損	sun31	损：～坏
滾	kun31	滚：～动；水开
棍	kun51	棍：长～
骨	kut055	骨：～头
坤	kʰun44	坤：乾～
困	kʰun51	困：～难
婚	fun44	婚：结～
忽	fut033	忽：～然
溫	vun44	温：～度，～和
穩	vun31	稳：～定，求～
輪	lun25	轮：车～，～流
律	lut033	律：法～，～师
俊	tsun51	俊：英～
迅	sin51	迅：～速
循	sun25	循：遵～，～环
準	tʃun31	准：瞄～，～则
春	tʃʰun44	春：立～
蠢	tʃʰun31	蠢：～才
出	tʃʰut055	出：～入，～发
術	sut033	术：技～
純	sun25	纯：单～，～粹
潤	ʒun51	润：利～，～色
均	kiun44	均：平～，～匀
菌	tsin44	菌：细～
允	ʒun31	允：～许
分	fun44	分：～数，区～[文]
分	pun44	分：给[白]
粉	fun31	粉：～笔，面～[文]
糞	fun51	粪：粪便
墳	fun25	坟：～墓，上～
份	fun25	份：～量
佛	fut033	佛：拜～
文	vun25	文：～章，论～
蚊	mun44	蚊：～香
問	mun51	问：～题
物	vut033	物：～理[文]
軍	kiun44	军：～队，参～
屈	kʰiuk055	屈：委～，～服[文]
屈	kiuk055	屈：委屈，～气[白]
裙	kʰiun25	裙：裙子
訓	hiun51	训：教～，～人
雲	ʒun25	云：乌～
運	ʒun51	运：～气，好～
幫	pɔŋ44	帮：～忙
博	pɔk055	博：～士，广～
旁	pʰɔŋ25	旁：～边
薄	pʰɔk033	薄：不厚，～弱
忙	mɔŋ25	忙：农～，～碌
莫	mɔk033	莫：不要，～非
膜	muk033	膜：薄～
摸	mɔ44	摸：偷偷～～[文]
摸	mia44	摸：～来～去[白]
當	tɔŋ44	当：～时，应～，～官
擋	tɔŋ31	挡：阻～，～风
當	tɔŋ51	当：～铺，恰～；唔～（不如）
湯	tʰɔŋ44	汤：煮～；姓
托	tʰɔk055	托：手承物，～盘
塘	tʰɔŋ25	塘：鱼～
諾	nɔk055	诺：承～，～言
郞	lɔŋ25	郎：新～；姓，～平
浪	lɔŋ51	浪：风～，～费
落	lɔk033	落：下落
葬	tsɔŋ51	葬：埋～，落～
作	tsɔk055	作：工～，种～
倉	tsʰɔŋ44	仓：～库
鑿	tsʰɔk033	凿：用凿子凿
桑	sɔŋ44	桑：～叶
索	sɔk055	索：绳子，线～
鋼	kɔŋ44	钢：炼～，～笔
缸	kɔŋ44	缸：水～
各	kɔk055	各：～人
康	kʰɔŋ44	康：健～
糠	kʰɔŋ44	糠：谷～
抗	kʰɔŋ31	抗：反～，～战
昂	ŋɔŋ31	昂：～首挺胸，气～～
行	hɔŋ25	行：银～
惡	ɔk055	恶：善～，～霸
娘	ȵiɔŋ25	娘：姑～
凉	liɔŋ25	凉：天～
兩	liɔŋ31	两：～个
兩	liɔŋ44	两：半斤八～
量	liɔŋ51	量：数～
略	liɔk033	略：省～
漿	tsiɔŋ44	浆：豆～，～糊
獎	tsiɔŋ31	奖：～金，得～
醬	tsiɔŋ51	酱：沙茶～，辣椒～
雀	tsiɔk055	雀：麻～，～斑
槍	tsʰiɔŋ44	枪：手～
搶	tsʰiɔŋ31	抢：～劫
牆	tsʰiɔŋ25	墙：～壁
箱	siɔŋ44	箱：皮～
想	siɔŋ31	想：～法，思～
削	siɔk055	削：～皮，剥～
詳	siɔŋ25	详：～细
象	siɔŋ51	象：气～
象	tsʰiɔŋ51	象：大～
像	siɔŋ51	像：好～，相～
張	tʃɔŋ44	张：紧～；姓；装东西
長	tʃɔŋ31	长：生～，省～
脹	tʃɔŋ51	胀：～肚，膨～
着	tʃɔk055	着：～衫（穿衣服）
長	tʃʰɔŋ25	长：～期，～短
丈	tʃʰɔŋ51	丈：三丈
着	tʃʰɔk033	着：～火
裝	tsɔŋ44	装：假～
壯	tsɔŋ51	壮：强～
牀	tsʰɔŋ25	床：眠～
狀	tsʰɔŋ51	状：告～，～元，～态
霜	sɔŋ44	霜：落～，～降
爽	sɔŋ31	爽：～快，直～
章	tʃɔŋ44	章：姓；文～
掌	tʃɔŋ31	掌：巴～，～握
廠	tʃʰɔŋ31	厂：～长
唱	tʃʰɔŋ51	唱：～歌
傷	ʃɔŋ44	伤：受～
賞	ʃɔŋ31	赏：欣～，～金
常	tʃʰɔŋ25	常：经～，～识；姓
上	ʃɔŋ44	上：～山[动]
上	ʃɔŋ51	上：～背[方位]；～海（地名）
勺	ʃɔk033	勺：饭～
瓤	nɔŋ44	瓤：瓜～
讓	ȵiɔŋ51	让：～位
弱	ȵiɔk033	弱：～点
薑	kiɔŋ44	姜：～糖
腳	kiɔk055	脚：赤～
強	kʰiɔŋ25	强：～大，坚～
卻	kʰiɔk055	却：退～，～步
仰	ȵiɔŋ31	仰：～视
香	hiɔŋ44	香：～味，烧～；～港（地名）
響	hiɔŋ31	响：音～
向	hiɔŋ51	向：～东
秧	ʒɔŋ44	秧：插～，～苗
約	ʒɔk055	约：大～，～会
羊	ʒɔŋ25	羊
養	ʒɔŋ44	养：培～，～猪
樣	ʒɔŋ51	样：一～
藥	ʒɔk033	药：中～，～片
躍	ʒɔk055	跃：跳～，大～进
光	kuɔn44	光：阳～，～明
廣	kuɔn31	广：推～；～东（地名）
郭	kuɔk055	郭：姓，～靖
擴	kʰuɔk055	扩：～充，～大
荒	fɔŋ44	荒：开～，～唐
霍	kʰuɔk055	霍：姓；～乱
黃	vɔŋ25	黄：姓；～色
方	fɔŋ44	方：地～，大～
放	fɔŋ51	放：解～，～心[文]
紡	fɔŋ31	纺：～织
房	fɔŋ25	房：～间
防	fɔŋ25	防：～止，国～
亡	mɔŋ25	亡：死～
網	miɔŋ31	网：鱼～，～络
望	mɔŋ51	望：失～
狂	kʰuɔŋ25	狂：发～
枉	vɔŋ31	枉：冤～
王	vɔŋ25	王：姓；大～
往	vɔŋ44	往：来～，～日
旺	vɔŋ51	旺：兴～
綁	pɔŋ31	绑：捆～
剝	pɔk055	剥：～削，～皮
桌	tsɔk055	桌：书～
琢	tuk055	琢：～磨，雕～
啄	tuk055	啄：～木鸟，鸡～米
窗	tsʰuŋ44	窗：门～，～帘
雙	suŋ44	双：一～鞋
江	kɔŋ44	江：长～，～湖
講	kɔŋ31	讲：～话
港	kɔŋ31	港：～口；香～（地名）
降	kɔŋ51	降：下～，～低
角	kɔk055	角：牛～，～色
餃	kiau51	饺：饺子，水～
腔	kʰiɔŋ44	腔：口～
確	kʰɔk055	确：～定，的～
殼	kʰɔk055	壳：贝～
樂	ŋɔk033	乐：音～
巷	hɔŋ51	巷：巷子，两条～
學	hɔk033	学：数～，～习
握	vɔk055	握：～手，把～
北	pet055	北：东南西北
朋	pʰen25	朋：～友
墨	met033	墨：～水
燈	ten44	灯：～光
等	ten31	等：～人，高～
凳	ten51	凳：凳子
得	tet055	得：获～，～意
藤	tʰen25	藤：～椅
鄧	tʰen51	邓：姓，～小平
特	tʰit033	特：～别
能	nen25	能：才～，～够
曾	tsen44	曾：姓
則	tset055	则：否～，规～
層	tsʰen25	层：～次
贈	tsen51	赠：～送
塞	set055	塞：堵～，～车
肯	kʰen31	肯：～定，中～[文]
肯	hen31	肯：愿意，～去[白]
克	kʰet055	克：～服，攻～
黑	het055	黑：～白
冰	pen44	冰：结～，～箱
力	lit033	力：大～，～量
息	sit055	息：休～[文]
直	tʃit033	直：～接
色	set055	色：颜～，～彩
蒸	tʃin44	蒸：清～，～发
證	tʃin51	证：～明
織	tʃit055	织：纺～，～布
秤	tʃʰin51	秤：用以称物，～砣
食	ʃit033	食：粮～；吃
升	ʃin44	升：～级
勝	ʃin51	胜：～利，战～
識	ʃit055	识：相～，～字
極	kʰit033	极：南～
興	hin44	兴：～旺；绍～（地名）
興	hin51	兴：高～，～趣[文]
興	hin31	兴：高兴[白]
蠅	jin25	蝇：乌～（苍蝇）
翼	jit033	翼：鸡～，机～
國	kuek055	国：～家，中～
弘	fen25	弘：～扬
或	fet033	或：～者
百	pak055	百：～姓
拍	pʰɔk055	拍：～片，～球
彭	pʰaŋ25	彭：姓，～德怀
白	pʰak033	白：～色
猛	maŋ44	猛：～烈，凶～
打	ta31	打：～针
冷	len44	冷：～热，～清
撐	tsʰaŋ51	撑：支～，～开
擇	tsʰek033	择：选～[文]
擇	tʰɔk033	择：～菜[白]
生	sen44	生：学～，～活[文]
生	saŋ44	生：与“死”相对[白]
更	ken51	更：～加
坑	kʰaŋ44	坑：水～，～沟
客	kʰak055	客：请～
硬	ŋaŋ51	硬：软～
額	ȵiak055	额：名～
嚇	hak055	吓：～一跳
行	haŋ25	行：～为；行走
棚	pʰaŋ25	棚：楼～，瓜～
麥	mak033	麦：小～，～芽糖
摘	tsak055	摘：～菜
爭	tsen44	争：～取，斗～[文]
爭	tsaŋ44	争：相～，～唔多（差不多）[白]
責	tsik055	责：～任，负～
冊	tsʰak055	册：两～，～封
耕	kaŋ44	耕：～田
耿	ken31	耿：忠心～～；姓，～精忠
革	ket055	革：～命，改～
隔	kak055	隔：～壁
幸	hen51	幸：荣～，～福
扼	ŋɔk055	扼：～杀，～制
兵	pin44	兵：当～
丙	piaŋ31	丙：天干，甲乙丙丁
柄	piaŋ51	柄：刀～，把～
平	pʰin25	平：和～，～时[文]
平	pʰiaŋ25	平：～头，～地[白]
病	pʰiaŋ51	病：～人
命	min51	命：～令[文]
命	miaŋ51	命：～运，算～[白]
驚	kiaŋ44	惊：害怕；～蛰
景	kin31	景：～色，风～
敬	kin51	敬：尊～，～酒
鏡	kiaŋ51	镜：镜子
慶	kʰin51	庆：～祝
屐	kʰiak033	屐：木～
迎	ȵiaŋ25	迎：～接，欢～
逆	ȵiak033	逆：～风
英	jin44	英：～雄；～国（国名）
影	jiaŋ31	影：电～
名	miaŋ25	名：姓～
領	liaŋ44	领：～导，衫～（衣领）
令	lin51	令：命～，口～
精	tsin44	精：～神
井	tsiaŋ31	井：～水，～～有条
跡	tsiak055	迹：～象，痕～[文]
跡	tsiak055	迹：脚～，油～[白]
晴	tsʰiaŋ25	晴：天～
淨	tsʰiaŋ51	净：干～
姓	siaŋ51	姓：～名
惜	siak055	惜：疼爱[白]
席	sit033	席：酒～，主～
蓆	tsʰiak033	席：草～
鄭	tʃʰaŋ51	郑：～重；姓
正	tʃaŋ44	正：～月
正	tʃin51	正：立～，～直[文]
正	tʃaŋ51	正：～好，～来[白]
隻	tʃak055	只：两～
赤	tʃʰak055	赤：～色，～脚
聲	ʃaŋ44	声：～音，笑～
城	ʃaŋ25	城：～市，县～
石	ʃak033	石：～头，～榴
頸	kiaŋ31	颈：脖子
贏	ʒaŋ25	赢：～输
易	jit033	易：交～，贸～
壁	piak055	壁：墙～
劈	pʰiak055	劈：～开，用刀～，雷～
釘	ten44	钉：铁～[名]
頂	ten31	顶：山～[白]
頂	tin31	顶：～唔得（顶不住）[文]
滴	tit055	滴：～水，两～
聽	tʰen44	听：～话
踢	tʰet055	踢：～球
停	tʰin25	停：～止
定	tʰin51	定：稳～；永～（地名）
笛	tit055	笛：笛子
敵	tʰit033	敌：～人
靈	lin25	灵：～活
另	len51	另：～外
曆	let033	历：日～，～书
靑	tsʰiaŋ44	青：～色，～年
醒	siaŋ31	醒：清～，～过来
激	kit055	激：～动
形	hin25	形：～状，地～
礦	kʰuaŋ31	矿：煤～，～工
橫	vaŋ25	横：～直
兄	hiuŋ44	兄：～弟
榮	ʒuŋ25	荣：光～，～誉
永	ʒun31	永：～远
傾	kʰen44	倾：～向，左～
卜	pʰet055	卜：萝～
篷	pʰuŋ25	篷：帐～
蒙	muŋ25	蒙：～蔽，天～～，～古（地名）
木	muk055	木：～工
東	tuŋ44	东：东南西北
凍	tuŋ51	冻：冰～，～伤
通	tʰuŋ44	通：～过，～风，打～
桶	tʰuŋ31	桶：水～
痛	tʰuŋ51	痛：～苦
同	tʰuŋ25	同：相～，～学
洞	tʰuŋ51	洞：山～，～察
讀	tʰuk033	读：～书，阅～
聾	luŋ44	聋：耳～
鹿	luk033	鹿：～角，梅花～
總	tsuŋ31	总：～共，汇～
糉	tsuŋ51	粽：粽子
蔥	tsʰuŋ44	葱
族	tsʰuk033	族：～长，民～
送	suŋ51	送：～人
速	suk055	速：～度
公	kuŋ44	公：～安，办～
貢	kuŋ51	贡：～献
穀	kuk055	谷：五～
空	kʰuŋ44	空：～虚，天～
控	kʰuŋ51	控：～制
紅	fuŋ25	红：～色
翁	vuŋ44	翁：白头～；姓
屋	vuk055	屋：老～
農	nuŋ25	农：～村
宗	tsuŋ44	宗：祖～，～教
鬆	suŋ44	松：轻～，放～
風	fuŋ44	风：大～，～气
福	fuk055	福：～气，享～
鳳	fuŋ51	凤：～凰
服	fuk033	服：～务
夢	muŋ51	梦：发～
六	liuk055	六：数字
宿	siuk055	宿：～舍，住～
竹	tʃuk055	竹：～叶
蟲	tʃʰuŋ25	虫：害～
軸	tʃʰuk033	轴：压～，～承
縮	suk055	缩：压～，～小
終	tsuŋ44	终：～于，始～
祝	tʃuk055	祝：～贺，庆～
充	tʃʰuŋ44	充：～分，冒～
叔	ʃuk055	叔：二～，～～
熟	ʃuk033	熟：煮～，～悉
肉	ȵiuk055	肉：猪～
弓	kiuŋ44	弓：～箭
菊	kʰiuk055	菊：～花
窮	kʰiuŋ25	穷：～人，无～
蓄	hiuk055	蓄：储～，～水
熊	hiuŋ25	熊：～猫
雄	hiuŋ25	雄：英～
育	ʒuk055	育：教～
濃	nuŋ25	浓：～淡；稠密[白]
龍	luŋ25	龙：～头
綠	luk033	绿：～色
蹤	tsuŋ44	踪：失～，～影
足	tsiuk055	足：～球，满～
從	tsʰiuŋ25	从：跟～，～来
粟	siuk055	粟：包～，～米，～子粄
松	tsʰiuŋ25	松：～树
頌	suŋ51	颂：歌～
俗	siuk033	俗：风～
鐘	tʃuŋ44	钟：两点～，闹～
種	tʃuŋ31	种：～类，树～[名，量]
種	tʃuŋ51	种：～田[动]
觸	tsʰuk055	触：接～，～犯
束	suk055	束：结～
屬	ʃuk033	属：～于，家～
鞏	kʰiuŋ51	巩：～固
共	kʰiuŋ51	共：一～，～同
局	kʰiuk033	局：～部，公安～
玉	ȵiuk033	玉：白～
容	ʒuŋ25	容：～易，宽～
勇	ʒuŋ31	勇：～敢
用	ʒuŋ51	用：～处
慾	ʒuk033	欲：～望，贪～
健	kʰien51	健：～康
