#漢字	音標	解釋
跟	kiɛn34	跟：～从
恩	iən34	恩：～人
賓	piən34	宾：贵～
筆	pʰiət5	笔：毛～，～记
匹	pʰiət31	匹：～配
貧	pʰiən21	贫：扶～
民	biən21	民：人～，～族
敏	bun41	敏：灵～
密	biət5	密：秘～，～封
鄰	lun21	邻：～居
鱗	liən21	鳞：鱼～
栗	lut5	栗：～子
進	tsiən55	进：～步，前～
親	tsʰiən34	亲：～生，父～
七	tsʰiət31	七：数字
秦	tsʰun21	秦：姓；～国
盡	tsʰiən55	尽：～量，～力，～头
疾	tsʰiət5	疾：残～
新	siən34	新：～旧
信	siən55	信：相～
膝	siət31	膝：～头（膝盖）
珍	tsiən34	珍：～珠
鎭	tsiən55	镇：～长，～压
陳	tsʰiən21	陈：姓；～列，～皮
陣	tsʰiən55	阵：～雨
姪	tsʰiət5	侄：～子
蝨	siət31	虱：虱子，～嫲
眞	tsiən34	真：认～，～假
振	tsun55	振：～动
質	tsiət31	质：～量，品～
神	siən21	神：～仙，精～
實	siət5	实：老～，～在
身	siən34	身：～体，上～
失	siət5	失：～去，丧～
晨	siən21	晨：朝～
腎	sun55	肾：～病
人	ɡiən21	人：老～，～民
仁	iən21	仁：～义
忍	iən41	忍：～耐，～受
認	ɡiən55	认：承～，～真
靭	ɡiun55	韧：不易断，坚～[文]
日	ɡiət31	日：十～，～期
緊	kiən41	紧：～张
吉	kiət31	吉：～利
銀	ɡiun21	银：金～，～行
因	iən34	因：原～
印	iən55	印：手～
乙	iɛt31	乙：天干，甲乙丙丁
一	iət31	一：数字
引	iən41	引：吸～
斤	kiən34	斤：～两
謹	kiən41	谨：～慎，严～
勤	kʰiən21	勤：～劳
近	kʰiun34	近：最～，～来[文]
近	kʰiun34	近：远近[白]
欣	iən34	欣：～赏
隱	iən41	隐：～形，～身
本	pun41	本：～来，书～
不	put31	不：～过
盆	pʰun21	盆：面～（脸盆），～地
笨	pun55	笨：～蛋[文]
門	bun21	门：关～
墩	tun41	墩：桥～
頓	tun55	顿：停～，～脚
盾	tʰun41	盾：矛～
突	tʰut5	突：～然
嫩	dun55	嫩：不老
論	lun55	论：议～，～文
尊	tsɔn34	尊：～重
村	tsʰun34	村：～长
寸	tsʰun55	寸：尺～
存	tsʰun21	存：～在，～折，储～
孫	sun34	孙：姓；子～
損	sun41	损：～坏
滾	kun41	滚：～动；水开
棍	kun55	棍：长～
坤	kʰun34	坤：乾～
困	kʰun55	困：～难
婚	fun34	婚：结～
忽	fut5	忽：～然
溫	vun34	温：～度，～和
穩	vun41	稳：～定，求～
輪	lun21	轮：车～，～流
律	lut5	律：法～，～师
俊	tsun55	俊：英～
迅	sun55	迅：～速
循	sun21	循：遵～，～环
準	tsun41	准：瞄～，～则
春	tsʰun34	春：立～
蠢	tsʰun41	蠢：～才
術	sut5	术：技～
純	sun21	纯：单～，～粹
潤	jiun55	润：利～，～色
均	kiun34	均：平～，～匀
菌	kʰun41	菌：细～
允	vun41	允：～许
分	fun34	分：～数，区～[文]
分	fun34	分：给[白]
粉	fun41	粉：～笔，面～[文]
糞	fun55	粪：粪便
墳	fun21	坟：～墓，上～
份	fun55	份：～量
佛	fut5	佛：拜～
文	bun21	文：～章，论～
蚊	biən34	蚊：～香
問	bun55	问：～题
物	but5	物：～理[文]
軍	kiun34	军：～队，参～
屈	vut31	屈：委～，～服[文]
屈	vut31	屈：委屈，～气[白]
裙	kʰiun21	裙：裙子
熏	u55	熏：～陶，烟～人[文]
訓	fun55	训：教～，～人
雲	iun21	云：乌～
運	vun55	运：～气，好～
幫	pɔŋ34	帮：～忙
博	pɔk31	博：～士，广～
旁	pʰɔŋ21	旁：～边
薄	pʰɔk5	薄：不厚，～弱
忙	bɔŋ21	忙：农～，～碌
莫	bɔk5	莫：不要，～非
膜	bɔk5	膜：薄～
摸	bɔ34	摸：偷偷～～[文]
摸	bɔ34	摸：～来～去[白]
當	tɔŋ34	当：～时，应～，～官
擋	tɔŋ41	挡：阻～，～风
當	tɔŋ55	当：～铺，恰～；唔～（不如）
湯	tʰɔŋ34	汤：煮～；姓
托	tʰɔk31	托：手承物，～盘
塘	tʰɔŋ21	塘：鱼～
諾	lɔk31	诺：承～，～言
郞	lɔŋ21	郎：新～；姓，～平
浪	lɔŋ55	浪：风～，～费
落	lɔk5	落：下落
葬	tsɔŋ55	葬：埋～，落～
作	tsɔk31	作：工～，种～
倉	tsʰɔŋ34	仓：～库
鑿	tsʰɔk5	凿：用凿子凿
桑	sɔŋ34	桑：～叶
索	sɔk31	索：绳子，线～
鋼	kɔŋ55	钢：炼～，～笔
缸	kɔŋ34	缸：水～
各	kɔk31	各：～人
康	hɔŋ34	康：健～
糠	hɔŋ34	糠：谷～
抗	kʰɔŋ55	抗：反～，～战
昂	ɡɔŋ21	昂：～首挺胸，气～～
行	hɔŋ21	行：银～
惡	ɔk31	恶：善～，～霸
娘	ɡiɔŋ21	娘：姑～
凉	liɔŋ21	凉：天～
兩	liɔŋ41	两：～个
兩	liɔŋ34	两：半斤八～
量	liɔŋ55	量：数～
略	liɔk5	略：省～
漿	tsiɔŋ34	浆：豆～，～糊
獎	tsiɔŋ41	奖：～金，得～
醬	tsiɔŋ55	酱：沙茶～，辣椒～
雀	tsiɔk31	雀：麻～，～斑
槍	tsʰiɔŋ34	枪：手～
搶	tsʰiɔŋ41	抢：～劫
牆	tsʰiɔŋ21	墙：～壁
箱	siɔŋ34	箱：皮～
想	siɔŋ41	想：～法，思～
削	siɔk31	削：～皮，剥～
詳	tsʰiɔŋ21	详：～细
象	tsiɔŋ55	象：气～
象	tsiɔŋ55	象：大～
像	siɔŋ55	像：好～，相～
張	tsɔŋ34	张：紧～；姓；装东西
長	tsɔŋ41	长：生～，省～
脹	tsɔŋ55	胀：～肚，膨～
着	tsɔk31	着：～衫（穿衣服）
長	tsʰɔŋ21	长：～期，～短
丈	tsʰɔŋ55	丈：三丈
着	tsʰɔk5	着：～火
裝	tsɔŋ34	装：假～
壯	tsɔŋ55	壮：强～
牀	tsʰɔŋ21	床：眠～
狀	tsɔŋ55	状：告～，～元，～态
霜	sɔŋ34	霜：落～，～降
爽	sɔŋ41	爽：～快，直～
章	tsɔŋ34	章：姓；文～
掌	tsiɔŋ41	掌：巴～，～握
廠	tsʰɔŋ41	厂：～长
唱	tsʰiɔŋ55	唱：～歌
傷	siɔŋ34	伤：受～
賞	sɔŋ41	赏：欣～，～金
常	siɔŋ21	常：经～，～识；姓
上	sɔŋ34	上：～山[动]
上	sɔŋ55	上：～背[方位]；～海（地名）
勺	sɔk5	勺：饭～
瓤	dɔŋ21	瓤：瓜～
讓	ɡiɔŋ55	让：～位
弱	ɡiɔk5	弱：～点
薑	kiɔŋ34	姜：～糖
腳	kiɔk31	脚：赤～
強	kʰiɔŋ21	强：～大，坚～
卻	kʰiɔk31	却：退～，～步
仰	ɡɔk5	仰：～视
香	hiɔŋ34	香：～味，烧～；～港（地名）
響	hiɔŋ41	响：音～
向	hiɔŋ55	向：～东
秧	iɔŋ34	秧：插～，～苗
約	iɔk5	约：大～，～会
羊	iɔŋ21	羊
養	iɔŋ34	养：培～，～猪
樣	iɔŋ55	样：一～
藥	iɔk5	药：中～，～片
躍	iɔk5	跃：跳～，大～进
光	kɔŋ34	光：阳～，～明
廣	kɔŋ41	广：推～；～东（地名）
郭	kʰɔk31	郭：姓，～靖
擴	kʰɔŋ55	扩：～充，～大
荒	fɔŋ34	荒：开～，～唐
霍	fɔk31	霍：姓；～乱
黃	vɔŋ21	黄：姓；～色
方	fɔŋ34	方：地～，大～
放	fɔŋ55	放：解～，～心[文]
紡	fɔŋ41	纺：～织
房	fɔŋ21	房：～间
防	fɔŋ21	防：～止，国～
亡	bɔŋ21	亡：死～
網	bɔŋ41	网：鱼～，～络
望	bɔŋ55	望：失～
狂	kʰɔŋ21	狂：发～
枉	vɔŋ41	枉：冤～
王	vɔŋ21	王：姓；大～
往	vɔŋ41	往：来～，～日
旺	vɔŋ55	旺：兴～
綁	pɔŋ41	绑：捆～
剝	bɔk31	剥：～削，～皮
桌	tsʰiɔk31	桌：书～
琢	tiɔk31	琢：～磨，雕～
啄	tiɔk31	啄：～木鸟，鸡～米
濁	tsʰɔk5	浊：浑～
窗	tsʰiɔŋ34	窗：门～，～帘
雙	siɔŋ34	双：一～鞋
江	kɔŋ34	江：长～，～湖
講	kɔŋ41	讲：～话
港	kɔŋ41	港：～口；香～（地名）
降	kɔŋ55	降：下～，～低
角	kɔk31	角：牛～，～色
餃	kau41	饺：饺子，水～
腔	hɔŋ34	腔：口～
確	kʰɔk31	确：～定，的～
殼	hɔk31	壳：贝～
樂	ɡɔk5	乐：音～
巷	hɔŋ55	巷：巷子，两条～
學	hɔk5	学：数～，～习
握	ɡak5	握：～手，把～
北	piɛt31	北：东南西北
朋	pʰiɛn21	朋：～友
墨	biɛt5	墨：～水
燈	tiɛn34	灯：～光
等	tʰiɛn55	等：～人，高～
凳	tiɛn55	凳：凳子
得	tiɛt31	得：获～，～意
藤	tʰiɛn21	藤：～椅
鄧	tʰiɛn55	邓：姓，～小平
特	tʰiət5	特：～别
能	diɛn21	能：才～，～够
曾	tsiɛn34	曾：姓
則	tsiək5	则：否～，规～
層	tsʰiɛn21	层：～次
贈	tsiɛn55	赠：～送
塞	siɛt31	塞：堵～，～车
肯	hiɛn41	肯：～定，中～[文]
肯	hiɛn41	肯：愿意，～去[白]
克	kʰak5	克：～服，攻～
黑	hak5	黑：～白
冰	piən34	冰：结～，～箱
力	liət5	力：大～，～量
息	siət31	息：休～[文]
直	tsʰiət5	直：～接
色	siɛt31	色：颜～，～彩
蒸	tsiən34	蒸：清～，～发
證	tsʰiən55	证：～明
織	tsiət31	织：纺～，～布
秤	tsʰiən55	秤：用以称物，～砣
食	siət5	食：粮～；吃
升	siən34	升：～级
勝	siən55	胜：～利，战～
識	siət31	识：相～，～字
極	kʰiət5	极：南～
興	hiən34	兴：～旺；绍～（地名）
興	hɐŋ55	兴：高～，～趣[文]
興	hɐŋ55	兴：高兴[白]
蠅	iən21	蝇：乌～（苍蝇）
翼	iət5	翼：鸡～，机～
國	kɔk31	国：～家，中～
弘	fiɛn21	弘：～扬
或	vak5	或：～者
百	pak31	百：～姓
拍	pʰak31	拍：～片，～球
彭	pʰaŋ21	彭：姓，～德怀
白	pʰak5	白：～色
猛	baŋ41	猛：～烈，凶～
打	ta41	打：～针
冷	laŋ34	冷：～热，～清
撐	tsʰaŋ34	撑：支～，～开
擇	tsʰak5	择：选～[文]
擇	tsʰak5	择：～菜[白]
生	saŋ34	生：学～，～活[文]
生	saŋ34	生：与“死”相对[白]
更	kiən55	更：～加
坑	haŋ34	坑：水～，～沟
客	hak31	客：请～
硬	ɡaŋ55	硬：软～
額	ɡak31	额：名～
嚇	hak31	吓：～一跳
行	haŋ21	行：～为；行走
棚	pʰan21	棚：楼～，瓜～
麥	bak5	麦：小～，～芽糖
摘	tsak31	摘：～菜
爭	tsaŋ34	争：～取，斗～[文]
爭	tsaŋ34	争：相～，～唔多（差不多）[白]
責	tsak31	责：～任，负～
冊	tsʰak31	册：两～，～封
耕	kaŋ34	耕：～田
耿	kiən41	耿：忠心～～；姓，～精忠
革	kak31	革：～命，改～
隔	kak31	隔：～壁
幸	hiən55	幸：荣～，～福
扼	ɡak5	扼：～杀，～制
兵	piən34	兵：当～
丙	piaŋ41	丙：天干，甲乙丙丁
柄	piaŋ55	柄：刀～，把～
平	pʰiən21	平：和～，～时[文]
平	pʰiən21	平：～头，～地[白]
病	pʰiaŋ55	病：～人
命	biən55	命：～令[文]
命	biaŋ55	命：～运，算～[白]
驚	kiaŋ34	惊：害怕；～蛰
景	kiən41	景：～色，风～
敬	kiən55	敬：尊～，～酒
鏡	kiaŋ55	镜：镜子
慶	hiən55	庆：～祝
屐	kʰiak5	屐：木～
迎	jaŋ21	迎：～接，欢～
逆	ɡak5	逆：～风
英	iən34	英：～雄；～国（国名）
影	iaŋ41	影：电～
名	biaŋ21	名：姓～
領	liaŋ34	领：～导，衫～（衣领）
令	liən55	令：命～，口～
精	tsiən34	精：～神
井	tsiaŋ41	井：～水，～～有条
跡	tsiək5	迹：～象，痕～[文]
跡	tsiət5	迹：脚～，油～[白]
晴	tsʰiaŋ21	晴：天～
淨	tsʰiaŋ55	净：干～
姓	siaŋ55	姓：～名
惜	siət31	惜：疼爱[白]
席	tsʰiət5	席：酒～，主～
蓆	tsʰiak5	席：草～
鄭	tsʰaŋ55	郑：～重；姓
正	tsaŋ34	正：～月
正	tsiən55	正：立～，～直[文]
正	tsiən55	正：～好，～来[白]
隻	tsak31	只：两～
赤	tsʰak31	赤：～色，～脚
聲	saŋ34	声：～音，笑～
城	saŋ21	城：～市，县～
石	sak5	石：～头，～榴
頸	kiaŋ41	颈：脖子
贏	iaŋ21	赢：～输
易	iək5	易：交～，贸～
壁	piak31	壁：墙～
劈	pʰiak31	劈：～开，用刀～，雷～
釘	taŋ34	钉：铁～[名]
頂	taŋ41	顶：山～[白]
頂	taŋ41	顶：～唔得（顶不住）[文]
滴	tɐk5	滴：～水，两～
聽	tʰaŋ55	听：～话
踢	tʰiak31	踢：～球
停	tʰiən21	停：～止
定	tʰiən55	定：稳～；永～（地名）
笛	tʰak5	笛：笛子
敵	tʰiət5	敌：～人
靈	liən21	灵：～活
另	lɐŋ55	另：～外
曆	liɛt5	历：日～，～书
靑	tsʰiaŋ34	青：～色，～年
醒	siaŋ41	醒：清～，～过来
激	kiət31	激：～动
形	iən21	形：～状，地～
礦	kʰɔŋ55	矿：煤～，～工
橫	vaŋ21	横：～直
兄	hiɔŋ34	兄：～弟
榮	iən21	荣：光～，～誉
傾	kʰiən34	倾：～向，左～
卜	pʰiɛt5	卜：萝～
篷	pʰoŋ21	篷：帐～
蒙	boŋ21	蒙：～蔽，天～～，～古（地名）
木	bok5	木：～工
東	toŋ34	东：东南西北
凍	toŋ55	冻：冰～，～伤
通	tʰoŋ34	通：～过，～风，打～
桶	tʰoŋ41	桶：水～
痛	tʰoŋ55	痛：～苦
同	tʰoŋ21	同：相～，～学
洞	toŋ55	洞：山～，～察
讀	tʰok5	读：～书，阅～
聾	loŋ34	聋：耳～
鹿	lok5	鹿：～角，梅花～
總	tsoŋ41	总：～共，汇～
糉	tsoŋ55	粽：粽子
蔥	tsʰoŋ34	葱
族	tsʰok5	族：～长，民～
送	soŋ55	送：～人
速	tsʰok31	速：～度
公	koŋ34	公：～安，办～
貢	koŋ55	贡：～献
穀	kok31	谷：五～
空	kʰoŋ34	空：～虚，天～
控	hoŋ55	控：～制
紅	foŋ21	红：～色
翁	ioŋ34	翁：白头～；姓
屋	ok31	屋：老～
農	doŋ21	农：～村
宗	tsoŋ34	宗：祖～，～教
鬆	soŋ34	松：轻～，放～
風	foŋ34	风：大～，～气
福	fok31	福：～气，享～
鳳	foŋ55	凤：～凰
服	fok5	服：～务
夢	boŋ55	梦：发～
六	lok31	六：数字
宿	sok31	宿：～舍，住～
竹	tsok31	竹：～叶
蟲	tsʰoŋ21	虫：害～
軸	tsok31	轴：压～，～承
縮	sok31	缩：压～，～小
終	tsoŋ34	终：～于，始～
祝	tsok31	祝：～贺，庆～
充	tsʰoŋ34	充：～分，冒～
叔	sok31	叔：二～，～～
熟	sok5	熟：煮～，～悉
肉	ɡiok31	肉：猪～
弓	kioŋ34	弓：～箭
菊	kʰiok31	菊：～花
窮	kʰioŋ21	穷：～人，无～
蓄	tsʰok31	蓄：储～，～水
熊	foŋ21	熊：～猫
雄	foŋ21	雄：英～
育	iok31	育：教～
濃	doŋ21	浓：～淡；稠密[白]
龍	loŋ21	龙：～头
綠	lok5	绿：～色
蹤	tsoŋ34	踪：失～，～影
足	tsok31	足：～球，满～
從	tsʰoŋ21	从：跟～，～来
粟	sok31	粟：包～，～米，～子粄
松	tsʰoŋ21	松：～树
頌	tsoŋ55	颂：歌～
俗	tsʰok5	俗：风～
鐘	tsoŋ34	钟：两点～，闹～
種	tsoŋ41	种：～类，树～[名，量]
種	tsoŋ55	种：～田[动]
觸	tsʰok31	触：接～，～犯
束	tsʰok31	束：结～
屬	sok5	属：～于，家～
鞏	kʰoŋ41	巩：～固
共	kioŋ55	共：一～，～同
局	kiok5	局：～部，公安～
玉	ɡiok5	玉：白～
容	ioŋ21	容：～易，宽～
勇	ioŋ41	勇：～敢
用	ioŋ55	用：～处
慾	iok31	欲：～望，贪～
健	kiɛn55	健：～康
