#漢字	音標	解釋
棍	kɐn33	棍：长～
坤	kʰɐn55	坤：乾～
困	kʰɐn33	困：～难
婚	fɐn55	婚：结～
忽	fɐt5	忽：～然
溫	uɐn55	温：～度，～和
穩	uɐn35	稳：～定，求～
輪	lɐn21	轮：车～，～流
律	lɐt21	律：法～，～师
俊	ʦɐn33	俊：英～
迅	sɐn33	迅：～速
循	ʦʰɐn21	循：遵～，～环
準	ʦɐn35	准：瞄～，～则
春	ʦʰɐn55	春：立～
蠢	ʦʰɐn35	蠢：～才
術	sɐt 21	术：技～
純	sɐn21	纯：单～，～粹
潤	jɐn33	润：利～，～色
均	kɐn55	均：平～，～匀
菌	kʰɐn35	菌：细～
允	uɐn35	允：～许
分	fɐn55	分：～数，区～[文]
分	fɐn55	分：给[白]
糞	fɐn33	粪：粪便
墳	fɐn21	坟：～墓，上～
份	fɐn33	份：～量
佛	fɐt21	佛：拜～
文	mɐn21	文：～章，论～
蚊	mɐn55	蚊：～香
問	mɐn33	问：～题
軍	kɐn55	军：～队，参～
屈	uɐt5	屈：委～，～服[文]
屈	uɐt5	屈：委屈，～气[白]
裙	kʰɐn21	裙：裙子
熏	fɐn55	熏：～陶，烟～人[文]
訓	fɐn33	训：教～，～人
運	uɐn33	运：～气，好～
幫	pɔŋ55	帮：～忙
博	pɔk21	博：～士，广～
旁	pʰɔŋ21	旁：～边
薄	pɔk3	薄：不厚，～弱
忙	mɔŋ21	忙：农～，～碌
莫	mɔk3	莫：不要，～非
膜	mɔk21	膜：薄～
摸	mɔ55	摸：偷偷～～[文]
摸	mɔ55	摸：～来～去[白]
當	tɔŋ55	当：～时，应～，～官
擋	tɔŋ35	挡：阻～，～风
當	tɔŋ33	当：～铺，恰～；唔～（不如）
湯	tʰɔŋ55	汤：煮～；姓
托	tʰɔk3	托：手承物，～盘
塘	tʰɔŋ21	塘：鱼～
諾	nɔk3	诺：承～，～言
郞	lɔŋ21	郎：新～；姓，～平
浪	lɔŋ33	浪：风～，～费
葬	ʦɔŋ33	葬：埋～，落～
作	ʦɔk21	作：工～，种～
倉	ʦʰɔŋ55	仓：～库
鑿	ʦɔk21	凿：用凿子凿
桑	sɔŋ55	桑：～叶
索	sɔk3	索：绳子，线～
鋼	kɔŋ33	钢：炼～，～笔
缸	kɔŋ55	缸：水～
康	hɔŋ55	康：健～
糠	hɔŋ55	糠：谷～
抗	kʰɔŋ33	抗：反～，～战
昂	ŋɔŋ21	昂：～首挺胸，气～～
行	hɔŋ21	行：银～
惡	ɔk3	恶：善～，～霸
娘	niɔŋ21	娘：姑～
凉	liɔŋ21	凉：天～
兩	liɔŋ35	两：～个
兩	liɔŋ35	两：半斤八～
量	liɔŋ55	量：数～
略	liɔk3	略：省～
漿	ʦiɔŋ33	浆：豆～，～糊
獎	ʦiɔŋ35	奖：～金，得～
醬	ʦiɔŋ33	酱：沙茶～，辣椒～
雀	ʦiɔk21	雀：麻～，～斑
槍	ʦʰiɔŋ55	枪：手～
牆	ʦʰiɔŋ21	墙：～壁
箱	siɔŋ55	箱：皮～
想	siɔŋ35	想：～法，思～
削	siɔk3	削：～皮，剥～
詳	ʦʰiɔŋ21	详：～细
象	ʦʰiɔŋ33	象：气～
象	ʦiɔŋ33	象：大～
像	ʦiɔŋ33	像：好～，相～
張	ʦiɔŋ33	张：紧～；姓；装东西
長	ʦiɔŋ35	长：生～，省～
脹	ʦiɔŋ33	胀：～肚，膨～
着	ʦiɔk3	着：～衫（穿衣服）
長	ʦʰiɔŋ21	长：～期，～短
丈	ʦʰiɔŋ33	丈：三丈
着	ʦiɔk3	着：～火
裝	ʦɔŋ55	装：假～
壯	ʦɔŋ33	壮：强～
牀	ʦʰɔŋ21	床：眠～
狀	ʦɔŋ33	状：告～，～元，～态
霜	siɔŋ55	霜：落～，～降
爽	sɔŋ35	爽：～快，直～
章	ʦiɔŋ55	章：姓；文～
掌	ʦiɔŋ35	掌：巴～，～握
廠	ʦʰɔŋ35	厂：～长
傷	siɔŋ55	伤：受～
賞	siɔŋ35	赏：欣～，～金
常	siɔŋ21	常：经～，～识；姓
上	siɔŋ35	上：～山[动]
上	siɔŋ35	上：～背[方位]；～海（地名）
勺	ʦʰiɔk3	勺：饭～
瓤	nɔŋ21	瓤：瓜～
讓	iɔŋ33	让：～位
弱	iɔk3	弱：～点
薑	kiɔŋ55	姜：～糖
腳	kiɔk3	脚：赤～
強	kʰiɔŋ21	强：～大，坚～
卻	kʰiɔk3	却：退～，～步
仰	jɔŋ35	仰：～视
香	hiɔŋ55	香：～味，烧～；～港（地名）
響	hiɔŋ35	响：音～
向	hiɔŋ33	向：～东
秧	iɔŋ55	秧：插～，～苗
養	iɔŋ35	养：培～，～猪
樣	iɔŋ33	样：一～
躍	iɔk3	跃：跳～，大～进
廣	kɔŋ35	广：推～；～东（地名）
擴	kʰɔŋ33	扩：～充，～大
荒	fɔŋ55	荒：开～，～唐
霍	fɔk3	霍：姓；～乱
黃	uɔŋ21	黄：姓；～色
放	fɔŋ33	放：解～，～心[文]
紡	fɔŋ35	纺：～织
房	fɔŋ21	房：～间
防	fɔŋ21	防：～止，国～
亡	mɔŋ21	亡：死～
網	mɔŋ35	网：鱼～，～络
望	mɔŋ33	望：失～
狂	kʰɔŋ21	狂：发～
枉	uɔŋ35	枉：冤～
往	uɔŋ35	往：来～，～日
旺	uɔŋ33	旺：兴～
綁	pɔŋ35	绑：捆～
剝	mɔk5	剥：～削，～皮
桌	ʦʰiɔk21	桌：书～
琢	tiɔk3	琢：～磨，雕～
啄	tiɔk3	啄：～木鸟，鸡～米
濁	ʦok21	浊：浑～
雙	siɔŋ33	双：一～鞋
講	kɔŋ35	讲：～话
港	kɔŋ35	港：～口；香～（地名）
降	kɔŋ33	降：下～，～低
角	kɔk3	角：牛～，～色
餃	kau35	饺：饺子，水～
腔	hɔŋ55	腔：口～
確	kʰɔk3	确：～定，的～
樂	ŋɔk21	乐：音～
巷	hɔŋ33	巷：巷子，两条～
握	ɐk5	握：～手，把～
北	pɐk5	北：东南西北
朋	pʰaŋ21	朋：～友
等	tɐŋ35	等：～人，高～
凳	tɐŋ33	凳：凳子
得	tɐk5	得：获～，～意
藤	tʰɐŋ21	藤：～椅
鄧	tɐŋ33	邓：姓，～小平
特	tɐk21	特：～别
能	nɐŋ21	能：才～，～够
曾	ʦɐŋ55	曾：姓
則	ʦɐk5	则：否～，规～
層	ʦʰɐŋ21	层：～次
贈	ʦɐŋ33	赠：～送
塞	sɐk5	塞：堵～，～车
肯	hɐŋ35	肯：～定，中～[文]
肯	hɐŋ35	肯：愿意，～去[白]
克	hɐk5	克：～服，攻～
息	sɐk5	息：休～[文]
色	sɐk5	色：颜～，～彩
證	ʦɐŋ33	证：～明
織	ʦɐk5	织：纺～，～布
秤	ʦʰɐŋ33	秤：用以称物，～砣
食	sɐk21	食：粮～；吃
升	sɐŋ55	升：～级
勝	sɐŋ33	胜：～利，战～
識	sɐk5	识：相～，～字
極	kɐk21	极：南～
興	hɐŋ55	兴：～旺；绍～（地名）
興	hɐŋ33	兴：高～，～趣[文]
興	hɐŋ33	兴：高兴[白]
蠅	ɐŋ21	蝇：乌～（苍蝇）
翼	iek21	翼：鸡～，机～
弘	uɐŋ21	弘：～扬
或	uak3	或：～者
百	pak3	百：～姓
拍	pʰak	拍：～片，～球
彭	pʰaŋ21	彭：姓，～德怀
猛	maŋ35	猛：～烈，凶～
打	ta35	打：～针
冷	laŋ35	冷：～热，～清
撐	ʦʰaŋ55	撑：支～，～开
擇	ʦak21	择：选～[文]
擇	ʦak21	择：～菜[白]
更	kɐŋ33	更：～加
坑	haŋ55	坑：水～，～沟
嚇	hak3	吓：～一跳
行	hɐŋ21	行：～为；行走
棚	pʰaŋ21	棚：楼～，瓜～
麥	mak3	麦：小～，～芽糖
摘	ʦak21	摘：～菜
爭	ʦaŋ55	争：～取，斗～[文]
爭	ʦɐŋ55	争：相～，～唔多（差不多）[白]
冊	ʦʰak3	册：两～，～封
耕	kaŋ55	耕：～田
耿	kɐŋ35	耿：忠心～～；姓，～精忠
革	kak3	革：～命，改～
隔	kak3	隔：～壁
幸	hɐŋ33	幸：荣～，～福
扼	ɐk5	扼：～杀，～制
兵	pəŋ33	兵：当～
丙	pəŋ35	丙：天干，甲乙丙丁
柄	piaŋ33	柄：刀～，把～
平	pʰəŋ21	平：和～，～时[文]
平	pʰəŋ21	平：～头，～地[白]
命	meŋ33	命：～令[文]
命	məŋ33	命：～运，算～[白]
驚	keŋ55	惊：害怕；～蛰
景	keŋ35	景：～色，风～
敬	kəŋ33	敬：尊～，～酒
鏡	kiaŋ33	镜：镜子
慶	həŋ33	庆：～祝
屐	kʰiak21	屐：木～
迎	jəŋ21	迎：～接，欢～
逆	ŋak3	逆：～风
英	jeŋ55	英：～雄；～国（国名）
影	jeŋ35	影：电～
名	məŋ21	名：姓～
領	leŋ35	领：～导，衫～（衣领）
令	leŋ33	令：命～，口～
精	ʦeŋ55	精：～神
井	ʦiaŋ35	井：～水，～～有条
跡	ʦek5	迹：～象，痕～[文]
跡	ʦek5	迹：脚～，油～[白]
晴	ʦʰeŋ21	晴：天～
淨	ʦiaŋ33	净：干～
姓	ʦieŋ5	姓：～名
惜	sek5	惜：疼爱[白]
席	ʦek21	席：酒～，主～
蓆	ʦiak3	席：草～
鄭	ʦiaŋ33	郑：～重；姓
正	ʦəŋ55	正：～月
正	ʦəŋ33	正：立～，～直[文]
正	ʦəŋ33	正：～好，～来[白]
隻	ʦiak3	只：两～
赤	ʦʰiak21	赤：～色，～脚
聲	səŋ55	声：～音，笑～
城	səŋ21	城：～市，县～
石	siak21	石：～头，～榴
頸	kiaŋ35	颈：脖子
贏	iaŋ21	赢：～输
易	jək3	易：交～，贸～
壁	piak3	壁：墙～
劈	pʰiak3	劈：～开，用刀～，雷～
釘	tiaŋ55	钉：铁～[名]
頂	tiaŋ35	顶：山～[白]
頂	təŋ35	顶：～唔得（顶不住）[文]
滴	tək5	滴：～水，两～
聽	tʰiaŋ55	听：～话
踢	tʰiak3	踢：～球
停	tʰəŋ21	停：～止
定	təŋ33	定：稳～；永～（地名）
笛	tiak21	笛：笛子
敵	tək21	敌：～人
靈	ləŋ21	灵：～活
另	ləŋ33	另：～外
曆	lek3	历：日～，～书
靑	ʦʰeŋ55	青：～色，～年
醒	siaŋ35	醒：清～，～过来
激	kək5	激：～动
形	jəŋ21	形：～状，地～
礦	kʰɔŋ33	矿：煤～，～工
橫	uaŋ21	横：～直
兄	həŋ55	兄：～弟
榮	vəŋ21	荣：光～，～誉
永	vəŋ35	永：～远
傾	kʰəŋ55	倾：～向，左～
卜	pak31	卜：萝～
篷	pʰoŋ2	篷：帐～
蒙	moŋ21	蒙：～蔽，天～～，～古（地名）
木	mok21	木：～工
東	toŋ55	东：东南西北
凍	toŋ33	冻：冰～，～伤
通	tʰoŋ5	通：～过，～风，打～
桶	tʰoŋ35	桶：水～
痛	tʰoŋ33	痛：～苦
同	tʰoŋ21	同：相～，～学
洞	toŋ33	洞：山～，～察
讀	tok21	读：～书，阅～
聾	loŋ21	聋：耳～
鹿	lok3	鹿：～角，梅花～
總	ʦoŋ35	总：～共，汇～
糉	ʦoŋ33	粽：粽子
蔥	ʦʰoŋ55	葱
族	ʦok21	族：～长，民～
送	soŋ33	送：～人
速	ʦʰok5	速：～度
公	koŋ55	公：～安，办～
貢	koŋ33	贡：～献
穀	kok5	谷：五～
空	hoŋ55	空：～虚，天～
控	hoŋ33	控：～制
紅	hoŋ21	红：～色
翁	ioŋ55	翁：白头～；姓
屋	kok5	屋：老～
農	noŋ21	农：～村
宗	ʦoŋ55	宗：祖～，～教
鬆	soŋ55	松：轻～，放～
風	hoŋ55	风：大～，～气
福	fok5	福：～气，享～
鳳	hoŋ33	凤：～凰
服	fok21	服：～务
夢	moŋ33	梦：发～
六	lok3	六：数字
宿	sok5	宿：～舍，住～
竹	ʦok5	竹：～叶
蟲	ʦʰoŋ21	虫：害～
軸	ʦok21	轴：压～，～承
縮	sok5	缩：压～，～小
終	ʦoŋ55	终：～于，始～
祝	ʦok5	祝：～贺，庆～
充	ʦʰoŋ55	充：～分，冒～
叔	sok5	叔：二～，～～
熟	sok21	熟：煮～，～悉
肉	jok21	肉：猪～
弓	koŋ55	弓：～箭
菊	kʰok5	菊：～花
窮	kʰoŋ21	穷：～人，无～
蓄	ʦʰok5	蓄：储～，～水
熊	hoŋ21	熊：～猫
雄	hoŋ21	雄：英～
育	jok21	育：教～
濃	noŋ21	浓：～淡；稠密[白]
龍	loŋ21	龙：～头
綠	lok3	绿：～色
蹤	ʦoŋ55	踪：失～，～影
足	ʦok5	足：～球，满～
從	ʦʰoŋ21	从：跟～，～来
粟	sok5	粟：包～，～米，～子粄
松	ʦʰoŋ21	松：～树
頌	ʦoŋ33	颂：歌～
俗	ʦok21	俗：风～
鐘	ʦoŋ55	钟：两点～，闹～
種	ʦoŋ33	种：～类，树～[名，量]
種	ʦoŋ33	种：～田[动]
觸	ʦʰok5	触：接～，～犯
束	ʦʰok5	束：结～
屬	sok21	属：～于，家～
鞏	koŋ35	巩：～固
共	koŋ33	共：一～，～同
局	kok21	局：～部，公安～
玉	jok21	玉：白～
容	joŋ21	容：～易，宽～
勇	joŋ35	勇：～敢
慾	jok21	欲：～望，贪～
