#漢字	音標	解釋
譬	pʰi21	譬：～喻，～如
皮	pʰi55	皮：调～，～肤
疲	pʰi21	疲：～劳
脾	pi55	脾：～胃，～气
被	pʰi21	被：被子，毛巾～
婢	pi21	婢：奴～，～女
被	pʰi21	被：～动，～迫
避	pʰit035	避：逃～
糜	mui55	糜：～烂；粥
彌	ni55	弥：～补，阿～陀佛
離	li55	离：～別，～开
籬	li55	篱：～笆
璃	li55	璃：玻～
荔	li51	荔：～枝
紫	tsɿ51	紫：～色
雌	tʃʰʅ21	雌：～雄
此	tsʰɿ51	此：到～为止
刺	tsʰɿ51	刺：～激，穿～
疵	sɿ21	疵：瑕～，吹毛求～
斯	sɿ21	斯：～大林
撕	sɿ21	撕：～烂
璽	sai51	玺：玉～
徙	sai51	徙：移居，～屋，迁～
賜	tsʰɿ51	赐：赏～
知	ti21	知：通～，～道，无～[文]
知	tʃʅ51	知：～识[文]
知	ti21	知：知道，唔～[白]
蜘	tʃʅ21	蜘：～蛛
智	tʃʅ51	智：～慧
池	tʃʰʅ55	池：水～
馳	tʃʰʅ21	驰：奔～
差	tsʰa21	差：参～不齐
篩	tsʰei21	筛：谷～，米～
支	ki21	支：两～笔[白，量]
支	tʃʅ21	支：～持，天干地～[文]
枝	ki21	枝：树～
肢	tʃʅ21	肢：四～，～体
梔	ki21	栀：黄～（水横枝、黄果）
紙	tʃʅ51	纸
只	tʃit035	只：～有
侈	tʃʰʅ21	侈：奢～
舐	tʰiam21	舐：舔
施	ʃʅ21	施：措～；姓
翅	tʃʰʅ51	翅：鱼～
匙	ʃʅ55	匙：锁～，汤～
是	ʃʅ35	是：～否，～非
氏	ʃʅ35	氏：姓～
豉	ʃʅ35	豉：豆～
兒	ʒʅ55	儿：～童
爾	ni55	尔：～虞我诈；保～（人名）
寄	ki51	寄：～信，～托
羈	tut035	羁：～押，放荡不～
企	kʰi21	企：～业，～鹅
奇	kʰi55	奇：～怪
騎	kʰi55	骑：～马
騎	kʰi55	骑：～楼
岐	ki21	岐：～山
徛	kʰi55	徛：站立；（山）斜度高
技	kʰi21	技：杂～[白]
妓	kʰi21	妓：～女
宜	ni55	宜：适～，～昌
儀	ȵi55	仪：礼～，～式
蟻	ŋei51	蚁：蚂蚁，白～
誼	ȵi55	谊：友～
義	ȵi35	义：情～，～气
議	ȵi51	议：～论，会～
犧	hi21	牺：～牲
戲	hi51	戏：做～
椅	ʒʅ51	倚：～靠，～老卖老
倚	ʒʅ51	椅：椅子，藤～
移	ʒʅ55	移：～动
易	ʒʅ35	易：容～
悲	pui21	悲：～伤
鄙	pi21	鄙：卑～，～视[文]
鄙	pei51	鄙：差劲[白]
比	pi51	比：～较，对～
秘	pi51	秘：～书，～密
泌	pit035	泌：分～；滤出汤汁
庇	pi35	庇：包～，～护
痹	pi51	痹：麻～
丕	pʰi21	丕：人名用字，曹～
屁	pʰi51	屁：放～
琵	pʰi55	琵：～琶
枇	pʰi55	枇：～杷
備	pʰi35	备：准～，～用
鼻	pʰi35	鼻：鼻子；鼻涕
篦	pi21	篦：篦子（很密的梳子）
眉	mi55	眉：眉毛，画～
楣	mi35	楣：门～
黴	mui55	霉：发～，倒～
美	mi21	美：～丽，～化
媚	mi35	媚：～眼，妩～；人名用字
寐	mui51	寐：梦～以求，假～
地	tʰi35	地：土～
尼	nei35	尼：～姑
膩	nei35	腻：油～，细～
梨	li55	梨
履	li35	履：～行，～历
利	li35	利：～润，有～
痢	li35	痢：～疾
痢	li35	痢：癞～（头屑）
資	tsɿ21	资：～本
姿	tsɿ21	姿：～势
咨	tsɿ21	咨：～询
姊	tsi51	姊：～妹
次	tsʰɿ51	次：名～，～品
瓷	tsʰɿ55	瓷：～砖，陶～
餈	tsʰi55	糍：糍粑，糯米～
自	tsʰɿ35	自：～私
私	sɿ21	私：自～
死	si51	死：～人
四	si51	四：数字
肆	si51	肆：放～
致	tʃʅ51	致：导～
遲	tʃʰʅ55	迟：～到，推～
雉	tʃʰʅ21	稚：幼～
師	sɿ21	师：老～，～父
獅	sɿ21	狮：狮子
脂	tʃʅ21	脂：～肪，胭～
旨	tʃʅ51	旨：圣～
指	tʃʅ51	指：手～，～甲
至	tʃʅ51	至：～少
示	ʃʅ35	示：表～
屍	ʃʅ21	尸：～体，死～
矢	ʃʅ21	矢：有的放～
屎	ʃʅ51	屎：狗～
視	ʃʅ35	视：近～
嗜	ʃʅ35	嗜：～好
二	ȵi35	二：数字
貳	ȵi35	贰：～心
飢	ki21	饥：～饿
肌	ki21	肌：～肉
几	ki51	几：茶～
冀	ki21	冀：河北简称，晋察～
器	kʰi35	器：武～，机～，～重
棄	kʰi51	弃：放～，抛～
祁	kʰi55	祁：～连山
伊	ʒʅ55	伊：～犁；姓
懿	ʒʅ51	懿：人名用字，司马～
夷	ʒʅ55	夷：化险为～，蛮～
姨	ʒʅ55	姨：大～，～丈
你	ni55	你：～们，第二人称[文]
你	ŋ̍55	你：第二人称[白]
釐	li55	厘：～米
貍	li55	狸：狐～
李	li51	李：姓；水果
里	li21	里：公～
裏	li51	里：～外，～背（里面）
理	li21	理：道～，～由
鯉	li21	鲤：～鱼
吏	li35	吏：官～
滋	tsɿ21	滋：～味
子	tsɿ35	子：～孙；孔～
梓	tsɿ51	梓：桑～；曾宪～
慈	tsʰɿ55	慈：～悲，～禧太后
磁	tsʰɿ55	磁：～铁，～场
字	tsʰɿ35	字：～典，文～
司	sɿ51	司：公～，～令
絲	sɿ21	丝：～绸
思	sɿ21	思：～想
伺	sɿ21	伺：～候，～机而动
思	sɿ21	思：意～
辭	tsʰɿ55	辞：～职，告～
詞	tsʰɿ55	词：歌～
祠	tsʰɿ55	祠：～堂
似	sɿ51	似：相～，～乎[文]
似	tʃʰɔŋ51	似：好～（好像）[白]
祀	sɿ35	祀：祭～
巳	tsʰɿ35	巳：地支，～时
寺	tsʰɿ35	寺：～庙，灵光～
嗣	tsʰɿ55	嗣：后～；谭～同
飼	sɿ21	饲：～料，～养[文]
飼	tsʰɿ35	饲：喂饭[白]
置	tʃʅ51	置：布～
癡	tʃʰʅ21	痴：白～，～呆
恥	tʃʰʅ51	耻：～辱
持	tʃʰʅ55	持：支～
痔	tsʰɿ35	痔：～疮
治	tʃʰʅ35	治：～安，统～[文]
治	tʃʅ55	治：～鸡，～猪[白]
廁	tsʰet035	厕：～所，公～
士	sɿ35	士：～兵
仕	sɿ35	仕：～途
柿	sɿ35	柿：柿子，～饼
事	sɿ35	事：～实，～情[文]
事	ʃei35	事：做～[白]
使	sɿ51	使：～用，假～，大～馆
史	sɿ51	史：历～
駛	sɿ51	驶：驾～
之	tsɿ21	之：～前
芝	tsɿ21	芝：灵～，～麻
止	tʃʅ51	止：停～，～血
趾	tʃʅ51	趾：脚～
址	tʃʅ35	址：地～
志	tʃʅ51	志：～气，～愿
誌	tʃʅ51	志：县～，标～
痣	tʃʅ51	痣：乌～
齒	tʃʰʅ51	齿：牙～
詩	ʃʅ21	诗：～人
始	tʃʰʅ51	始：开～，～终
試	ʃʅ35	试：考～[文]
試	tʃʰʅ51	试：试试[白]
時	ʃʅ55	时：～间，当～
市	ʃʅ35	巿：～场，城～
恃	tʃʰʅ55	恃：～才傲物，有～无恐
侍	sɿ35	侍：服～，～卫
而	ʒʅ55	而：～且，反～
耳	ȵi51	耳：耳朵，中～炎
基	ki21	基：～本，地～
萁	ki21	箕：畚～
己	ki51	己：自～
紀	ki51	纪：～律
記	ki51	记：笔～，～号
欺	kʰi21	欺：～负
起	kʰi51	起
杞	ki51	杞：枸～
其	kʰi55	其：～他，～实
棋	kʰi55	棋：围～，捉～（下棋）
期	kʰi55	期：日～
旗	kʰi55	旗：红～
忌	kʰi35	忌：禁～，～讳，～日[文]
忌	kʰi35	忌：做～（做法事）[白]
疑	ȵi55	疑：怀～
擬	ȵi55	拟：模～，～人
嬉	hi51	嬉：玩，～戏
煕	ʃi21	熙：康～
喜	hi51	喜：～欢
嘻	hi55	嘻：～皮笑脸
醫	ʒʅ21	医：～生
意	ʒʅ51	意：～思
怡	ʒʅ21	怡：心旷神～；人名用字
已	ki51	已：～经
以	ʒʅ51	以：可～，～为
異	ʒʅ51	异：～同
機	ki21	几：～乎
幾	ki21	机：～会，飞～
譏	ki21	讥：～笑
饑	ki21	饥：～荒
幾	ki21	几：～只
幾	ki21	几：～何
既	ki35	既：～然
豈	kʰi21	岂：～有此理
氣	kʰi51	气：～人，空～
汽	kʰi51	汽：～水，～车
祈	kʰi55	祈：～祷
毅	ȵi35	毅：～力
希	hi21	希：～望
稀	hi21	稀：～少
衣	ʒʅ21	衣：外～；花生皮
依	ʒʅ21	依：～靠
累	lui21	累：积～
累	lui35	累：连～
嘴	tsui35	嘴：嘴巴[文]
嘴	tʃɔi51	嘴：嘴巴[白，训]
髓	sui51	髓：骨～
隨	sui55	随：～时，～便
吹	tʃʰɔi21	吹
炊	tʃʰɔi21	炊：野～
垂	sui55	垂：下～，～头丧气
睡	ʃɔi35	睡：睡觉
瑞	ʃui35	瑞：～金；董存～
蕊	lui51	蕊：花～
規	kui21	规：～定，圆～
詭	kui51	诡：～计多端
虧	kʰui21	亏：食～（吃亏）
窺	kui21	窥：偷～
跪	kʰui35	跪：下～
危	ŋui55	危：～险，安～
僞	ŋui51	伪：虚～
毀	fui51	毁：～灭
萎	vui21	萎：枯～
委	vui21	委：～托，常～
爲	vui55	为：作～，行～，～人
爲	vui55	为：～什么
壘	lui51	垒：堡～，～球
類	lui35	类：分～
淚	lui35	泪：眼～
醉	tsui51	醉：～酒
翠	tsʰui51	翠：翡～
悴	tsʰui51	悴：憔～
雖	sui21	虽：～然
粹	tsʰui51	粹：纯～
遂	sui35	遂：杀人未～
隧	sui35	隧：～道
穗	sui51	穗：谷～
追	tsui21	追：～求[文]
追	kiuk035	追：追赶，赶走[白]
槌	tʃʰui55	槌：木～[名]；[动]
錘	tʃʰui55	锤：铁～[名]；[动]
墜	tʃʰui35	坠：下～，玉～[文]
墜	tʃui35	坠：目～～[白]
衰	sui21	衰：～弱，～老[文]
衰	sui21	衰：运气不好[白]
摔	sai21	摔：～跤
帥	sai35	帅：元～
錐	tsui21	锥：圆～
水	ʃui51	水：～果，～平
誰	sui55	谁：疑问代词
龜	kui21	龟：乌～
軌	kui35	轨：铁～
癸	kui51	癸：天干
愧	kʰui51	愧：惭～
季	ki51	季：四～，～节
逵	kʰui55	逵：人名用字，李～
葵	kʰui55	葵：向日～，～花籽
櫃	kʰui35	柜：～台
位	vui35	位：座～，～置
維	vui55	维：～生素，～持，纤～
惟	vui55	惟：～一
遺	vui55	遗：～失，～憾
唯	vui55	唯：～物主义
非	fui21	非：是～，～常
飛	fui21	飞：～机；人名，张～[文]
飛	fui21	飞：飞行[白]
匪	fui21	匪：土～
疿	pui51	痱：痱子，热～
妃	fui21	妃：贵～
費	fui51	费：～用，浪～
肥	pʰui55	肥：化～，～肉
翡	fui21	翡：～翠
微	mi55	微：稍～
尾	mui21	尾：尾巴
未	vui35	未：～来；地支
味	mui35	味：～道，～精
歸	kui21	归：回～，～类
鬼	kui51	鬼：鬼神
貴	kui51	贵：～重
魏	ŋui51	魏：～国；姓
揮	fui21	挥：指～
輝	fui21	辉：光～，～煌
徽	fui21	徽：国～，～章
諱	vui51	讳：忌～
威	vui21	威：～风，～胁
畏	vui51	畏：不喜欢；怕，～热
慰	vui51	慰：安～，～问
違	vui55	违：～反
圍	vui55	围：包～，～墙
偉	vui51	伟：～大
葦	vui51	苇：芦～
緯	vui51	纬：经～
胃	vui51	胃：肠～
謂	vui51	谓：称～，所～
彙	fui35	汇：词～
褒	pɔu51	褒：～奖，～义词
保	pɔu51	保：～护
堡	pɔu51	堡：碉～
寶	pɔu51	宝：～贝
報	pɔu51	报：～告，日～
袍	pʰau55	袍：长～，袄～
抱	pʰau51	抱：拥抱
暴	pʰɔu51	暴：～雨，残～
毛	mɔu21	毛：～病，鸡～
冒	mɔu35	冒：～充，感～
帽	mɔu35	帽
刀	tɔu21	刀：菜～
叨	tɔu21	叨：唠～
禱	kɔu51	祷：祈～，～告
島	tɔu51	岛：海南～
倒	tɔu35	倒：颠～
到	tɔu51	到：～站
倒	tɔu35	倒：～水，～退
滔	tʰau21	滔：～～不绝，波浪～天
討	tʰɔu51	讨：～老婆，～厌
套	tʰɔu51	套：配～，～房
桃	tʰɔu55	桃：杨～，～花
逃	tʰɔu55	逃：～走
淘	tʰɔu55	淘：～米，～沙
陶	tʰɔu55	陶：～瓷；姓
萄	tʰɔu55	萄：葡～
濤	tʰau21	涛：波～
道	tʰɔu35	道：～理
稻	tʰɔu35	稻：水～
盜	tʰɔu35	盗：强～，～窃
導	tʰɔu51	导：领～，～师
腦	nɔu51	脑：猪～，～屎（脑子）
惱	nɔu51	恼：烦～[文]
惱	nau21	恼：讨厌，不喜欢[白]
勞	lɔu55	劳：～动
撈	lɔu55	捞：打～局[文]
撈	leu55	捞：～起来[白]
牢	lɔu55	牢：～房，坐～
嘮	lɔu55	唠：～叨
老	lɔu51	老：～爷，～实
澇	lɔu55	涝：洪～，旱～
遭	tsɔu21	遭：～遇，～殃
糟	tsɔu21	糟：酒～，～糕
早	tsɔu51	早：还～
棗	tsɔu51	枣：红～
蚤	tsau51	蚤：跳～
躁	tsʰau35	躁：烦～，暴～
竈	tsɔu51	灶：～头，～神
操	tsʰau35	操：做～，～作
草	tsʰɔu51	草：青～，～稿
糙	tsʰɔu51	糙：～米，粗～
曹	tsʰɔu55	曹：姓
槽	tsʰɔu55	槽：猪～，水～
皂	tsʰɔu51	皂：肥～
造	tsʰɔu35	造：创～
騷	sɔu21	骚：风～，离～
臊	sɔu21	臊：臭～
掃	sɔu51	扫：～地[动]
嫂	sɔu51	嫂：大～
掃	sɔu51	扫：～把[名]
髙	kɔu21	高：姓；～低
膏	kau21	膏：牙～；狗皮～药
篙	kɔu21	篙：竹～
羔	kau21	羔：羊～
糕	kau21	糕：蛋～，糟～
稿	kɔu51	稿：草～，～纸
吿	kɔu51	告：报～，～状
考	kʰau51	考：～试，大～
烤	kʰau51	烤：烧～
靠	kʰau51	靠：依～，可～
犒	kʰau51	犒：～劳，～赏
熬	ŋau55	熬：～汤，～夜
傲	nau35	傲：骄～
蒿	kʰɔu21	蒿：蓬～，青～，茼～
好	hɔu21	好：～人
好	hɔu51	好：爱～
耗	hɔu21	耗：消～
豪	hɔu55	豪：～华，～猪
壕	hɔu55	壕：战～
毫	hɔu55	毫：～米
號	hɔu35	号：～叫，呼～[动]
浩	hau21	浩：～～荡荡；人名用字
號	hɔu35	号：～码，口～[名]
襖	ɔu51	袄：棉～，～袍
懊	ɔu51	懊：～恼
奧	ɔu51	奥：～妙，～运会
懊	ɔu51	懊：～悔
澳	ɔu51	澳：～门
包	pau21	包：钱～，～围
胞	pau21	胞：同～
飽	pau51	饱：食～（吃饱）
豹	pau51	豹：动物，～虎
爆	pʰɔu51	爆：～炸
泡	pʰau51	泡：灯～；泡沫（多～）
泡	pʰau51	泡：起～[训，瘭]
拋	pʰau21	抛：～弃
炮	pʰau51	炮：枪～
泡	pʰau51	泡：～茶
跑	pʰau21	跑：～步
刨	pʰau55	刨：～地，～花板
鮑	pau21	鲍：姓；～鱼
茅	mau55	茅：～庐
貓	ŋiau51	猫：大～
錨	mau55	锚：抛～
卯	mau21	卯：地支，子丑寅卯
貌	mau35	貌：礼～
閙	nau35	闹：～热，～事
罩	tsau35	罩：灯～，床～
抓	tsa21	抓：～紧
爪	tsau51	爪：鸡～
找	tsau51	找：～钱，查～
笊	tsau51	笊：～捞（笊篱）
抄	tsʰau21	抄：～书
鈔	tsʰau21	钞：～票
炒	tsʰau51	炒：～股，～菜
吵	tsʰau55	吵：～人，争～
巢	tsʰau55	巢：雀～
梢	sau21	梢：树～
捎	sau21	捎：～带，～口信
稍	sau21	稍：～等；～息
哨	sau51	哨：口～
交	kau21	交：～通，～钱[文]
交	kʰau21	交
郊	kau21	郊：～区
膠	kau21	胶：～水，橡～
敎	kau51	教：～书
絞	kau21	绞：～刑，～肉机
狡	kau35	狡：～猾
鉸	kau21	铰：～剪
攪	kau35	搅：搅拌
搞	kau35	搞：～活动
敎	kau51	教：～育，～师
校	kau35	校：～对
校	kau35	校：调校
較	kau35	较：比～[文]
較	kau21	较：交换[白]
酵	hau35	酵：发～，～母片
窖	kau51	窖：地～，番薯～
敲	kʰau51	敲：～锣打鼓
巧	kʰau51	巧：～合
咬	ŋau21	咬：～人
孝	hau51	孝：～顺
哮	hau51	哮：～喘
肴	ʒau55	肴：美味佳～
淆	ŋau55	淆：混～
效	hau35	效：～果
校	kau35	校：学～，～长，上～
凹	au21	凹：～面镜
坳	au51	坳：山～，～背
臕	pʰiau51	膘：肥～
標	pʰiau21	标：～准，～志，招～
表	piau51	表：图～，～扬
錶	piau21	表：手～
飄	pʰiau21	飘：～扬
漂	pʰiau21	漂：～流
漂	pʰiau51	漂：～白，～亮
票	pʰiau51	票：车～
瓢	pʰiau55	瓢：勺子
嫖	pʰiau55	嫖：～娼
鰾	pʰiau51	鳔：鱼～
苗	miau55	苗：鱼～，～族
描	miau55	描：～写
藐	miau51	藐：～视
渺	miau51	渺：～小，～茫
秒	miau51	秒：～针
廟	miau35	庙：和尚～
妙	miau51	妙：～计
燎	liau55	燎：星星之火，可以～原
療	liau55	疗：治～，～养
焦	tsiau21	焦：姓
蕉	tsiau21	蕉：米～；～岭（地名）
椒	tsiau21	椒：胡～
剿	tsiau51	剿：围～，～匪
悄	tsʰiau21	悄：静～～
俏	tsʰiau51	俏：俊～
樵	tsʰiau55	樵：柴
消	siau21	消：～化
宵	siau21	宵：元～，夜～
硝	siau21	硝：～烟，～酸
銷	siau21	销：供～社，～售
小	siau51	小：～姐，～人
笑	siau51	笑：～话，玩～
肖	siau21	肖：姓
肖	siau51	肖：生～
鞘	siau51	鞘：刀～
朝	tʃau21	朝：～晨，三～
超	tʃʰau21	超：～过
朝	tʃʰau55	朝：～代
潮	tʃʰau55	潮：～湿，涨～
趙	tʃʰau35	赵：姓
兆	tʃʰau35	兆：预～；人名用字
召	tʃʰau35	召：号～，～集
昭	tʃau21	昭：王～君
招	tʃau21	招：～生
沼	tʃau21	沼：～气
照	tʃau51	照：～明，～顾
詔	tʃau51	诏：～书；～安（地名）
燒	ʃau21	烧：～水，发～
少	ʃau51	少：～数，多～
少	ʃau51	少：～年，～爷
韶	ʃau35	韶：～关（地名）
紹	ʃau35	绍：介～；～兴（地名）
邵	ʃau35	邵：姓
饒	ȵiau55	饶：～命，求～
擾	ʒau51	扰：打～，～乱
繞	ȵiau51	绕：围～，～线
驕	kiau21	骄：～傲
嬌	kiau21	娇：～气，做～（撒娇）
矯	kiau21	矫：～正
喬	kʰiau55	乔：姓
僑	kʰiau55	侨：华～
蕎	kʰiau55	荞：～麦
轎	kʰiau35	轿：坐～，扛～
翹	kʰiau55	翘：银～片
翹	kʰiau51	翘：～起来
囂	hiau21	嚣：～张
夭	ʒau21	夭：～折
妖	ʒau21	妖：～怪
邀	ʒau21	邀：～请
腰	ʒau21	腰：猪～
要	ʒau21	要：～求
要	ʒau51	要：重～
搖	ʒau55	摇：动～，～篮
謠	ʒau55	谣：歌～，民～
遙	ʒau55	遥：逍～
窑	ʒau55	窑：～洞，烧～
姚	ȵiau55	姚：姓，～明
舀	ʒau51	舀：～水
耀	ʒau35	耀：～眼，荣～
鷂	ʒau35	鹞：纸～（风筝）；～婆（老鹰）
刁	tiau21	刁：～钻，嘴～
貂	tiau21	貂：～婵，～皮
雕	tiau21	雕：木～，～刻
鳥	niau21	鸟：花～市场[文]
鳥	teu21	鸟：～笼[白]
鳥	tiau21	鸟：骂人话，交合[白]
釣	tiau51	钓：～鱼
吊	tiau51	吊：上～，～车
挑	tʰiau21	挑：～剔，～担
跳	tʰiau51	跳：～高，起～
糶	tʰɛu51	粜：～米（卖米）
條	tʰiau55	条：～件，字～
調	tʰiau55	调：～和，～整
跳	tʰiau51	跳：～上跌落（阳平）
掉	tiau35	掉：～头，～队
調	tʰiau55	调：音～
調	tiau35	调：～动，～走
尿	nɛu35	尿：屙～
聊	lɛu35	聊：无～，～天
遼	liau55	辽：～宁，～国
撩	liau55	撩：～起来
撩	lɛu55	撩：～人
寥	liau55	寥：～～无几
了	liau51	了：～结；明～，～解
瞭	liau55	瞭：～望台
料	liau35	料：肥～，材～
蕭	siau21	萧：姓；～山（地名）
簫	siau21	箫：吹～
澆	ȵiau55	浇：～水
繳	kiau51	缴：～枪，～费
僥	hiau21	侥：～幸
叫	kiau51	叫：大～；小孩哭
竅	kʰiau51	窍：～门
堯	ȵiau55	尧：～舜禹
曉	hiau51	晓：春～，～得
幺	au21	么：～二三
吆	ʒau21	吆：～喝
杳	liau55	杳：～无音讯
剖	pʰɔu51	剖：解～
某	meu21	某：～人
畝	meu51	亩：一～田
牡	miau51	牡：～丹
母	mei21	母：父～
拇	mɔu21	拇：～指
戊	vu35	戊：～戌变法
茂	meu51	茂：～盛；～名（地名）
貿	miau51	贸：外～，～易
兜	teu21	兜：～风
斗	teu51	斗：十升为一斗
抖	teu51	抖：发～
陡	teu51	陡：斜度大，～峭
鬥	teu51	斗：～争，批～
偸	tʰeu21	偷：小～
㪗	tʰeu51	敨：～气（呼吸）
透	tʰeu51	透：～明
頭	tʰeu55	头：开～
投	tʰeu55	投：～降
豆	tʰeu35	豆：黄～
痘	tʰeu35	逗：～留，～号
逗	tʰeu35	痘：水～
樓	leu55	楼：～下
簍	leu51	篓：竹～，字纸～
摟	leu51	搂：搂抱
漏	leu35	漏：～水，～斗
陋	leu35	陋：简～
走	tseu51	走：行走
奏	tsʰeu51	奏：节～
湊	tsʰeu51	凑：～数，～热闹
嗽	seu51	嗽：咳～
勾	keu21	勾：～心斗角，～引
鈎	keu21	钩：鱼～
溝	keu21	沟：～通
狗	keu51	狗
苟	keu21	苟：～且偷生
够	keu51	够：足～
垢	keu35	垢：水～
構	keu35	构：结～，～造
購	keu35	购：采～，收～
勾	keu21	勾：～当
摳	keu21	抠：挖
口	kʰeu51	口：一～饭
叩	kʰeu51	叩：～头
扣	kʰeu51	扣：～钱，～压
寇	kʰeu51	寇：姓，～准；倭～
藕	ŋeu21	藕：～断丝连，莲～
偶	ŋeu51	偶：配～，～然
侯	heu55	侯：姓；诸侯
喉	heu55	喉：～咙
猴	heu55	猴：猴子
後	heu35	后：～生，～来[文]
後	heu35	后：～日[白]
后	heu35	后：皇～
厚	heu35	厚：忠～
候	heu55	候：～车室，等～
歐	eu21	欧：～洲；姓
區	eu21	区：姓
嘔	eu51	呕：～吐
毆	eu21	殴：～打
漚	eu51	沤：久浸水中，～坏，～肥
慪	eu51	怄：～气
否	feu51	否：是～，～定
富	fu51	富：丰～，～贵
副	fu35	副：正～
浮	feu55	浮：轻～，～力；云～（地名）
浮	pʰɔu55	浮：～起来[白]
負	fu35	负：～责，～担
婦	fu35	妇：～女[文]
婦	pʰei51	妇：新～（儿媳）[白]
婦	pu21	妇：～娘[白]
復	fuk035	复：反～
謀	miau55	谋：计～，～财害命
矛	mau55	矛：～盾
紐	neu51	纽：纽扣；～约（地名）
扭	ȵiu51	扭：～面帕，～动
流	liu55	流：河～[文]
流	liu55	流：～汗[白]
劉	liu55	刘：姓
留	liu55	留：～级，停～
榴	liu55	榴：石～，～莲
硫	liu55	硫：～磺
琉	liu55	琉：～璃
柳	liu21	柳：～树
溜	liu51	溜：～走
溜	liu51	溜：～滑梯
餾	liu55	馏：蒸～水，～粄
廖	lɛu35	廖：姓
揪	tsiu21	揪：揪头发
酒	tsiu51	酒：～精
秋	tsʰiu21	秋：～天；～千
就	tsʰiu35	就：成～，～去
修	siu21	修：装～，～正
羞	siu21	羞：～愧
秀	siu51	秀：清～，～才
繡	siu51	绣：～花
宿	siuk035	宿：星～
銹	siu51	锈：铁～
囚	tsʰiu55	囚：～犯
泅	tsʰiu55	泅：游水
袖	tsʰiu35	袖：领～，衫～（衣袖）
肘	tsiu51	肘：手～
晝	tʃiu51	昼：上～，～夜
抽	tʃʰiu21	抽：～出
丑	tʃʰiu51	丑：地支，子丑寅卯
綢	tʃʰiu55	绸：～缎，丝～
稠	tʃʰiu55	稠：～密
籌	tʃʰiu55	筹：～码，～备
紂	tʃiu51	纣：商～王
宙	tʃʰiu51	宙：宇～
鄒	tseu21	邹：姓，～家华
皺	tsiu55	皱：～纹
縐	tseu21	绉：文～～
愁	seu55	愁：～眉苦脸
驟	tsʰeu51	骤：步～
搜	seu21	搜：～查
餿	tsʰeu21	馊：饭馊了，臭～
蒐	seu21	搜：～集
瘦	seu51	瘦：肥瘦
周	tʃiu21	周：姓；～围，～年
舟	tʃiu21	舟：～山
州	tʃiu21	州：广～
洲	tʃiu21	洲：亚～
帚	tsiu51	帚：扫～
咒	tʃiu51	咒：～人
醜	tʃʰiu51	丑：出～[文]
醜	tʃʰiu51	丑：长得丑[白]
臭	tʃʰiu51	臭：～味
收	ʃiu21	收：丰～，～集
手	ʃiu51	手：～脚，～段
首	ʃiu51	首：～先
守	ʃiu51	守：看～所，保～
獸	tʃʰiu51	兽：野～
仇	tʃʰiu55	仇：～人，报～
酬	tʃʰiu55	酬：应～，～谢
受	ʃiu35	受：接～
壽	ʃiu35	寿：长～
授	ʃiu35	授：教～
售	tʃʰiu55	售：～货，出～
柔	ʒiu55	柔：温～，～和
揉	ʒiu55	揉：～烂
鳩	keu21	鸠：斑～
鬮	kiu21	阄：拈～（抓阄）
糾	kiu21	纠：～缠
九	kiu51	九：数字，～龙
久	kiu51	久：长～
韭	kiu51	韭：～菜
灸	kiu35	灸：针～
救	kiu51	救：～命
究	kiu21	究：～竟，研～
丘	kʰiu21	丘：一～田
丘	kʰiu21	丘：姓
求	kʰiu55	求：要～
球	kʰiu55	球：足～
仇	tʃʰiu55	仇：姓
臼	kʰiu21	臼：石～，脱～
舅	kʰiu21	舅：～公
舊	kʰiu35	旧：新～
柩	kiu35	柩：灵～
牛	ȵiu55	牛：～牯
休	hiu21	休：～息，退～
朽	hiu51	朽：腐～，永垂不～
嗅	hiu51	嗅：～觉
憂	ʒiu55	忧：～虑，担～
優	ʒiu55	优：～秀
尤	ʒiu55	尤：～其
郵	ʒiu55	邮：～票，～电局
有	ʒiu21	有：～钱
友	ʒiu51	友：朋～，～谊
又	ʒiu35	又：～来
右	ʒiu35	右：左～
祐	ʒiu35	佑：保～
由	ʒiu55	由：～于，理～
油	ʒiu55	油
游	ʒiu35	游：～泳，旅～
猶	ʒiu55	犹：～豫
悠	ʒiu55	悠：～闲，历史～久
酉	ʒiu21	酉：地支，申酉戌亥
誘	ʒiu51	诱：～惑，引～
柚	ʒiu35	柚：沙田～
釉	ʒiu35	釉：上～，～彩
彪	piau21	彪：林～
謬	miau51	谬：～论，荒～
丟	tiu21	丢：～失
糾	kiu21	纠：～正
幽	ʒiu55	幽：～默
幼	ʒiu51	幼：细小，～稚
耽	tam21	耽：～误
答	tap035	答：回～
搭	tap035	搭：～车；衣服搭在肩上
貪	tʰam21	贪：～心
探	tʰam51	探：试～
踏	tʰap051	踏：脚～
潭	tʰam55	潭：深～
譚	tʰam55	谭：姓，～嗣同
沓	tʰep051	沓：一～纸
南	nan55	南：东南西北
男	nam55	男：男女
納	nap051	纳：归～
拉	la21	拉：拖～
簪	tsam21	簪：绾住发髻的条状物
參	tsʰam21	参：～军，～加
慘	tsʰam51	惨：悲～
蠶	tsʰam55	蚕：～丝
雜	tsʰap051	杂：复～
感	kam51	感：～谢，～动
蛤	kʰap035	蛤：花～；～蚧
鴿	kʰap035	鸽：白～
堪	kʰam21	堪：难～，不～
龕	kʰam21	龛：神～
坎	kʰam51	坎：～坷
砍	kʰam51	砍：～伤
勘	kʰam51	勘：～误，～探
含	ham55	含：包～[文]
